Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-2
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/r...
1sa1msa1eda-60_11      -1554.948185597897
1sa1msa1eda-72_10      -1554.963954620267
1sa1msa1eda-15_4       -1554.962075636349
1sa1msa1eda-157_9      -1554.944992585068
1sa1msa1eda-27_6       -1554.973195180067
1sa1msa1eda-127_2      -1554.962854575341
1sa1msa1eda-138_9      -1554.938912280215
1sa1msa1eda-48_6       -1554.967488897328
1sa1msa1eda-57_11      -1554.958450953861
1sa1msa1eda-148_2      -1554.949378567275
1sa1msa1eda-171_4      -1554.928249603888
1sa1msa1eda-87_4       -1554.967257944305
1sa1msa1eda-143_6      -1554.940305214309
1sa1msa1eda-43_2       -1554.966789859696
1sa1msa1eda-33_9       -1554.946641532876
1sa1msa1eda-50_7       -1554.958899273205
1sa1msa1eda-150_3      -1554.95104651898 
1sa1msa1eda-120_8      -1554.948391726913
1sa1msa1eda-94_1       -1555.003555824368
1sa1msa1eda-17_11      -1554.96138488512 
1sa1msa1eda-69_1       -1555.003736216819
1sa1msa1eda-169_5      -1554.925957708548
1sa1msa1eda-8_5        -1554.949390687799
1sa1msa1eda-162_1      -1554.992026960352
1sa1msa1eda-3_1        -1555.014111761968
1sa1msa1eda-62_5       -1554.954640963171
1sa1msa1eda-44_8       -1554.963442183768
1sa1msa1eda-134_7      -1554.949921562195
1sa1msa1eda-34_3       -1554.945146628075
1sa1msa1eda-32_10      -1554.944851503406
1sa1msa1eda-180_11     -1554.949490295132
1sa1msa1eda-106_5      -1554.957522028316
1sa1msa1eda-150_4      -1554.953644066555
1sa1msa1eda-125_10     -1554.974426016993
1sa1msa1eda-119_9      -1554.934869990775
1sa1msa1eda-94_6       -1554.940582456246
1sa1msa1eda-69_6       -1554.951915994626
1sa1msa1eda-8_2        -1554.968133856702
1sa1msa1eda-169_2      -1554.917450901422
1sa1msa1eda-3_6        -1554.959630145716
1sa1msa1eda-162_6      -1554.959015541502
1sa1msa1eda-62_2       -1554.955017504226
1sa1msa1eda-97_11      -1554.956514545063
1sa1msa1eda-29_10      -1554.964577605066
1sa1msa1eda-12_9       -1554.952529312147
1sa1msa1eda-34_4       -1554.962736542829
1sa1msa1eda-100_11     -1554.95005150271 
1sa1msa1eda-80_9       -1554.966304474412
1sa1msa1eda-176_9      -1554.961721028787
1sa1msa1eda-106_2      -1554.963649047939
1sa1msa1eda-140_11     -1554.947692794496
1sa1msa1eda-65_8       -1554.954758442403
1sa1msa1eda-115_7      -1554.938933497915
1sa1msa1eda-15_3       -1554.960825964757
1sa1msa1eda-98_8       -1554.963847732982
1sa1msa1eda-27_1       -1555.00740292435 
1sa1msa1eda-127_5      -1554.940648563714
1sa1msa1eda-165_10     -1554.947733897137
1sa1msa1eda-48_1       -1555.00339703241 
1sa1msa1eda-148_5      -1554.942895276959
1sa1msa1eda-71_7       -1554.943541551494
1sa1msa1eda-171_3      -1554.925750525601
1sa1msa1eda-101_8      -1554.96268396223 
1sa1msa1eda-87_3       -1554.976334019191
1sa1msa1eda-143_1      -1554.992773055472
1sa1msa1eda-69_10      -1554.969214326683
1sa1msa1eda-43_5       -1554.955923631261
1sa1msa1eda-20_5       -1554.959649301277
1sa1msa1eda-81_11      -1554.949117672051
1sa1msa1eda-120_1      -1554.998936041663
1sa1msa1eda-69_8       -1554.953367471166
1sa1msa1eda-94_8       -1554.972894279925
1sa1msa1eda-19_3       -1554.962309298148
1sa1msa1eda-119_7      -1554.942194457762
1sa1msa1eda-112_3      -1554.959189416932
1sa1msa1eda-12_7       -1554.944141294354
1sa1msa1eda-3_8        -1554.966795229129
1sa1msa1eda-162_8      -1554.933615527439
1sa1msa1eda-133_10     -1554.940324522867
1sa1msa1eda-144_5      -1554.938679149503
1sa1msa1eda-44_1       -1555.005107475378
1sa1msa1eda-80_7       -1554.955794225206
1sa1msa1eda-180_3      -1554.938056939597
1sa1msa1eda-76_3       -1554.970439477533
1sa1msa1eda-176_7      -1554.964088605836
1sa1msa1eda-116_11     -1554.956656272226
1sa1msa1eda-98_6       -1554.958922877864
1sa1msa1eda-115_9      -1554.951991243166
1sa1msa1eda-4_2        -1554.968439220053
1sa1msa1eda-165_2      -1554.934863229712
1sa1msa1eda-65_6       -1554.957783134945
1sa1msa1eda-156_11     -1554.961840488851
1sa1msa1eda-93_2       -1554.942002296978
1sa1msa1eda-57_4       -1554.962093842899
1sa1msa1eda-38_4       -1554.980750244754
1sa1msa1eda-101_6      -1554.94112372905 
1sa1msa1eda-71_9       -1554.95152931278 
1sa1msa1eda-173_10     -1554.916310658524
1sa1msa1eda-133_4      -1554.942189628852
1sa1msa1eda-168_10     -1554.923372709127
1sa1msa1eda-98_1       -1555.003880683648
1sa1msa1eda-165_5      -1554.934357109477
1sa1msa1eda-4_5        -1554.950604779582
1sa1msa1eda-65_1       -1555.004256409241
1sa1msa1eda-93_5       -1554.963047411539
1sa1msa1eda-64_10      -1554.965389149909
1sa1msa1eda-27_8       -1554.968860248782
1sa1msa1eda-57_3       -1554.968327811423
1sa1msa1eda-157_7      -1554.942937338909
1sa1msa1eda-48_8       -1554.963126265591
1sa1msa1eda-38_3       -1554.959738233732
1sa1msa1eda-138_7      -1554.933014013059
1sa1msa1eda-101_1      -1555.003319717185
1sa1msa1eda-41_11      -1554.956819996498
1sa1msa1eda-133_3      -1554.95567859074 
1sa1msa1eda-33_7       -1554.963192766701
1sa1msa1eda-143_8      -1554.950391614832
1sa1msa1eda-20_2       -1554.94768634418 
1sa1msa1eda-120_6      -1554.964170134371
1sa1msa1eda-50_9       -1554.961679296973
1sa1msa1eda-19_4       -1554.963312072084
1sa1msa1eda-112_4      -1554.956301433779
1sa1msa1eda-134_9      -1554.946979716889
1sa1msa1eda-128_10     -1554.951134942786
1sa1msa1eda-144_2      -1554.943896485191
1sa1msa1eda-44_6       -1554.959887531739
1sa1msa1eda-180_4      -1554.949876935316
1sa1msa1eda-76_4       -1554.949539221146
1sa1msa1eda-24_10      -1554.94542309818 
1sa1msa1eda-102_7      -1554.936010466353
1sa1msa1eda-91_10      -1554.9500443186  
1sa1msa1eda-72_8       -1554.955397388463
1sa1msa1eda-123_11     -1554.961416714289
1sa1msa1eda-179_8      -1554.948824924203
1sa1msa1eda-109_3      -1554.963686221166
1sa1msa1eda-184_8      -1554.91719708602 
1sa1msa1eda-30_1       -1555.006932754694
1sa1msa1eda-130_5      -1554.93539700345 
1sa1msa1eda-116_8      -1554.970331462551
1sa1msa1eda-66_7       -1554.955456586894
1sa1msa1eda-7_3        -1554.963084581976
1sa1msa1eda-166_3      -1554.911142000107
1sa1msa1eda-106_10     -1554.958247303111
1sa1msa1eda-90_3       -1554.967653661049
1sa1msa1eda-154_1      -1554.992438272672
1sa1msa1eda-54_5       -1554.96370140435 
1sa1msa1eda-147_4      -1554.927425052649
1sa1msa1eda-183_2      -1554.925671372161
1sa1msa1eda-83_6       -1554.954295440265
1sa1msa1eda-88_2       -1554.956702093952
1sa1msa1eda-175_6      -1554.931171468339
1sa1msa1eda-75_2       -1554.93254420336 
1sa1msa1eda-146_10     -1554.941263227828
1sa1msa1eda-23_4       -1554.946598656417
1sa1msa1eda-97_9       -1554.955070969786
1sa1msa1eda-11_6       -1554.956351712364
1sa1msa1eda-111_2      -1554.950291399857
1sa1msa1eda-161_9      -1554.942668612532
1sa1msa1eda-163_11     -1554.94776238047 
1sa1msa1eda-128_4      -1554.941487421937
1sa1msa1eda-137_8      -1554.943774210347
1sa1msa1eda-178_11     -1554.915956790164
1sa1msa1eda-47_7       -1554.960886906802
1sa1msa1eda-147_3      -1554.938759958678
1sa1msa1eda-183_5      -1554.921143058196
1sa1msa1eda-83_1       -1555.004580261928
1sa1msa1eda-88_5       -1554.958716734805
1sa1msa1eda-175_1      -1554.971806858544
1sa1msa1eda-75_5       -1554.947137917096
1sa1msa1eda-74_11      -1554.948243023599
1sa1msa1eda-123_7      -1554.96788276121 
1sa1msa1eda-23_3       -1554.965157019335
1sa1msa1eda-53_8       -1554.950382804436
1sa1msa1eda-11_1       -1555.008286114901
1sa1msa1eda-111_5      -1554.959615309985
1sa1msa1eda-158_8      -1554.953178108604
1sa1msa1eda-28_7       -1554.982326422436
1sa1msa1eda-128_3      -1554.946618170778
1sa1msa1eda-51_10      -1554.960079713245
1sa1msa1eda-11_10      -1554.956567898918
1sa1msa1eda-109_4      -1554.958522921718
1sa1msa1eda-30_6       -1554.948181449978
1sa1msa1eda-130_2      -1554.945875242221
1sa1msa1eda-140_9      -1554.963327571142
1sa1msa1eda-186_10     -1554.929693226291
1sa1msa1eda-138_11     -1554.935901607924
1sa1msa1eda-166_4      -1554.923806725589
1sa1msa1eda-7_4        -1554.963905993852
1sa1msa1eda-34_11      -1554.969875149631
1sa1msa1eda-90_4       -1554.959174874429
1sa1msa1eda-24_9       -1554.961912663559
1sa1msa1eda-154_6      -1554.941279134601
1sa1msa1eda-54_2       -1554.964629059068
1sa1msa1eda-47_9       -1554.960578904024
1sa1msa1eda-37_2       -1554.96697715055 
1sa1msa1eda-137_6      -1554.945784417234
1sa1msa1eda-62_11      -1554.960290517412
1sa1msa1eda-105_4      -1554.95055877824 
1sa1msa1eda-153_2      -1554.925169047748
1sa1msa1eda-53_6       -1554.972901773876
1sa1msa1eda-123_9      -1554.95559391017 
1sa1msa1eda-47_10      -1554.953427528405
1sa1msa1eda-61_4       -1554.973669569552
1sa1msa1eda-28_9       -1554.97152879686 
1sa1msa1eda-58_2       -1554.954278973808
1sa1msa1eda-158_6      -1554.955570352046
1sa1msa1eda-172_5      -1554.916118309113
1sa1msa1eda-72_1       -1555.005665291917
1sa1msa1eda-184_1      -1554.967580448876
1sa1msa1eda-84_5       -1554.960568114637
1sa1msa1eda-6_11       -1554.967003775819
1sa1msa1eda-79_5       -1554.967966930743
1sa1msa1eda-179_1      -1554.967280551079
1sa1msa1eda-40_3       -1554.95568442793 
1sa1msa1eda-140_7      -1554.95690239337 
1sa1msa1eda-30_8       -1554.973089418601
1sa1msa1eda-22_11      -1554.951314370877
1sa1msa1eda-16_5       -1554.955651350482
1sa1msa1eda-116_1      -1555.002385186074
1sa1msa1eda-154_8      -1554.951467565842
1sa1msa1eda-124_3      -1554.959999787811
1sa1msa1eda-24_7       -1554.946554245749
1sa1msa1eda-135_11     -1554.959438779411
1sa1msa1eda-172_2      -1554.910308201406
1sa1msa1eda-72_6       -1554.969382389231
1sa1msa1eda-102_9      -1554.932098376681
1sa1msa1eda-184_6      -1554.919605076593
1sa1msa1eda-84_2       -1554.945635340304
1sa1msa1eda-79_2       -1554.957450991379
1sa1msa1eda-179_6      -1554.930182522868
1sa1msa1eda-87_10      -1554.950563209018
1sa1msa1eda-40_4       -1554.954534748777
1sa1msa1eda-39_11      -1554.945457227556
1sa1msa1eda-110_10     -1554.959646812415
1sa1msa1eda-66_9       -1554.976826335647
1sa1msa1eda-16_2       -1554.958284664929
1sa1msa1eda-116_6      -1554.967444372459
1sa1msa1eda-124_4      -1554.9539297614  
1sa1msa1eda-37_5       -1554.961620118355
1sa1msa1eda-137_1      -1554.990858293089
1sa1msa1eda-83_8       -1554.952513377165
1sa1msa1eda-150_10     -1554.933050991429
1sa1msa1eda-175_8      -1554.927759493508
1sa1msa1eda-105_3      -1554.964223127503
1sa1msa1eda-153_5      -1554.942924788272
1sa1msa1eda-53_1       -1555.006025980624
1sa1msa1eda-97_7       -1554.941626289209
1sa1msa1eda-175_11     -1554.959895422484
1sa1msa1eda-79_11      -1554.961698908266
1sa1msa1eda-61_3       -1554.952219341575
1sa1msa1eda-161_7      -1554.960082338469
1sa1msa1eda-11_8       -1554.949705903133
1sa1msa1eda-58_5       -1554.971487741949
1sa1msa1eda-158_1      -1554.991671612181
1sa1msa1eda-63_5       -1554.967391872271
1sa1msa1eda-2_1        -1555.016995118013
1sa1msa1eda-163_1      -1554.990741333852
1sa1msa1eda-167_10     -1554.94781028003 
1sa1msa1eda-9_5        -1554.9660729292  
1sa1msa1eda-168_5      -1554.922707135415
1sa1msa1eda-68_1       -1555.005412412189
1sa1msa1eda-95_1       -1555.004304321713
1sa1msa1eda-121_8      -1554.941550755549
1sa1msa1eda-151_3      -1554.953136293089
1sa1msa1eda-51_7       -1554.952718711101
1sa1msa1eda-107_5      -1554.945749502462
1sa1msa1eda-142_11     -1554.941181489711
1sa1msa1eda-35_3       -1554.958882930423
1sa1msa1eda-135_7      -1554.943005411259
1sa1msa1eda-45_8       -1554.953323563067
1sa1msa1eda-126_2      -1554.95486720244 
1sa1msa1eda-26_6       -1554.950583261497
1sa1msa1eda-156_9      -1554.962105280375
1sa1msa1eda-14_4       -1554.950042341937
1sa1msa1eda-102_11     -1554.925359606182
1sa1msa1eda-32_9       -1554.955566683627
1sa1msa1eda-42_2       -1554.954275521035
1sa1msa1eda-142_6      -1554.945873466369
1sa1msa1eda-95_11      -1554.953380625854
1sa1msa1eda-86_4       -1554.949714820681
1sa1msa1eda-170_4      -1554.929345255867
1sa1msa1eda-149_2      -1554.955226001513
1sa1msa1eda-49_6       -1554.963608959735
1sa1msa1eda-127_10     -1554.963899422694
1sa1msa1eda-139_9      -1554.962601156775
1sa1msa1eda-126_5      -1554.967047110498
1sa1msa1eda-26_1       -1555.007903299343
1sa1msa1eda-182_11     -1554.927172364218
1sa1msa1eda-14_3       -1554.945219037883
1sa1msa1eda-114_7      -1554.953726423678
1sa1msa1eda-99_8       -1554.964312021317
1sa1msa1eda-64_8       -1554.950187632845
1sa1msa1eda-30_10      -1554.956219398566
1sa1msa1eda-119_11     -1554.937119617355
1sa1msa1eda-42_5       -1554.951897545982
1sa1msa1eda-142_1      -1554.991353835381
1sa1msa1eda-186_7      -1554.933748039531
1sa1msa1eda-86_3       -1554.959727411631
1sa1msa1eda-100_8      -1554.948786420787
1sa1msa1eda-170_3      -1554.927514502429
1sa1msa1eda-70_7       -1554.953880041757
1sa1msa1eda-149_5      -1554.928421638198
1sa1msa1eda-49_1       -1555.003269503738
1sa1msa1eda-15_11      -1554.963631110814
1sa1msa1eda-13_9       -1554.961645936256
1sa1msa1eda-159_11     -1554.961440236658
1sa1msa1eda-63_2       -1554.957637328693
1sa1msa1eda-163_6      -1554.939195484708
1sa1msa1eda-2_6        -1554.958823671429
1sa1msa1eda-168_2      -1554.912847655335
1sa1msa1eda-55_11      -1554.944792662457
1sa1msa1eda-9_2        -1554.942218747214
1sa1msa1eda-68_6       -1554.960576068277
1sa1msa1eda-118_9      -1554.952296357518
1sa1msa1eda-95_6       -1554.956309252952
1sa1msa1eda-151_4      -1554.952084440158
1sa1msa1eda-107_2      -1554.938102472844
1sa1msa1eda-177_9      -1554.957548710289
1sa1msa1eda-70_10      -1554.968351624728
1sa1msa1eda-81_9       -1554.957619357894
1sa1msa1eda-35_4       -1554.952007104124
1sa1msa1eda-56_4       -1554.950387833734
1sa1msa1eda-92_2       -1554.958189909957
1sa1msa1eda-98_11      -1554.953481852559
1sa1msa1eda-26_10      -1554.937604929156
1sa1msa1eda-64_6       -1554.953963283404
1sa1msa1eda-164_2      -1554.950321964146
1sa1msa1eda-5_2        -1554.95416536922 
1sa1msa1eda-99_6       -1554.957057069392
1sa1msa1eda-114_9      -1554.962338570107
1sa1msa1eda-132_4      -1554.932374454312
1sa1msa1eda-186_9      -1554.919669635245
1sa1msa1eda-70_9       -1554.973487870308
1sa1msa1eda-100_6      -1554.966220416259
1sa1msa1eda-39_4       -1554.964637682739
1sa1msa1eda-2_10       -1554.97259137937 
1sa1msa1eda-43_11      -1554.951731783732
1sa1msa1eda-163_8      -1554.940754287783
1sa1msa1eda-2_8        -1554.97773389604 
1sa1msa1eda-13_7       -1554.950028926676
1sa1msa1eda-113_3      -1554.960353361871
1sa1msa1eda-95_8       -1554.95719150912 
1sa1msa1eda-118_7      -1554.940920547882
1sa1msa1eda-18_3       -1554.957010731668
1sa1msa1eda-68_8       -1554.968025293489
1sa1msa1eda-121_1      -1554.999852240488
1sa1msa1eda-21_5       -1554.964044253301
1sa1msa1eda-66_10      -1554.963215074162
1sa1msa1eda-177_7      -1554.946829951577
1sa1msa1eda-77_3       -1554.959525412141
1sa1msa1eda-181_3      -1554.916553565319
1sa1msa1eda-81_7       -1554.956415422975
1sa1msa1eda-45_1       -1555.004970118413
1sa1msa1eda-145_5      -1554.927957130881
1sa1msa1eda-171_10     -1554.9292597544  
1sa1msa1eda-113_4      -1554.956272117902
1sa1msa1eda-18_4       -1554.970894481302
1sa1msa1eda-51_9       -1554.947912252266
1sa1msa1eda-121_6      -1554.95035675666 
1sa1msa1eda-21_2       -1554.957322837183
1sa1msa1eda-154_11     -1554.947078664765
1sa1msa1eda-77_4       -1554.942463071741
1sa1msa1eda-181_4      -1554.928461150564
1sa1msa1eda-45_6       -1554.962077793863
1sa1msa1eda-145_2      -1554.941113853884
1sa1msa1eda-58_11      -1554.965907330074
1sa1msa1eda-135_9      -1554.959389321442
1sa1msa1eda-156_7      -1554.951345762103
1sa1msa1eda-56_3       -1554.944729723212
1sa1msa1eda-26_8       -1554.954898571557
1sa1msa1eda-92_5       -1554.946221363427
1sa1msa1eda-114_11     -1554.968057947961
1sa1msa1eda-64_1       -1555.00525759566 
1sa1msa1eda-5_5        -1554.961456465663
1sa1msa1eda-164_5      -1554.945092793976
1sa1msa1eda-18_11      -1554.951231944714
1sa1msa1eda-99_1       -1555.00239977923 
1sa1msa1eda-142_8      -1554.938659785393
1sa1msa1eda-32_7       -1554.945596288531
1sa1msa1eda-132_3      -1554.916728276607
1sa1msa1eda-131_10     -1554.936397454102
1sa1msa1eda-100_1      -1555.002597871565
1sa1msa1eda-83_11      -1554.949894153203
1sa1msa1eda-139_7      -1554.959763963471
1sa1msa1eda-39_3       -1554.952488870048
1sa1msa1eda-49_8       -1554.966442044559
1sa1msa1eda-165_4      -1554.947158966517
1sa1msa1eda-4_4        -1554.971001193587
1sa1msa1eda-168_11     -1554.916125102589
1sa1msa1eda-93_4       -1554.960068838261
1sa1msa1eda-64_11      -1554.969009859186
1sa1msa1eda-157_6      -1554.936831222378
1sa1msa1eda-57_2       -1554.96410717978 
1sa1msa1eda-27_9       -1554.958639976291
1sa1msa1eda-138_6      -1554.947133175977
1sa1msa1eda-38_2       -1554.96256653366 
1sa1msa1eda-48_9       -1554.951920926938
1sa1msa1eda-41_10      -1554.935454522038
1sa1msa1eda-143_9      -1554.94684436704 
1sa1msa1eda-33_6       -1554.960731680041
1sa1msa1eda-133_2      -1554.963440537835
1sa1msa1eda-50_8       -1554.955856592013
1sa1msa1eda-120_7      -1554.947480817513
1sa1msa1eda-20_3       -1554.968237971388
1sa1msa1eda-119_1      -1554.998423349551
1sa1msa1eda-19_5       -1554.929309152699
1sa1msa1eda-12_1       -1555.009083061437
1sa1msa1eda-112_5      -1554.955153929938
1sa1msa1eda-128_11     -1554.941549323362
1sa1msa1eda-44_7       -1554.958834324858
1sa1msa1eda-144_3      -1554.945796715088
1sa1msa1eda-134_8      -1554.9432289855  
1sa1msa1eda-180_5      -1554.952553944305
1sa1msa1eda-80_1       -1555.006148840378
1sa1msa1eda-176_1      -1554.972974656061
1sa1msa1eda-76_5       -1554.95646144082 
1sa1msa1eda-24_11      -1554.953643300592
1sa1msa1eda-20_4       -1554.959656618898
1sa1msa1eda-81_10      -1554.96370186943 
1sa1msa1eda-94_9       -1554.960071981203
1sa1msa1eda-119_6      -1554.938336148613
1sa1msa1eda-19_2       -1554.953436653023
1sa1msa1eda-69_9       -1554.95541434882 
1sa1msa1eda-3_9        -1554.978314204685
1sa1msa1eda-162_9      -1554.942051604986
1sa1msa1eda-12_6       -1554.966673060555
1sa1msa1eda-112_2      -1554.939690198086
1sa1msa1eda-133_11     -1554.941882223047
1sa1msa1eda-144_4      -1554.948210319778
1sa1msa1eda-180_2      -1554.897055286576
1sa1msa1eda-80_6       -1554.957123772052
1sa1msa1eda-176_6      -1554.961876472103
1sa1msa1eda-76_2       -1554.970353051018
1sa1msa1eda-116_10     -1554.947958795872
1sa1msa1eda-65_7       -1554.938304346105
1sa1msa1eda-4_3        -1554.964465276993
1sa1msa1eda-165_3      -1554.918033587107
1sa1msa1eda-98_7       -1554.966199449157
1sa1msa1eda-115_8      -1554.946418916136
1sa1msa1eda-156_10     -1554.951021979603
1sa1msa1eda-93_3       -1554.949415151979
1sa1msa1eda-157_1      -1554.99288225754 
1sa1msa1eda-57_5       -1554.937368468914
1sa1msa1eda-138_1      -1554.991401993875
1sa1msa1eda-38_5       -1554.947115144438
1sa1msa1eda-71_8       -1554.969162042814
1sa1msa1eda-101_7      -1554.938992338724
1sa1msa1eda-173_11     -1554.918839258999
1sa1msa1eda-33_1       -1555.005982875226
1sa1msa1eda-133_5      -1554.940827009038
1sa1msa1eda-150_5      -1554.951113332497
1sa1msa1eda-50_1       -1555.006641509947
1sa1msa1eda-8_3        -1554.955104585928
1sa1msa1eda-169_3      -1554.911536822701
1sa1msa1eda-69_7       -1554.955462273848
1sa1msa1eda-119_8      -1554.93873384653 
1sa1msa1eda-125_11     -1554.953918532727
1sa1msa1eda-94_7       -1554.940370540774
1sa1msa1eda-29_11      -1554.950145977154
1sa1msa1eda-12_8       -1554.955994809974
1sa1msa1eda-97_10      -1554.965065567965
1sa1msa1eda-62_3       -1554.945876657845
1sa1msa1eda-3_7        -1554.951285020984
1sa1msa1eda-162_7      -1554.942948311196
1sa1msa1eda-34_5       -1554.947175955572
1sa1msa1eda-134_1      -1554.993954584784
1sa1msa1eda-80_8       -1554.958474345909
1sa1msa1eda-100_10     -1554.953948038364
1sa1msa1eda-106_3      -1554.962790865205
1sa1msa1eda-176_8      -1554.92548044452 
1sa1msa1eda-140_10     -1554.96486553435 
1sa1msa1eda-15_2       -1554.949557153446
