Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
2sa1dma1eda-11_5   -73.15507071512
2sa1dma1eda-235_6  -73.10190848978
2sa1dma1eda-28_3   -73.15426586227
2sa1dma1eda-123_4  -73.13654053161
2sa1dma1eda-58_8   -73.16366914818
2sa1dma1eda-140_4  -73.12040502292
2sa1dma1eda-179_2  -73.12491485773
2sa1dma1eda-72_5   -73.14983081044
2sa1dma1eda-184_2  -73.11737910932
2sa1dma1eda-109_9  -73.13794882805
2sa1dma1eda-28_10  -73.16363643451
2sa1dma1eda-79_1   -73.18206032477
2sa1dma1eda-172_6  -73.13804223763
2sa1dma1eda-84_1   -73.18337987285
2sa1dma1eda-96_11  -73.14653092953
2sa1dma1eda-40_7   -73.15545207705
2sa1dma1eda-204_10 -73.13860905832
2sa1dma1eda-242_9  -73.13057822262
2sa1dma1eda-1_8    -73.15409948523
2sa1dma1eda-232_2  -73.11645594597
2sa1dma1eda-16_1   -73.18648680548
2sa1dma1eda-116_2  -73.13655182967
2sa1dma1eda-166_9  -73.13455898302
2sa1dma1eda-24_3   -73.16174214942
2sa1dma1eda-239_6  -73.1107966689 
2sa1dma1eda-54_8   -73.15269120377
2sa1dma1eda-221_11 -73.12739101305
2sa1dma1eda-37_6   -73.15846177021
2sa1dma1eda-105_7  -73.1327068583 
2sa1dma1eda-213_5  -73.12570819231
2sa1dma1eda-218_1  -73.14262604146
2sa1dma1eda-183_8  -73.13065098671
2sa1dma1eda-137_5  -73.14550100017
2sa1dma1eda-221_7  -73.11502589427
2sa1dma1eda-158_5  -73.16267747387
2sa1dma1eda-23_9   -73.16061330915
2sa1dma1eda-53_2   -73.14016493424
2sa1dma1eda-111_8  -73.16681087541
2sa1dma1eda-97_4   -73.15683846657
2sa1dma1eda-161_3  -73.12675316009
2sa1dma1eda-244_10 -73.12291500377
2sa1dma1eda-191_10 -73.12705478   
2sa1dma1eda-197_7  -73.1083459236 
2sa1dma1eda-245_3  -73.10781770886
2sa1dma1eda-58_6   -73.15373878926
2sa1dma1eda-235_8  -73.10340334584
2sa1dma1eda-153_1  -73.16557138685
2sa1dma1eda-68_10  -73.15641159246
2sa1dma1eda-6_2    -73.15107847009
2sa1dma1eda-73_10  -73.15689463165
2sa1dma1eda-37_1   -73.18456782416
2sa1dma1eda-134_11 -73.14252250997
2sa1dma1eda-213_2  -73.14029809996
2sa1dma1eda-218_6  -73.12006075905
2sa1dma1eda-88_8   -73.15283630472
2sa1dma1eda-75_8   -73.15541269114
2sa1dma1eda-137_2  -73.13101836922
2sa1dma1eda-147_9  -73.15848630315
2sa1dma1eda-56_11  -73.15522753435
2sa1dma1eda-158_2  -73.11409096863
2sa1dma1eda-53_5   -73.15213606518
2sa1dma1eda-128_9  -73.14260509227
2sa1dma1eda-111_10 -73.14492104476
2sa1dma1eda-161_4  -73.13294133699
2sa1dma1eda-97_3   -73.14904241279
2sa1dma1eda-61_7   -73.16348502212
2sa1dma1eda-58_1   -73.18647865103
2sa1dma1eda-245_4  -73.11107833005
2sa1dma1eda-153_6  -73.13450774539
2sa1dma1eda-6_5    -73.15731487877
2sa1dma1eda-130_8  -73.13977963642
2sa1dma1eda-151_10 -73.13394430707
2sa1dma1eda-140_3  -73.13043541697
2sa1dma1eda-179_5  -73.12516399101
2sa1dma1eda-184_5  -73.12257323396
2sa1dma1eda-72_2   -73.14546618003
2sa1dma1eda-16_11  -73.16271698116
2sa1dma1eda-79_6   -73.15575422426
2sa1dma1eda-214_8  -73.13095275164
2sa1dma1eda-84_6   -73.16563858867
2sa1dma1eda-172_1  -73.15847520845
2sa1dma1eda-124_7  -73.13950091489
2sa1dma1eda-174_11 -73.12635518832
2sa1dma1eda-232_5  -73.11728711563
2sa1dma1eda-16_6   -73.15214086184
2sa1dma1eda-33_10  -73.16094467795
2sa1dma1eda-116_5  -73.16400697608
2sa1dma1eda-90_9   -73.14918115277
2sa1dma1eda-200_7  -73.12136308591
2sa1dma1eda-239_1  -73.13449503531
2sa1dma1eda-24_4   -73.15108167458
2sa1dma1eda-20_8   -73.14820784385
2sa1dma1eda-50_3   -73.16500661256
2sa1dma1eda-69_5   -73.16118867824
2sa1dma1eda-112_9  -73.14994734594
2sa1dma1eda-162_2  -73.12787118009
2sa1dma1eda-7_11   -73.16042753147
2sa1dma1eda-94_5   -73.16075858689
2sa1dma1eda-169_6  -73.12939375934
2sa1dma1eda-62_1   -73.18391193403
2sa1dma1eda-194_6  -73.11851751795
2sa1dma1eda-214_11 -73.12259674298
2sa1dma1eda-246_2  -73.10745805359
2sa1dma1eda-38_11  -73.1508692754 
2sa1dma1eda-5_3    -73.15317486148
2sa1dma1eda-86_10  -73.15388983668
2sa1dma1eda-236_9  -73.10885635391
2sa1dma1eda-34_7   -73.16057542435
2sa1dma1eda-229_2  -73.11726033845
2sa1dma1eda-106_6  -73.14513345157
2sa1dma1eda-210_4  -73.12804184148
2sa1dma1eda-180_9  -73.15577550909
2sa1dma1eda-231_10 -73.12896397685
2sa1dma1eda-134_4  -73.13391894748
2sa1dma1eda-222_6  -73.1355441371 
2sa1dma1eda-241_8  -73.15572691751
2sa1dma1eda-127_1  -73.17011452396
2sa1dma1eda-231_3  -73.12174659513
2sa1dma1eda-2_9    -73.16313483832
2sa1dma1eda-208_5  -73.11968257855
2sa1dma1eda-115_3  -73.15038127318
2sa1dma1eda-198_8  -73.1357736853 
2sa1dma1eda-165_8  -73.13354311553
2sa1dma1eda-203_1  -73.14915534023
2sa1dma1eda-27_2   -73.15538394517
2sa1dma1eda-57_9   -73.15945049138
2sa1dma1eda-48_2   -73.14319099783
2sa1dma1eda-143_5  -73.13736759445
2sa1dma1eda-38_9   -73.16679681373
2sa1dma1eda-187_3  -73.12502825432
2sa1dma1eda-71_4   -73.16059252388
2sa1dma1eda-78_11  -73.1647808756 
2sa1dma1eda-171_7  -73.13408669448
2sa1dma1eda-181_11 -73.1155613436 
2sa1dma1eda-148_1  -73.15472865906
2sa1dma1eda-43_6   -73.15641390607
2sa1dma1eda-127_6  -73.1582089777 
2sa1dma1eda-124_10 -73.14073901661
2sa1dma1eda-231_4  -73.11774474847
2sa1dma1eda-63_11  -73.15879663316
2sa1dma1eda-208_2  -73.12200449667
2sa1dma1eda-15_7   -73.15304241333
2sa1dma1eda-115_4  -73.143611364  
2sa1dma1eda-203_6  -73.11969840163
2sa1dma1eda-93_8   -73.15378928048
2sa1dma1eda-27_5   -73.16810024471
2sa1dma1eda-48_5   -73.1512608792 
2sa1dma1eda-101_11 -73.15233773486
2sa1dma1eda-133_9  -73.1401520392 
2sa1dma1eda-143_2  -73.11814320662
2sa1dma1eda-46_10  -73.16645112571
2sa1dma1eda-71_3   -73.15915322896
2sa1dma1eda-187_4  -73.1347463758 
2sa1dma1eda-87_7   -73.15926632688
2sa1dma1eda-217_9  -73.12220406617
2sa1dma1eda-148_6  -73.1230898256 
2sa1dma1eda-43_1   -73.18716601976
2sa1dma1eda-50_4   -73.16332192762
2sa1dma1eda-69_2   -73.14805601609
2sa1dma1eda-94_2   -73.1502854458 
2sa1dma1eda-141_11 -73.16143460583
2sa1dma1eda-162_5  -73.13018001291
2sa1dma1eda-19_9   -73.15996212676
2sa1dma1eda-169_1  -73.15244461942
2sa1dma1eda-194_1  -73.14905158057
2sa1dma1eda-62_6   -73.14900556732
2sa1dma1eda-246_5  -73.10285834069
2sa1dma1eda-5_4    -73.16814734456
2sa1dma1eda-150_7  -73.14384852858
2sa1dma1eda-229_5  -73.11836833331
2sa1dma1eda-23_11  -73.16510187323
2sa1dma1eda-106_1  -73.17740150398
2sa1dma1eda-164_10 -73.13281250782
2sa1dma1eda-210_3  -73.11792684144
2sa1dma1eda-76_9   -73.15601963435
2sa1dma1eda-134_3  -73.13104484028
2sa1dma1eda-144_8  -73.15977578962
2sa1dma1eda-222_1  -73.14182659512
2sa1dma1eda-157_3  -73.13417163317
2sa1dma1eda-241_1  -73.12746254502
2sa1dma1eda-127_8  -73.16288673197
2sa1dma1eda-193_5  -73.13407171554
2sa1dma1eda-65_2   -73.1608084427 
2sa1dma1eda-15_9   -73.167741348  
2sa1dma1eda-98_2   -73.14174177349
2sa1dma1eda-93_6   -73.15489629573
2sa1dma1eda-165_1  -73.15703588643
2sa1dma1eda-132_10 -73.12248884334
2sa1dma1eda-203_8  -73.10898217203
2sa1dma1eda-198_1  -73.14894219586
2sa1dma1eda-75_11  -73.1643743667 
2sa1dma1eda-9_4    -73.15551579509
2sa1dma1eda-225_5  -73.1227748259 
2sa1dma1eda-133_7  -73.14884509446
2sa1dma1eda-217_7  -73.11328861567
2sa1dma1eda-117_11 -73.15272568792
2sa1dma1eda-87_9   -73.15358704153
2sa1dma1eda-101_5  -73.14184131578
2sa1dma1eda-138_3  -73.12153718877
2sa1dma1eda-50_10  -73.15861425532
2sa1dma1eda-33_4   -73.15530372069
2sa1dma1eda-148_8  -73.1270332128 
2sa1dma1eda-20_1   -73.18780558038
2sa1dma1eda-19_7   -73.13795145282
2sa1dma1eda-204_2  -73.13486126557
2sa1dma1eda-119_4  -73.15276974773
2sa1dma1eda-62_8   -73.15758124167
2sa1dma1eda-12_3   -73.16240519616
2sa1dma1eda-10_10  -73.15639965424
2sa1dma1eda-150_9  -73.1538996437 
2sa1dma1eda-120_2  -73.12616888319
2sa1dma1eda-157_11 -73.13445865345
2sa1dma1eda-44_5   -73.15521661983
2sa1dma1eda-176_4  -73.13192992882
2sa1dma1eda-80_3   -73.16013872148
2sa1dma1eda-76_7   -73.1555125483 
2sa1dma1eda-35_11  -73.15235815522
2sa1dma1eda-144_6  -73.14397527385
2sa1dma1eda-219_11 -73.12386089072
2sa1dma1eda-172_10 -73.14389240429
2sa1dma1eda-169_10 -73.13225851046
2sa1dma1eda-202_11 -73.12810072509
2sa1dma1eda-20_6   -73.15671764541
2sa1dma1eda-204_5  -73.13340032264
2sa1dma1eda-112_7  -73.13634696462
2sa1dma1eda-90_10  -73.13897774437
2sa1dma1eda-194_8  -73.12580789116
2sa1dma1eda-119_3  -73.14781335024
2sa1dma1eda-12_4   -73.16589914368
2sa1dma1eda-169_8  -73.13010682113
2sa1dma1eda-236_7  -73.10779082122
2sa1dma1eda-120_5  -73.13813421708
2sa1dma1eda-44_2   -73.14038762171
2sa1dma1eda-34_9   -73.16667544047
2sa1dma1eda-227_10 -73.13179736317
2sa1dma1eda-80_4   -73.14430578398
2sa1dma1eda-176_3  -73.12200087513
2sa1dma1eda-106_8  -73.14008990881
2sa1dma1eda-180_7  -73.15185994093
2sa1dma1eda-144_1  -73.15358556566
2sa1dma1eda-222_8  -73.13458495827
2sa1dma1eda-2_7    -73.14761467942
2sa1dma1eda-157_4  -73.12161486972
2sa1dma1eda-241_6  -73.14560495073
2sa1dma1eda-65_5   -73.14605595193
2sa1dma1eda-193_2  -73.13082452957
2sa1dma1eda-98_5   -73.14675743412
2sa1dma1eda-165_6  -73.12823189986
2sa1dma1eda-93_1   -73.18035348949
2sa1dma1eda-198_6  -73.11702318736
2sa1dma1eda-57_7   -73.15205992165
2sa1dma1eda-9_3    -73.14920216698
2sa1dma1eda-225_2  -73.11688489326
2sa1dma1eda-38_7   -73.16088986061
2sa1dma1eda-242_11 -73.1382571214 
2sa1dma1eda-197_11 -73.12715306286
2sa1dma1eda-129_10 -73.12151328245
2sa1dma1eda-171_9  -73.13737974889
2sa1dma1eda-101_2  -73.15362560568
2sa1dma1eda-138_4  -73.11993753066
2sa1dma1eda-43_8   -73.16864243848
2sa1dma1eda-33_3   -73.15582904769
2sa1dma1eda-31_5   -73.15285296124
2sa1dma1eda-103_4  -73.16075541601
2sa1dma1eda-78_8   -73.16842025683
2sa1dma1eda-85_8   -73.14843155536
2sa1dma1eda-215_6  -73.11507605849
2sa1dma1eda-185_10 -73.11247902029
2sa1dma1eda-131_6  -73.13037589012
2sa1dma1eda-227_4  -73.11392855802
2sa1dma1eda-55_1   -73.18532860886
2sa1dma1eda-248_4  -73.10256773722
2sa1dma1eda-201_9  -73.13256201339
2sa1dma1eda-91_7   -73.14888565985
2sa1dma1eda-17_8   -73.15731604887
2sa1dma1eda-191_4  -73.13447127198
2sa1dma1eda-67_3   -73.15833410178
2sa1dma1eda-125_9  -73.1523862608 
2sa1dma1eda-59_11  -73.16162469825
2sa1dma1eda-155_2  -73.11849113268
2sa1dma1eda-146_7  -73.11998238917
2sa1dma1eda-89_6   -73.15437968894
2sa1dma1eda-219_8  -73.12306204892
2sa1dma1eda-74_6   -73.14546130631
2sa1dma1eda-182_1  -73.15240641678
2sa1dma1eda-189_5  -73.12177702064
2sa1dma1eda-174_5  -73.12673451351
2sa1dma1eda-19_11  -73.16292590928
2sa1dma1eda-82_2   -73.154650083  
2sa1dma1eda-235_11 -73.09686880547
2sa1dma1eda-46_4   -73.16239735514
2sa1dma1eda-3_10   -73.16462679233
2sa1dma1eda-122_3  -73.13974828907
2sa1dma1eda-234_1  -73.13485984804
2sa1dma1eda-29_4   -73.15038283743
2sa1dma1eda-152_8  -73.13579086462
2sa1dma1eda-10_2   -73.15364904167
2sa1dma1eda-60_9   -73.15767692281
2sa1dma1eda-110_1  -73.16741545444
2sa1dma1eda-82_11  -73.16103945379
2sa1dma1eda-206_3  -73.12174661831
2sa1dma1eda-210_10 -73.11763569023
2sa1dma1eda-129_7  -73.14026061039
2sa1dma1eda-160_11 -73.14557260479
2sa1dma1eda-220_9  -73.14295954706
2sa1dma1eda-27_10  -73.15805321153
2sa1dma1eda-89_1   -73.17958755683
2sa1dma1eda-182_6  -73.1285115741 
2sa1dma1eda-74_1   -73.18404500411
2sa1dma1eda-99_11  -73.14107037055
2sa1dma1eda-104_9  -73.16652688442
2sa1dma1eda-189_2  -73.12627418738
2sa1dma1eda-82_5   -73.14891283642
2sa1dma1eda-174_2  -73.13080718218
2sa1dma1eda-36_8   -73.15703243488
2sa1dma1eda-46_3   -73.16059256071
2sa1dma1eda-145_10 -73.15078926127
2sa1dma1eda-122_4  -73.13844549969
2sa1dma1eda-59_8   -73.16212629027
2sa1dma1eda-29_3   -73.14781233824
2sa1dma1eda-234_6  -73.10210994998
2sa1dma1eda-10_5   -73.16058708424
2sa1dma1eda-196_9  -73.11591169444
2sa1dma1eda-110_6  -73.14932596696
2sa1dma1eda-206_4  -73.12744350979
2sa1dma1eda-22_7   -73.16058447334
2sa1dma1eda-31_2   -73.14440805583
2sa1dma1eda-41_9   -73.16124443274
2sa1dma1eda-42_11  -73.14802210199
2sa1dma1eda-103_3  -73.15337843667
2sa1dma1eda-105_10 -73.1603084645 
2sa1dma1eda-215_1  -73.14293301364
2sa1dma1eda-173_8  -73.12093333525
2sa1dma1eda-108_7  -73.14813477472
2sa1dma1eda-131_1  -73.16208464787
2sa1dma1eda-227_3  -73.11987866923
2sa1dma1eda-238_8  -73.11002430971
2sa1dma1eda-67_10  -73.15333251582
2sa1dma1eda-248_3  -73.10319685666
2sa1dma1eda-55_6   -73.15017341531
2sa1dma1eda-167_7  -73.13045473603
2sa1dma1eda-120_11 -73.14779254699
2sa1dma1eda-67_4   -73.15561070498
2sa1dma1eda-191_3  -73.1348187851 
2sa1dma1eda-243_7  -73.12350971505
2sa1dma1eda-155_5  -73.13268545577
2sa1dma1eda-220_7  -73.14410330886
2sa1dma1eda-136_5  -73.14249743808
2sa1dma1eda-182_8  -73.12732699816
2sa1dma1eda-219_1  -73.14566132821
2sa1dma1eda-176_11 -73.12161628412
2sa1dma1eda-212_5  -73.13257197772
2sa1dma1eda-104_7  -73.1458126542 
2sa1dma1eda-31_10  -73.14032726622
2sa1dma1eda-36_6   -73.16701174874
2sa1dma1eda-234_8  -73.10412197668
2sa1dma1eda-7_2    -73.14324149473
2sa1dma1eda-152_1  -73.16177868433
2sa1dma1eda-59_6   -73.1590436123 
2sa1dma1eda-244_3  -73.09367879104
2sa1dma1eda-196_7  -73.11490418266
2sa1dma1eda-153_10 -73.13590150284
2sa1dma1eda-160_3  -73.12791644109
2sa1dma1eda-96_4   -73.15887387311
2sa1dma1eda-110_8  -73.14969668384
2sa1dma1eda-238_11 -73.09746015587
2sa1dma1eda-14_11  -73.15589261326
2sa1dma1eda-52_2   -73.16041762115
2sa1dma1eda-159_5  -73.11013925178
2sa1dma1eda-22_9   -73.15428664605
2sa1dma1eda-41_7   -73.15575952751
2sa1dma1eda-85_1   -73.17879425742
2sa1dma1eda-173_6  -73.13053547552
2sa1dma1eda-78_1   -73.1834913721 
2sa1dma1eda-185_2  -73.12670810186
2sa1dma1eda-73_5   -73.13850901104
2sa1dma1eda-108_9  -73.15131907771
2sa1dma1eda-178_2  -73.12986604723
2sa1dma1eda-54_11  -73.16191208754
2sa1dma1eda-141_4  -73.13957172752
2sa1dma1eda-113_10 -73.14743572882
2sa1dma1eda-55_8   -73.15615031675
2sa1dma1eda-238_6  -73.10298813047
2sa1dma1eda-25_3   -73.14752306949
2sa1dma1eda-167_9  -73.13734505751
2sa1dma1eda-117_2  -73.12987417093
2sa1dma1eda-71_10  -73.15689701113
2sa1dma1eda-17_1   -73.18620638071
2sa1dma1eda-188_10 -73.12614204527
2sa1dma1eda-233_2  -73.11227171315
2sa1dma1eda-136_11 -73.14432705793
2sa1dma1eda-243_9  -73.13782314704
2sa1dma1eda-246_10 -73.13034223275
2sa1dma1eda-193_10 -73.12869156427
2sa1dma1eda-215_8  -73.12129813601
2sa1dma1eda-173_1  -73.1489572209 
2sa1dma1eda-85_6   -73.15333046299
2sa1dma1eda-78_6   -73.1601055504 
2sa1dma1eda-73_2   -73.14809055418
2sa1dma1eda-185_5  -73.12233084755
2sa1dma1eda-178_5  -73.13545028375
2sa1dma1eda-141_3  -73.14479529587
2sa1dma1eda-131_8  -73.12816462602
2sa1dma1eda-108_10 -73.15825254049
2sa1dma1eda-25_4   -73.15224742566
2sa1dma1eda-238_1  -73.1296801123 
2sa1dma1eda-91_9   -73.1609151981 
2sa1dma1eda-201_7  -73.11672460436
2sa1dma1eda-117_5  -73.13088629065
2sa1dma1eda-17_6   -73.15916404958
2sa1dma1eda-233_5  -73.10453505689
2sa1dma1eda-125_7  -73.12882959378
2sa1dma1eda-146_9  -73.12012260738
2sa1dma1eda-136_2  -73.14248816686
2sa1dma1eda-74_8   -73.16177181515
2sa1dma1eda-223_11 -73.12338571468
2sa1dma1eda-148_10 -73.12768761817
2sa1dma1eda-219_6  -73.12317837614
2sa1dma1eda-89_8   -73.16530343283
2sa1dma1eda-212_2  -73.13327919846
2sa1dma1eda-36_1   -73.18876820586
2sa1dma1eda-7_5    -73.16090676197
2sa1dma1eda-152_6  -73.1460476954 
2sa1dma1eda-94_11  -73.1568198666 
2sa1dma1eda-244_4  -73.12784322793
2sa1dma1eda-59_1   -73.18554363532
2sa1dma1eda-60_7   -73.15902000214
2sa1dma1eda-206_10 -73.1189060616 
2sa1dma1eda-96_3   -73.15174674131
2sa1dma1eda-160_4  -73.14045146318
2sa1dma1eda-52_5   -73.16854187371
2sa1dma1eda-129_9  -73.13278945185
2sa1dma1eda-159_2  -73.11562204988
2sa1dma1tma-68_11  -72.56128649192
2sa1dma1tma-37_7   -72.56411278451
2sa1dma1tma-61_1   -72.56540684199
2sa1dma1tma-58_7   -72.53261328869
2sa1dma1tma-53_3   -72.54432190304
2sa1dma1tma-23_8   -72.59023413149
2sa1dma1tma-40_6   -72.55166737915
2sa1dma1tma-28_11  -72.55372847521
2sa1dma1tma-54_9   -72.54397925772
2sa1dma1tma-24_2   -72.56935041422
2sa1dma1tma-40_1   -72.58051540372
2sa1dma1tma-4_7    -72.58478704111
2sa1dma1tma-33_11  -72.5763839177 
2sa1dma1tma-24_5   -72.5646206616 
2sa1dma1tma-16_7   -72.58149112597
2sa1dma1tma-16_10  -72.57420601925
2sa1dma1tma-56_10  -72.54090746479
2sa1dma1tma-8_9    -72.5704575613 
2sa1dma1tma-61_6   -72.5428608694 
2sa1dma1tma-53_4   -72.54087400849
2sa1dma1tma-30_4   -72.5756248559 
2sa1dma1tma-25_11  -72.57007636943
2sa1dma1tma-4_9    -72.57584416392
2sa1dma1tma-16_9   -72.57102429897
2sa1dma1tma-66_2   -72.51301377094
2sa1dma1tma-40_10  -72.55399916136
2sa1dma1tma-3_3    -72.57126622708
2sa1dma1tma-47_5   -72.54872617509
2sa1dma1tma-8_7    -72.59147425938
2sa1dma1tma-65_11  -72.53006590272
2sa1dma1tma-11_3   -72.57447013139
2sa1dma1tma-61_8   -72.53290239602
2sa1dma1tma-28_5   -72.57451798433
2sa1dma1tma-23_1   -72.60578331884
2sa1dma1tma-3_4    -72.57944212118
2sa1dma1tma-37_9   -72.56245698321
2sa1dma1tma-47_2   -72.53872220651
2sa1dma1tma-11_4   -72.56697016955
2sa1dma1tma-58_9   -72.53270781016
2sa1dma1tma-28_2   -72.55523950293
2sa1dma1tma-23_6   -72.57629296126
2sa1dma1tma-1_11   -72.5818718413 
2sa1dma1tma-30_3   -72.56407143624
2sa1dma1tma-40_8   -72.54008026609
2sa1dma1tma-54_7   -72.53698847284
2sa1dma1tma-66_5   -72.53822106239
2sa1dma1tma-64_3   -72.53542235518
2sa1dma1tma-14_8   -72.57281532541
2sa1dma1tma-56_1   -72.5689318278 
2sa1dma1tma-6_8    -72.58194174286
2sa1dma1tma-39_1   -72.58047126305
2sa1dma1tma-32_5   -72.56132121004
2sa1dma1tma-49_11  -72.576409647  
2sa1dma1tma-18_6   -72.58473371813
2sa1dma1tma-63_9   -72.52209362148
2sa1dma1tma-13_2   -72.56879650944
2sa1dma1tma-45_4   -72.56276871371
2sa1dma1tma-1_2    -72.56790901655
2sa1dma1tma-18_1   -72.60745965724
2sa1dma1tma-21_7   -72.58511497745
2sa1dma1tma-13_5   -72.58279339566
2sa1dma1tma-45_3   -72.55209005744
2sa1dma1tma-35_8   -72.57361739888
2sa1dma1tma-1_5    -72.58172222877
2sa1dma1tma-52_11  -72.5667671878 
2sa1dma1tma-8_10   -72.56955954027
2sa1dma1tma-64_4   -72.54071439473
2sa1dma1tma-56_6   -72.53520944682
2sa1dma1tma-12_11  -72.58769447362
2sa1dma1tma-39_6   -72.55392451149
2sa1dma1tma-37_10  -72.55797502318
2sa1dma1tma-42_9   -72.58070691577
2sa1dma1tma-32_2   -72.53794464368
2sa1dma1tma-68_4   -72.51654998657
2sa1dma1tma-21_9   -72.57866160576
2sa1dma1tma-61_10  -72.52274677975
2sa1dma1tma-51_2   -72.55339625268
2sa1dma1tma-35_6   -72.56827030349
2sa1dma1tma-44_11  -72.55204106462
2sa1dma1tma-14_1   -72.60298335504
2sa1dma1tma-26_3   -72.57019051451
2sa1dma1tma-56_8   -72.54272836536
2sa1dma1tma-21_10  -72.58564332737
2sa1dma1tma-6_1    -72.60698145907
2sa1dma1tma-70_5   -72.51998465078
2sa1dma1tma-49_3   -72.55420690966
2sa1dma1tma-39_8   -72.5636838198 
2sa1dma1tma-42_7   -72.5569941597 
2sa1dma1tma-14_6   -72.57832453955
2sa1dma1tma-26_4   -72.5780379485 
2sa1dma1tma-70_2   -72.51795147701
2sa1dma1tma-6_6    -72.58543237896
2sa1dma1tma-49_4   -72.55986921951
2sa1dma1tma-5_10   -72.57355814196
2sa1dma1tma-68_3   -72.50841766491
2sa1dma1tma-18_8   -72.5753032542 
2sa1dma1tma-51_5   -72.56217267904
2sa1dma1tma-63_7   -72.53163585929
2sa1dma1tma-35_1   -72.59476231309
2sa1dma1tma-71_11  -72.54021691285
2sa1dma1tma-41_6   -72.56688940345
2sa1dma1tma-54_10  -72.53993534891
2sa1dma1tma-25_2   -72.57485515277
2sa1dma1tma-55_9   -72.54053835348
2sa1dma1tma-36_7   -72.54371889927
2sa1dma1tma-14_10  -72.56466827986
2sa1dma1tma-31_11  -72.56491122403
2sa1dma1tma-22_8   -72.5704203104 
2sa1dma1tma-52_3   -72.540322177  
2sa1dma1tma-59_7   -72.53786684376
2sa1dma1tma-60_1   -72.56304199552
2sa1dma1tma-9_9    -72.58197250711
2sa1dma1tma-52_4   -72.55220537502
2sa1dma1tma-60_6   -72.53361404945
2sa1dma1tma-5_7    -72.57549331796
2sa1dma1tma-41_1   -72.58901058154
2sa1dma1tma-17_7   -72.58737402093
2sa1dma1tma-25_5   -72.58677582091
2sa1dma1tma-9_7    -72.57872483076
2sa1dma1tma-46_5   -72.55845286432
2sa1dma1tma-2_3    -72.56502128453
2sa1dma1tma-19_10  -72.57381602012
2sa1dma1tma-22_1   -72.60341557947
2sa1dma1tma-29_5   -72.56393481493
2sa1dma1tma-3_11   -72.58758986029
2sa1dma1tma-60_8   -72.5325961927 
2sa1dma1tma-10_3   -72.57695524341
2sa1dma1tma-5_9    -72.57433155225
2sa1dma1tma-59_10  -72.54127480475
2sa1dma1tma-31_4   -72.56765846303
2sa1dma1tma-67_2   -72.52726533823
2sa1dma1tma-17_9   -72.58418950441
2sa1dma1tma-41_8   -72.57001031741
2sa1dma1tma-31_3   -72.55499741659
2sa1dma1tma-67_11  -72.53888890843
2sa1dma1tma-67_5   -72.5288356633 
2sa1dma1tma-55_7   -72.55970102642
2sa1dma1tma-42_10  -72.57245194514
2sa1dma1tma-46_2   -72.54121800545
2sa1dma1tma-36_9   -72.55544766706
2sa1dma1tma-2_4    -72.56938869008
2sa1dma1tma-22_6   -72.57448595367
2sa1dma1tma-29_2   -72.55399681507
2sa1dma1tma-59_9   -72.53235531181
2sa1dma1tma-27_11  -72.58157387486
2sa1dma1tma-10_4   -72.57370369373
2sa1dma1tma-12_2   -72.56172341642
2sa1dma1tma-35_10  -72.56644904091
2sa1dma1tma-62_9   -72.53468641807
2sa1dma1tma-19_6   -72.56595385247
2sa1dma1tma-10_11  -72.57450355849
2sa1dma1tma-44_4   -72.54992938039
2sa1dma1tma-50_11  -72.55786164671
2sa1dma1tma-57_1   -72.56901373417
2sa1dma1tma-15_8   -72.56959580752
2sa1dma1tma-65_3   -72.5230595113 
2sa1dma1tma-33_5   -72.57315936945
2sa1dma1tma-38_1   -72.5880378712 
2sa1dma1tma-7_8    -72.57530773215
2sa1dma1tma-57_6   -72.54698515526
2sa1dma1tma-65_4   -72.50804360148
2sa1dma1tma-33_2   -72.55721138451
2sa1dma1tma-43_9   -72.56375605903
2sa1dma1tma-38_6   -72.55134991946
2sa1dma1tma-12_5   -72.58554024395
2sa1dma1tma-20_7   -72.5820079444 
2sa1dma1tma-19_1   -72.60905899791
2sa1dma1tma-34_8   -72.58339574933
2sa1dma1tma-44_3   -72.55056148023
2sa1dma1tma-57_8   -72.54362719232
2sa1dma1tma-27_3   -72.56772185395
2sa1dma1tma-15_1   -72.60723939391
2sa1dma1tma-43_7   -72.56323302355
2sa1dma1tma-38_8   -72.56688168705
2sa1dma1tma-48_3   -72.54736486668
2sa1dma1tma-7_1    -72.60585806296
2sa1dma1tma-71_5   -72.51571352489
2sa1dma1tma-50_2   -72.53797105507
2sa1dma1tma-20_9   -72.57342362968
2sa1dma1tma-7_10   -72.58244624298
2sa1dma1tma-69_4   -72.53731886701
2sa1dma1tma-38_10  -72.56017609276
2sa1dma1tma-34_6   -72.57284018472
2sa1dma1tma-62_7   -72.54994743903
2sa1dma1tma-50_5   -72.56360174114
2sa1dma1tma-23_10  -72.58304109732
2sa1dma1tma-19_8   -72.58017650779
2sa1dma1tma-69_3   -72.52307613363
2sa1dma1tma-34_1   -72.59143695713
2sa1dma1tma-27_4   -72.5741243475 
2sa1dma1tma-46_11  -72.56654660834
2sa1dma1tma-15_6   -72.56991803356
2sa1dma1tma-48_4   -72.54295850008
2sa1dma1tma-71_2   -72.50655094911
2sa1dma1tma-63_10  -72.5221729275 
2sa1dma1tma-7_6    -72.5856120545 
2sa1dma1tma-14_7   -72.57041279819
