Number of files in database_s1.pkl: 30317
Number of files in database_s2.pkl: 30316
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-9
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_II/r2...
2msa2dma-236_10     -1598.780446197683
2msa2dma-219_6      -1598.796970436146
2msa2dma-89_7       -1598.826272639344
2msa2dma-186_3      -1598.798404431451
2msa2dma-74_7       -1598.809811809486
2msa2dma-156_10     -1598.792182075717
2msa2dma-142_5      -1598.811170288685
2msa2dma-46_5       -1598.823466055518
2msa2dma-149_1      -1598.859245889047
2msa2dma-170_7      -1598.803426844309
2msa2dma-82_3       -1598.819850546877
2msa2dma-10_3       -1598.848325268849
2msa2dma-21_11      -1598.839557901312
2msa2dma-209_5      -1598.777094569286
2msa2dma-60_8       -1598.77520940762 
2msa2dma-2_8        -1598.8427893973  
2msa2dma-230_3      -1598.79169178474 
2msa2dma-173_11     -1598.79724440743 
2msa2dma-3_11       -1598.833402775267
2msa2dma-240_8      -1598.787661370609
2msa2dma-29_5       -1598.830985980215
2msa2dma-126_1      -1598.86198089995 
2msa2dma-218_10     -1598.819950605611
2msa2dma-22_1       -1598.874967505903
2msa2dma-164_8      -1598.813673819589
2msa2dma-202_1      -1598.849516601379
2msa2dma-114_3      -1598.805059376693
2msa2dma-199_8      -1598.793415719414
2msa2dma-211_4      -1598.799060035074
2msa2dma-78_9       -1598.799187862243
2msa2dma-107_6      -1598.801934579443
2msa2dma-133_11     -1598.798367161241
2msa2dma-85_9       -1598.823815719654
2msa2dma-31_4       -1598.815952976439
2msa2dma-228_2      -1598.782204579651
2msa2dma-61_11      -1598.815709247389
2msa2dma-223_6      -1598.804381581926
2msa2dma-135_4      -1598.794756317673
2msa2dma-181_9      -1598.796538991798
2msa2dma-163_2      -1598.807855715177
2msa2dma-116_10     -1598.808000365294
2msa2dma-91_6       -1598.822630554329
2msa2dma-113_9      -1598.819584481342
2msa2dma-44_10      -1598.797621962304
2msa2dma-237_9      -1598.776222963626
2msa2dma-195_6      -1598.820002260088
2msa2dma-17_9       -1598.838374703803
2msa2dma-168_6      -1598.816293418864
2msa2dma-5_2        -1598.829606892587
2msa2dma-67_2       -1598.777843811351
2msa2dma-211_3      -1598.783206220114
2msa2dma-107_1      -1598.861106736666
2msa2dma-31_3       -1598.813854445592
2msa2dma-41_8       -1598.810351786092
2msa2dma-228_5      -1598.790510494286
2msa2dma-145_8      -1598.797358230469
2msa2dma-223_1      -1598.843579496742
2msa2dma-135_3      -1598.788911520095
2msa2dma-163_5      -1598.806005089523
2msa2dma-91_1       -1598.865667262927
2msa2dma-55_7       -1598.798187102769
2msa2dma-151_7      -1598.80952787254 
2msa2dma-128_11     -1598.798251426272
2msa2dma-195_1      -1598.847688607852
2msa2dma-67_5       -1598.792126571263
2msa2dma-5_5        -1598.812752359684
2msa2dma-168_1      -1598.855358201918
2msa2dma-196_10     -1598.785110616566
2msa2dma-186_4      -1598.797123578642
2msa2dma-142_2      -1598.804837217368
2msa2dma-132_9      -1598.801295398746
2msa2dma-36_9       -1598.810389041993
2msa2dma-203_10     -1598.800659710924
2msa2dma-168_11     -1598.809070278288
2msa2dma-149_6      -1598.796196461798
2msa2dma-46_2       -1598.807090512498
2msa2dma-84_10      -1598.795650084779
2msa2dma-216_9      -1598.788266108573
2msa2dma-82_4       -1598.804899326494
2msa2dma-10_4       -1598.83001382804 
2msa2dma-209_2      -1598.790769867235
2msa2dma-59_9       -1598.805555007099
2msa2dma-230_4      -1598.784990935505
2msa2dma-126_6      -1598.81335647679 
2msa2dma-29_2       -1598.813124886233
2msa2dma-22_6       -1598.822259802143
2msa2dma-226_11     -1598.776525434825
2msa2dma-202_6      -1598.802445269923
2msa2dma-114_4      -1598.787664985887
2msa2dma-49_10      -1598.8100642366  
2msa2dma-177_4      -1598.806174143548
2msa2dma-41_6       -1598.817933203161
2msa2dma-145_6      -1598.807628307847
2msa2dma-73_4       -1598.822100140751
2msa2dma-205_2      -1598.796375497305
2msa2dma-55_9       -1598.81825039194 
2msa2dma-25_2       -1598.814905746191
2msa2dma-180_10     -1598.847912522972
2msa2dma-121_2      -1598.801341547693
2msa2dma-151_9      -1598.791900604153
2msa2dma-118_4      -1598.793037838881
2msa2dma-215_10     -1598.789272515731
2msa2dma-132_7      -1598.796621341423
2msa2dma-92_10      -1598.791007696275
2msa2dma-224_5      -1598.795055798445
2msa2dma-149_8      -1598.798212744403
2msa2dma-36_7       -1598.806899958211
2msa2dma-139_3      -1598.792745325348
2msa2dma-100_5      -1598.791933605263
2msa2dma-216_7      -1598.772239579126
2msa2dma-60_1       -1598.866548904577
2msa2dma-2_1        -1598.893858439861
2msa2dma-230_11     -1598.791392753007
2msa2dma-192_5      -1598.789426073335
2msa2dma-240_1      -1598.840304756456
2msa2dma-126_8      -1598.800340821261
2msa2dma-59_7       -1598.811938160629
2msa2dma-156_3      -1598.80860118294 
2msa2dma-52_3       -1598.811324070196
2msa2dma-22_8       -1598.818438471905
2msa2dma-96_5       -1598.790061234703
2msa2dma-199_1      -1598.846250912395
2msa2dma-164_1      -1598.857331152431
2msa2dma-9_5        -1598.847932677186
2msa2dma-202_8      -1598.780411900088
2msa2dma-74_9       -1598.798120008019
2msa2dma-89_9       -1598.826438166557
2msa2dma-224_2      -1598.782514468818
2msa2dma-12_10      -1598.842077334689
2msa2dma-139_4      -1598.798838947635
2msa2dma-140_10     -1598.799393028979
2msa2dma-100_2      -1598.79988783383 
2msa2dma-170_9      -1598.79235354451 
2msa2dma-2_6        -1598.83206255594 
2msa2dma-60_6       -1598.798444551448
2msa2dma-192_2      -1598.795078600385
2msa2dma-240_6      -1598.787271419072
2msa2dma-156_4      -1598.793936759442
2msa2dma-52_4       -1598.813231246924
2msa2dma-37_11      -1598.810170001235
2msa2dma-89_10      -1598.808081729901
2msa2dma-165_11     -1598.799554105946
2msa2dma-199_6      -1598.801493792937
2msa2dma-96_2       -1598.797264852568
2msa2dma-9_2        -1598.82891913482 
2msa2dma-164_6      -1598.817008308153
2msa2dma-107_8      -1598.814827687619
2msa2dma-85_7       -1598.807084608467
2msa2dma-78_7       -1598.802506230963
2msa2dma-177_3      -1598.801383370121
2msa2dma-41_1       -1598.871198854756
2msa2dma-125_11     -1598.794421386041
2msa2dma-145_1      -1598.85953678635 
2msa2dma-223_8      -1598.782370856738
2msa2dma-73_3       -1598.810867364661
2msa2dma-77_11      -1598.81050142264 
2msa2dma-181_7      -1598.81506221462 
2msa2dma-91_8       -1598.792757453564
2msa2dma-113_7      -1598.812030207692
2msa2dma-205_5      -1598.781523510897
2msa2dma-25_5       -1598.792138507204
2msa2dma-121_5      -1598.828947307004
2msa2dma-237_7      -1598.797268797543
2msa2dma-100_10     -1598.801724933592
2msa2dma-168_8      -1598.799676546228
2msa2dma-195_8      -1598.785398804585
2msa2dma-17_7       -1598.830041695877
2msa2dma-52_10      -1598.797144147538
2msa2dma-118_3      -1598.793182267732
2msa2dma-15_1       -1598.889315130544
2msa2dma-40_11      -1598.818824917826
2msa2dma-235_1      -1598.842607981992
2msa2dma-112_11     -1598.790200541854
2msa2dma-153_8      -1598.812972401816
2msa2dma-123_3      -1598.811222900518
2msa2dma-128_7      -1598.799432102104
2msa2dma-27_3       -1598.834953042915
2msa2dma-57_8       -1598.807776118212
2msa2dma-207_3      -1598.792145527321
2msa2dma-111_1      -1598.863589739735
2msa2dma-183_1      -1598.850982759344
2msa2dma-65_10      -1598.789361465516
2msa2dma-218_8      -1598.798465564068
2msa2dma-71_5       -1598.812168652549
2msa2dma-147_7      -1598.787034087058
2msa2dma-137_10     -1598.800472879393
2msa2dma-48_3       -1598.803370481644
2msa2dma-189_11     -1598.785922457117
2msa2dma-38_8       -1598.805798132503
2msa2dma-43_7       -1598.813732589919
2msa2dma-175_5      -1598.795105071182
2msa2dma-188_5      -1598.794115589996
2msa2dma-87_1       -1598.864458502821
2msa2dma-200_9      -1598.793998012879
2msa2dma-69_4       -1598.811276988659
2msa2dma-177_10     -1598.779043268376
2msa2dma-7_10       -1598.820765172787
2msa2dma-94_4       -1598.801796361681
2msa2dma-20_9       -1598.819388397394
2msa2dma-50_2       -1598.802606995227
2msa2dma-25_10      -1598.798109181408
2msa2dma-154_2      -1598.80613014942 
2msa2dma-124_9      -1598.793142062647
2msa2dma-190_4      -1598.781791544845
2msa2dma-214_6      -1598.775973884937
2msa2dma-239_10     -1598.763910210621
2msa2dma-152_11     -1598.808120933722
2msa2dma-102_4      -1598.798277138211
2msa2dma-34_6       -1598.813393834194
2msa2dma-226_4      -1598.787244720445
2msa2dma-130_6      -1598.803836913972
2msa2dma-166_7      -1598.785345943376
2msa2dma-69_3       -1598.812665513725
2msa2dma-94_3       -1598.796641572505
2msa2dma-19_8       -1598.831359559368
2msa2dma-50_5       -1598.824018035254
2msa2dma-239_8      -1598.788921573126
2msa2dma-154_5      -1598.812527719756
2msa2dma-149_11     -1598.804294160503
2msa2dma-190_3      -1598.794355313614
2msa2dma-62_7       -1598.81863510841 
2msa2dma-222_10     -1598.792456691478
2msa2dma-214_1      -1598.845164182222
2msa2dma-172_8      -1598.781844934161
2msa2dma-102_3      -1598.778714244981
2msa2dma-34_1       -1598.87268919659 
2msa2dma-226_3      -1598.779257545881
2msa2dma-80_11      -1598.80407563512 
2msa2dma-130_1      -1598.85857425884 
2msa2dma-109_7      -1598.809557975628
2msa2dma-76_8       -1598.815134134069
2msa2dma-207_11     -1598.788058244345
2msa2dma-197_9      -1598.7919996315  
2msa2dma-15_6       -1598.824228196609
2msa2dma-235_6      -1598.801333915244
2msa2dma-123_4      -1598.805621444716
2msa2dma-27_4       -1598.832656246053
2msa2dma-192_11     -1598.801683024623
2msa2dma-207_4      -1598.785132313258
2msa2dma-93_9       -1598.791244770278
2msa2dma-111_6      -1598.829686979952
2msa2dma-183_6      -1598.801250142875
2msa2dma-71_2       -1598.798026327309
2msa2dma-48_4       -1598.813055370039
2msa2dma-221_9      -1598.808941442909
2msa2dma-109_11     -1598.803104446117
2msa2dma-175_2      -1598.806548730879
2msa2dma-105_9      -1598.816582418461
2msa2dma-87_6       -1598.802839790872
2msa2dma-188_2      -1598.798874098263
2msa2dma-19_6       -1598.837878876177
2msa2dma-116_2      -1598.820845177092
2msa2dma-166_9      -1598.787357135572
2msa2dma-239_6      -1598.787483826601
2msa2dma-234_10     -1598.798478135432
2msa2dma-232_2      -1598.787938906492
2msa2dma-62_9       -1598.825709466744
2msa2dma-12_2       -1598.831094476869
2msa2dma-80_2       -1598.81240967472 
2msa2dma-28_10      -1598.783832952745
2msa2dma-172_6      -1598.781781492006
2msa2dma-96_11      -1598.789806638503
2msa2dma-44_4       -1598.805601661893
2msa2dma-211_11     -1598.785732696408
2msa2dma-140_4      -1598.801144993326
2msa2dma-76_6       -1598.814671054262
2msa2dma-179_2      -1598.798046217398
2msa2dma-184_2      -1598.79735585073 
2msa2dma-109_9      -1598.807437457439
2msa2dma-65_3       -1598.812130349137
2msa2dma-184_11     -1598.790645643958
2msa2dma-7_3        -1598.846851755403
2msa2dma-197_7      -1598.795973882404
2msa2dma-15_8       -1598.835923271156
2msa2dma-98_3       -1598.79640681432 
2msa2dma-235_8      -1598.785578104785
2msa2dma-153_1      -1598.858541040305
2msa2dma-68_10      -1598.777931025137
2msa2dma-158_5      -1598.79378856552 
2msa2dma-57_1       -1598.869493110247
2msa2dma-93_7       -1598.802296274694
2msa2dma-111_8      -1598.844885906695
2msa2dma-161_3      -1598.817623460285
2msa2dma-218_1      -1598.843370222197
2msa2dma-183_8      -1598.781253152724
2msa2dma-137_5      -1598.808041742849
2msa2dma-38_1       -1598.871930798192
2msa2dma-221_7      -1598.802028479883
2msa2dma-33_5       -1598.82624363634 
2msa2dma-105_7      -1598.798326583287
2msa2dma-87_8       -1598.794597181814
2msa2dma-213_5      -1598.799804167992
2msa2dma-7_4        -1598.830338634712
2msa2dma-65_4       -1598.808567355557
2msa2dma-98_4       -1598.792261866714
2msa2dma-153_6      -1598.804743740825
2msa2dma-57_6       -1598.816962263856
2msa2dma-56_11      -1598.813645140241
2msa2dma-158_2      -1598.797590777038
2msa2dma-128_9      -1598.799901369273
2msa2dma-104_11     -1598.804152029738
2msa2dma-161_4      -1598.809828696302
2msa2dma-218_6      -1598.793521330318
2msa2dma-38_6       -1598.80080007541 
2msa2dma-137_2      -1598.802321291947
2msa2dma-147_9      -1598.800574971038
2msa2dma-43_9       -1598.790816787932
2msa2dma-73_10      -1598.817382348967
2msa2dma-33_2       -1598.82275388379 
2msa2dma-121_10     -1598.800993317853
2msa2dma-213_2      -1598.786225679459
2msa2dma-116_5      -1598.805938150216
2msa2dma-19_1       -1598.881682392559
2msa2dma-200_7      -1598.779857503688
2msa2dma-239_1      -1598.84172227569 
2msa2dma-20_7       -1598.821463514048
2msa2dma-124_7      -1598.800121209404
2msa2dma-161_10     -1598.791098422575
2msa2dma-232_5      -1598.800713711013
2msa2dma-12_5       -1598.839744298168
2msa2dma-33_10      -1598.821544379914
2msa2dma-80_5       -1598.811420285382
2msa2dma-214_8      -1598.794336288373
2msa2dma-172_1      -1598.856665092801
2msa2dma-44_3       -1598.808997028823
2msa2dma-34_8       -1598.821468472022
2msa2dma-130_8      -1598.810654514344
2msa2dma-140_3      -1598.799794464375
2msa2dma-144_11     -1598.801683694713
2msa2dma-179_5      -1598.794577744802
2msa2dma-76_1       -1598.864801444159
2msa2dma-184_5      -1598.782671472432
2msa2dma-16_11      -1598.850787578842
2msa2dma-228_6      -1598.795539438943
2msa2dma-107_2      -1598.798259333659
2msa2dma-177_9      -1598.787170805747
2msa2dma-73_9       -1598.79907625176 
2msa2dma-70_10      -1598.790005208938
2msa2dma-122_10     -1598.810255781307
2msa2dma-223_2      -1598.787595652483
2msa2dma-55_4       -1598.828422518786
2msa2dma-91_2       -1598.796953667224
2msa2dma-163_6      -1598.808400199138
2msa2dma-5_6        -1598.824870945048
2msa2dma-168_2      -1598.796392949261
2msa2dma-55_11      -1598.807994316715
2msa2dma-67_6       -1598.805166797316
2msa2dma-118_9      -1598.776477596226
2msa2dma-195_2      -1598.799652264646
2msa2dma-107_11     -1598.80624055201 
2msa2dma-151_4      -1598.801560529811
2msa2dma-142_1      -1598.856856330454
2msa2dma-224_8      -1598.78971720685 
2msa2dma-74_3       -1598.814702743619
2msa2dma-89_3       -1598.822925966724
2msa2dma-186_7      -1598.804823590132
2msa2dma-82_7       -1598.792021830277
2msa2dma-100_8      -1598.808370126626
2msa2dma-147_11     -1598.784217299045
2msa2dma-170_3      -1598.789040654734
2msa2dma-46_1       -1598.870333107549
2msa2dma-149_5      -1598.803777102372
2msa2dma-15_11      -1598.841289973578
2msa2dma-29_1       -1598.871018058867
2msa2dma-126_5      -1598.80371510978 
2msa2dma-230_7      -1598.791258287945
2msa2dma-209_1      -1598.84630164382 
2msa2dma-10_7       -1598.830566509098
2msa2dma-192_8      -1598.78288900821 
2msa2dma-114_7      -1598.801942156957
2msa2dma-209_11     -1598.808825671619
2msa2dma-96_8       -1598.770644019367
2msa2dma-9_8        -1598.818267365045
2msa2dma-202_5      -1598.804236303776
2msa2dma-162_10     -1598.803358001135
2msa2dma-30_10      -1598.792478008852
2msa2dma-22_5       -1598.817356667223
2msa2dma-95_11      -1598.791076781863
2msa2dma-142_6      -1598.80157253791 
2msa2dma-74_4       -1598.822300640479
2msa2dma-9_10       -1598.820887312058
2msa2dma-179_10     -1598.785428857107
2msa2dma-212_11     -1598.792180657843
2msa2dma-89_4       -1598.820748853278
2msa2dma-170_4      -1598.810784321169
2msa2dma-149_2      -1598.801350908531
2msa2dma-46_6       -1598.804005616795
2msa2dma-139_9      -1598.794378111419
2msa2dma-126_2      -1598.795797277022
2msa2dma-29_6       -1598.815641439182
2msa2dma-156_9      -1598.788559763308
2msa2dma-209_6      -1598.789596428138
2msa2dma-237_10     -1598.795785637141
2msa2dma-202_2      -1598.784897564806
2msa2dma-52_9       -1598.820128032219
2msa2dma-22_2       -1598.796953575135
2msa2dma-228_1      -1598.843973509578
2msa2dma-31_7       -1598.818295733523
2msa2dma-107_5      -1598.818053421722
2msa2dma-211_7      -1598.774964148508
2msa2dma-135_7      -1598.79177187302 
2msa2dma-223_5      -1598.796957520613
2msa2dma-187_11     -1598.798918292736
2msa2dma-55_3       -1598.815069594237
2msa2dma-25_8       -1598.806588129602
2msa2dma-139_10     -1598.805426848325
2msa2dma-91_5       -1598.794372474229
2msa2dma-163_1      -1598.857016802403
2msa2dma-205_8      -1598.790838120186
2msa2dma-67_1       -1598.866696635569
2msa2dma-168_5      -1598.812738665935
2msa2dma-5_1        -1598.894886299119
2msa2dma-195_5      -1598.791148161293
2msa2dma-121_8      -1598.793435004169
2msa2dma-151_3      -1598.792510729719
2msa2dma-142_8      -1598.809456936482
2msa2dma-224_1      -1598.845030136157
2msa2dma-132_3      -1598.800683052655
2msa2dma-216_3      -1598.777399831741
2msa2dma-83_11      -1598.803231175544
2msa2dma-100_1      -1598.863432297425
2msa2dma-36_3       -1598.812313061005
2msa2dma-139_7      -1598.812775655485
2msa2dma-204_11     -1598.790624894088
2msa2dma-46_8       -1598.820903762295
2msa2dma-59_3       -1598.794413498688
2msa2dma-156_7      -1598.812547897021
2msa2dma-240_5      -1598.791348671936
2msa2dma-29_8       -1598.817094034093
2msa2dma-192_1      -1598.848868739593
2msa2dma-209_8      -1598.785501714196
2msa2dma-60_5       -1598.811686732263
2msa2dma-2_5        -1598.828315427737
2msa2dma-9_1        -1598.891681822838
2msa2dma-18_11      -1598.835828298546
2msa2dma-164_5      -1598.80530763219 
2msa2dma-96_1       -1598.864379632553
2msa2dma-199_5      -1598.799950879791
2msa2dma-221_10     -1598.791190336965
2msa2dma-52_7       -1598.80203035232 
2msa2dma-31_9       -1598.811401311226
2msa2dma-41_2       -1598.809170035181
2msa2dma-211_9      -1598.803650955254
2msa2dma-78_4       -1598.799641622458
2msa2dma-85_4       -1598.830112112856
2msa2dma-181_4      -1598.787476890344
2msa2dma-145_2      -1598.794675640684
2msa2dma-58_11      -1598.820071605708
2msa2dma-135_9      -1598.797105922417
2msa2dma-25_6       -1598.814500151115
2msa2dma-205_6      -1598.797548827464
2msa2dma-113_4      -1598.79095773442 
2msa2dma-191_11     -1598.792587431575
2msa2dma-17_4       -1598.821901548992
2msa2dma-237_4      -1598.78324187617 
2msa2dma-121_6      -1598.80831910964 
2msa2dma-66_10      -1598.798125838733
2msa2dma-41_5       -1598.82636080485 
2msa2dma-228_8      -1598.794244591333
2msa2dma-78_3       -1598.788977577311
2msa2dma-134_10     -1598.797434383617
2msa2dma-177_7      -1598.799256875523
2msa2dma-85_3       -1598.798892849894
2msa2dma-181_3      -1598.790602428124
2msa2dma-73_7       -1598.810336684498
2msa2dma-145_5      -1598.797409798509
2msa2dma-43_11      -1598.80055050771 
2msa2dma-25_1       -1598.871315953225
2msa2dma-163_8      -1598.818683380562
2msa2dma-205_1      -1598.845463279159
2msa2dma-111_11     -1598.834915253037
2msa2dma-113_3      -1598.797720446801
2msa2dma-17_3       -1598.830805640631
2msa2dma-118_7      -1598.797646063641
2msa2dma-67_8       -1598.785924251418
2msa2dma-5_8        -1598.825859640537
2msa2dma-237_3      -1598.793337394996
2msa2dma-121_1      -1598.860014906209
2msa2dma-224_6      -1598.783028851916
2msa2dma-132_4      -1598.816657805342
2msa2dma-151_11     -1598.804579512471
2msa2dma-186_9      -1598.800539309248
2msa2dma-216_4      -1598.796906225247
2msa2dma-82_9       -1598.807208487973
2msa2dma-100_6      -1598.79268489213 
2msa2dma-36_4       -1598.806571487526
2msa2dma-59_4       -1598.807909570085
2msa2dma-230_9      -1598.781889477567
2msa2dma-4_10       -1598.82304007513 
2msa2dma-240_2      -1598.778861318936
2msa2dma-174_10     -1598.805743552113
2msa2dma-98_11      -1598.779606487776
2msa2dma-10_9       -1598.816109271724
2msa2dma-192_6      -1598.800279239148
2msa2dma-26_10      -1598.796178635374
2msa2dma-2_2        -1598.824670400295
2msa2dma-60_2       -1598.804293283755
2msa2dma-164_2      -1598.799734226496
2msa2dma-9_6        -1598.839552789747
2msa2dma-199_2      -1598.788719363246
2msa2dma-114_9      -1598.811086119733
2msa2dma-96_6       -1598.782615702257
2msa2dma-50_6       -1598.818686960695
2msa2dma-166_4      -1598.782269110817
2msa2dma-34_11      -1598.804333440519
2msa2dma-62_4       -1598.804253991167
2msa2dma-166_11     -1598.79212460499 
2msa2dma-154_6      -1598.813714340766
2msa2dma-44_9       -1598.795347802268
2msa2dma-34_2       -1598.809450627357
2msa2dma-214_2      -1598.760849769183
2msa2dma-11_10      -1598.817785234344
2msa2dma-109_4      -1598.809337109527
2msa2dma-130_2      -1598.792547370936
2msa2dma-143_10     -1598.800667903683
2msa2dma-228_11     -1598.770565014011
2msa2dma-140_9      -1598.798283106222
2msa2dma-123_7      -1598.815258119314
2msa2dma-235_5      -1598.804710337887
2msa2dma-15_5       -1598.843641398754
2msa2dma-111_5      -1598.850682811081
2msa2dma-103_10     -1598.796726623073
2msa2dma-207_7      -1598.782721381453
2msa2dma-158_8      -1598.81285450054 
2msa2dma-128_3      -1598.80411830416 
2msa2dma-51_10      -1598.790384574548
2msa2dma-27_7       -1598.830540722187
2msa2dma-137_8      -1598.813750793027
2msa2dma-147_3      -1598.785881130419
2msa2dma-48_7       -1598.801543735585
2msa2dma-71_1       -1598.86790569753 
2msa2dma-183_5      -1598.803293037295
2msa2dma-188_1      -1598.847742545007
2msa2dma-198_10     -1598.797267251457
2msa2dma-87_5       -1598.78710790067 
2msa2dma-213_8      -1598.783688105776
2msa2dma-126_11     -1598.808785965396
2msa2dma-175_1      -1598.856928428573
2msa2dma-43_3       -1598.814845605143
2msa2dma-74_11      -1598.81913617538 
2msa2dma-33_8       -1598.81935502925 
2msa2dma-235_2      -1598.783065120379
2msa2dma-7_9        -1598.831278291664
2msa2dma-65_9       -1598.822631287353
2msa2dma-98_9       -1598.802845432912
2msa2dma-183_10     -1598.802265099509
2msa2dma-15_2       -1598.826416928151
2msa2dma-111_2      -1598.808808966188
2msa2dma-161_9      -1598.781016843825
2msa2dma-128_4      -1598.817668568558
2msa2dma-147_4      -1598.783286910536
2msa2dma-71_6       -1598.764710840591
2msa2dma-118_10     -1598.777716525534
2msa2dma-183_2      -1598.79412547995 
2msa2dma-87_2       -1598.763613294607
2msa2dma-188_6      -1598.808098414575
2msa2dma-175_6      -1598.813106066619
2msa2dma-43_4       -1598.808492683043
2msa2dma-233_11     -1598.785241107179
2msa2dma-50_1       -1598.870542959371
2msa2dma-158_10     -1598.797767058657
2msa2dma-116_8      -1598.807139246069
2msa2dma-94_7       -1598.789601151779
2msa2dma-166_3      -1598.785841670872
2msa2dma-69_7       -1598.80784400689 
2msa2dma-62_3       -1598.812440171352
2msa2dma-12_8       -1598.834656899298
2msa2dma-190_7      -1598.794741937469
2msa2dma-232_8      -1598.795642380484
2msa2dma-154_1      -1598.857744257243
2msa2dma-216_10     -1598.793001490548
2msa2dma-34_5       -1598.801238271703
2msa2dma-80_8       -1598.80831778481 
2msa2dma-91_10      -1598.804851937001
2msa2dma-102_7      -1598.813998368923
2msa2dma-214_5      -1598.801591949493
2msa2dma-179_8      -1598.793120855497
2msa2dma-109_3      -1598.802759301012
2msa2dma-184_8      -1598.808572834477
2msa2dma-130_5      -1598.793233809836
2msa2dma-226_7      -1598.78417582938 
2msa2dma-153_5      -1598.804844822883
2msa2dma-197_3      -1598.791177840195
2msa2dma-98_7       -1598.78952685138 
2msa2dma-65_7       -1598.800665856778
2msa2dma-7_7        -1598.810002348175
2msa2dma-161_7      -1598.801150822982
2msa2dma-79_11      -1598.820354237913
2msa2dma-93_3       -1598.809600480325
2msa2dma-158_1      -1598.857603507974
2msa2dma-195_10     -1598.80667614415 
2msa2dma-240_10     -1598.788469880041
2msa2dma-57_5       -1598.807302380908
2msa2dma-221_3      -1598.786706431873
2msa2dma-137_1      -1598.860506036305
2msa2dma-38_5       -1598.807008231694
2msa2dma-218_5      -1598.788539280912
2msa2dma-71_8       -1598.791523577493
2msa2dma-213_1      -1598.844614367496
2msa2dma-175_8      -1598.792909013458
2msa2dma-188_8      -1598.793290459241
2msa2dma-105_3      -1598.807507844292
2msa2dma-33_1       -1598.87027167586 
2msa2dma-20_4       -1598.812609190561
2msa2dma-239_2      -1598.775034673296
2msa2dma-200_4      -1598.781100792898
2msa2dma-69_9       -1598.803183623134
2msa2dma-19_2       -1598.824472021894
2msa2dma-116_6      -1598.808591081687
2msa2dma-94_9       -1598.801537072865
2msa2dma-225_11     -1598.782380312167
2msa2dma-12_6       -1598.854505738105
2msa2dma-190_9      -1598.78506714476 
2msa2dma-232_6      -1598.798948824069
2msa2dma-124_4      -1598.808491467274
2msa2dma-172_2      -1598.779408251955
2msa2dma-80_6       -1598.82605775155 
2msa2dma-102_9      -1598.800035423158
2msa2dma-200_10     -1598.809603477238
2msa2dma-184_6      -1598.789677778949
2msa2dma-76_2       -1598.801347279662
2msa2dma-179_6      -1598.781687819233
2msa2dma-226_9      -1598.787260452433
2msa2dma-87_10      -1598.77705055652 
2msa2dma-39_11      -1598.806593400345
2msa2dma-22_11      -1598.824982611976
2msa2dma-20_3       -1598.824828012877
2msa2dma-50_8       -1598.802811739278
2msa2dma-239_5      -1598.78377705484 
2msa2dma-170_11     -1598.799407622756
2msa2dma-200_3      -1598.799655108004
2msa2dma-116_1      -1598.862256774733
2msa2dma-19_5       -1598.825982966976
2msa2dma-12_1       -1598.889535463665
2msa2dma-232_1      -1598.844493297456
2msa2dma-154_8      -1598.808462457568
2msa2dma-124_3      -1598.812655120666
2msa2dma-44_7       -1598.799432717636
2msa2dma-172_5      -1598.781152483201
2msa2dma-155_10     -1598.806382914373
2msa2dma-80_1       -1598.865535235743
2msa2dma-184_1      -1598.85242133607 
2msa2dma-179_1      -1598.85377341163 
2msa2dma-76_5       -1598.80001759693 
2msa2dma-140_7      -1598.806186144839
2msa2dma-153_2      -1598.806343537789
2msa2dma-123_9      -1598.816115273391
2msa2dma-115_10     -1598.803431380367
2msa2dma-197_4      -1598.79068020259 
2msa2dma-47_10      -1598.809533615875
2msa2dma-207_9      -1598.787862385033
2msa2dma-93_4       -1598.820487287101
2msa2dma-27_9       -1598.809273257571
2msa2dma-57_2       -1598.808793324504
2msa2dma-158_6      -1598.795449023619
2msa2dma-48_9       -1598.795746658068
2msa2dma-221_4      -1598.769159899077
2msa2dma-38_2       -1598.79657457235 
2msa2dma-130_11     -1598.805066824205
2msa2dma-137_6      -1598.802312388321
2msa2dma-62_11      -1598.817957756127
2msa2dma-218_2      -1598.787190842534
2msa2dma-213_6      -1598.793108451354
2msa2dma-105_4      -1598.80105223518 
2msa2dma-33_6       -1598.825908478615
2msa2dma-47_1       -1598.86769702181 
2msa2dma-148_5      -1598.803030465256
2msa2dma-171_3      -1598.803884546197
2msa2dma-101_8      -1598.798605017328
2msa2dma-83_7       -1598.814693428873
2msa2dma-88_3       -1598.813319982986
2msa2dma-187_7      -1598.795189126605
2msa2dma-185_11     -1598.80362509117 
2msa2dma-75_3       -1598.807588195519
2msa2dma-69_10      -1598.795241827938
2msa2dma-143_1      -1598.857285997584
2msa2dma-225_8      -1598.781675049032
2msa2dma-23_5       -1598.807553702723
2msa2dma-8_8        -1598.837778147518
2msa2dma-203_5      -1598.781529304631
2msa2dma-97_8       -1598.809783353845
2msa2dma-115_7      -1598.821086632917
2msa2dma-193_8      -1598.794517342796
2msa2dma-11_7       -1598.833615425498
2msa2dma-208_1      -1598.846473772938
2msa2dma-231_7      -1598.789217139493
2msa2dma-28_1       -1598.870494264538
2msa2dma-127_5      -1598.8013291151  
2msa2dma-222_2      -1598.797613816137
