Cluster		    H-corr:		G-corr:		    Enthalpi:		Free-Energy:	    Entropy:
1sa1dma1tma_05	    0.278039		0.214047	    -1009.486777	-1009.550769	    134.683
1sa1dma1tma_06	    0.278816		0.214952	    -1009.486733	-1009.550597	    134.413
1sa1dma1tma_07	    0.279072		0.212531	    -1009.482885	-1009.549425	    140.047
1sa1dma1tma_08	    0.275827		0.211633	    -1009.484792	-1009.548985	    135.107
1sa1dma1tma_09	    0.277965		0.214142	    -1009.483408	-1009.547230	    134.325
1sa1dma1tma_10	    0.277860		0.212718	    -1009.480678	-1009.545820	    137.103
1sa1dma1tma_11	    0.279659		0.213724	    -1009.479313	-1009.545248	    138.772
1sa1dma1tma_12	    0.279835		0.215221	    -1009.479193	-1009.543807	    135.992
1sa1dma1tma_13	    0.278487		0.215595	    -1009.480770	-1009.543661	    132.366
1sa1dma1tma_14	    0.279469		0.213769	    -1009.476532	-1009.542233	    138.279
1sa1dma1tma_15	    0.279760		0.215681	    -1009.478107	-1009.542186	    134.865
1sa1dma1tma_16	    0.279423		0.214310	    -1009.476885	-1009.541998	    137.042
1sa1dma1tma_17	    0.279878		0.215001	    -1009.476835	-1009.541712	    136.546
1sa1dma1tma_18	    0.279196		0.212677	    -1009.474857	-1009.541377	    140.002
1sa1dma1tma_19	    0.279155		0.210215	    -1009.471420	-1009.540360	    145.095
1sa1dma1tma_20	    0.279288		0.211031	    -1009.471228	-1009.539484	    143.658
1sa1dma1tma_21	    0.279201		0.212613	    -1009.471648	-1009.538237	    140.147
1sa1dma1tma_22	    0.278638		0.212434	    -1009.471522	-1009.537726	    139.336
1sa1dma1tma_23	    0.278906		0.212122	    -1009.469508	-1009.536293	    140.560
1sa1dma1tma_24	    0.279059		0.213738	    -1009.470853	-1009.536174	    137.478
1sa1dma1tma_25	    0.278942		0.214539	    -1009.471353	-1009.535756	    135.547
1sa1eda1tma_01	    0.298278		0.230668	    -1064.819416	-1064.887026	    142.298
1sa1eda1tma_02	    0.298294		0.231847	    -1064.820163	-1064.886611	    139.851
1sa1eda1tma_03	    0.298342		0.231798	    -1064.819288	-1064.885832	    140.053
1sa1eda1tma_04	    0.298393		0.232983	    -1064.820157	-1064.885567	    137.666
1sa1eda1tma_05	    0.298250		0.231656	    -1064.818764	-1064.885358	    140.160
1sa1eda1tma_06	    0.295103		0.228104	    -1064.818199	-1064.885198	    141.011
1sa1eda1tma_07	    0.298202		0.232132	    -1064.819126	-1064.885196	    139.056
1sa1eda1tma_08	    0.298085		0.230836	    -1064.817888	-1064.885137	    141.538
1sa1eda1tma_09	    0.299772		0.236627	    -1064.821894	-1064.885039	    132.900
1sa1eda1tma_10	    0.298410		0.231307	    -1064.817916	-1064.885019	    141.229
1sa1eda1tma_11	    0.299970		0.237518	    -1064.822424	-1064.884876	    131.441
1sa1eda1tma_12	    0.298456		0.231585	    -1064.817866	-1064.884737	    140.741
1sa1eda1tma_13	    0.299475		0.235010	    -1064.820084	-1064.884549	    135.677
1sa1eda1tma_14	    0.298123		0.230822	    -1064.817081	-1064.884382	    141.648
