#CLUSTER      dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
3am1b2msa1sa  -2894.984882817834   -2894.8961976686774  0.0002974514477838171   -2895.248196381698
3am2msa2sa    -2895.444522868129   -2895.3522174548725  0.0003095938730701487   -2895.715362338478
2am1b3sa      -2910.3655124686343  -2910.284603626214   0.0002713695871871887   -2910.545059996514
4am3msa1sa    -2915.9757111504523  -2915.874947615129   0.0003379625534914456   -2916.301841558162
4am3msa1p1sa  -2916.390555948647   -2916.2928140215595  0.00032782802981147426  -2916.735587287571
3am1b1msa2sa  -2930.9123380289243  -2930.8221922953257  0.0003023502720035993   -2931.150202244335
3am1msa3sa    -2931.358765426638   -2931.267618277598   0.00030570903585090854  -2931.604893407876
5am4msa1p     -2936.9127369128387  -2936.8048664353178  0.000361799354424185    -2937.310707582013
4am2msa2sa    -2951.9216076682123  -2951.8243852403675  0.0003260856208089678   -2952.228944599171
4am2msa1p2sa  -2952.312765743797   -2952.2185081078906  0.00031614165992435413  -2952.636383867319
3am1b3sa      -2966.8447403890214  -2966.759639597649   0.0002854294528666186   -2967.06475995303
3am4sa        -2967.302958680132   -2967.2149493325087  0.0002951847983327724   -2967.53038651747
5am3msa1p1sa  -2972.8765309827622  -2972.7752665994876  0.0003396424057514814   -2973.261270402086
4am1msa3sa    -2987.861045272673   -2987.76534826524    0.00032096933568292823  -2988.148770119042
4am1msa1p3sa  -2988.232878227934   -2988.1388919484466  0.0003152315260373662   -2988.533199080009
5am2msa1p2sa  -3008.797512251183   -3008.696675750283   0.00033820728123707723  -3009.158851269923
4am4sa        -3023.785903317674   -3023.689122071795   0.00032460588924914394  -3024.048946777292
4am1p4sa      -3024.1508113498585  -3024.0557889410156  0.0003187067209245834   -3024.426709312034
5am1msa1p3sa  -3044.717142671893   -3044.6160920445277  0.0003389254649187449   -3045.054313673119
5am1p4sa      -3080.6359023445784  -3080.5356234224773  0.0003363371527796635   -3080.950603541479
2am1mb4msa    -3430.1924482165573  -3430.0907461124057  0.0003411105287663999   -3430.518193327985
2am1b4msa     -3466.1259455387462  -3466.026662809454   0.0003329959057255509   -3466.430748310915
3am1mb4msa    -3486.661261514551   -3486.555077413314   0.0003561432206508702   -3487.023308869365
2am1b3msa1sa  -3502.0530659830447  -3501.955258746676   0.0003280470782086841   -3502.335808867595
3am1b4msa     -3522.5929190655984  -3522.488182810444   0.0003512871210950575   -3522.933257801853
2am1b2msa2sa  -3537.984666336053   -3537.8852386381113  0.000333482132960613    -3538.240994011328
3am1b3msa1sa  -3558.5397728900016  -3558.436104688032   0.0003477048531590752   -3558.859302854905
2am1b1msa3sa  -3573.9101635749125  -3573.812360644249   0.0003280326368071955   -3574.145127962619
3am1b2msa2sa  -3594.465457806038   -3594.360661878658   0.0003514872627217543   -3594.759859179592
2am1b4sa      -3609.843920564166   -3609.750893785962   0.00031201334296260806  -3610.057770098908
3am1b1msa3sa  -3630.3896270461087  -3630.288072653079   0.0003406151032371442   -3630.66362447649
3am1b4sa      -3666.3241477737965  -3666.2269918917636  0.00032586242506056515  -3666.579635257662
