#CLUSTER       ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
2dma4sa        -73.20553131308407      -137.9120217920281      -217.0266324972326       -147.44247732078657
3am4sa         -73.35748604312539      -144.91779933916405     -240.01446686732262      -156.5370113933459
2mea4sa        -74.35690807271749      -141.38305878499523     -224.80681104320732      -151.56560751819052
3ma3sa         -75.07194334617816      -136.52734094206244     -206.12241353688296      -148.4964291008655
3am1dma3sa     -77.19548300746828      -148.37183173722588     -238.7266433999353       -161.86858624010347
2put3sa        -80.60602360405028      -139.02077708486468     -195.92404320206114      -150.3029666892253
3dma3sa        -82.30317466030829      -145.18570792675018     -210.90905003023957      -157.40189934312366
2am1dma4sa     -82.65293681365438      -156.673941005487       -248.26766457126206      -169.43625754863024
3mea3sa        -84.24017476662993      -152.13848500931635     -227.7320484416464       -164.17774952738546
2am2dma3sa     -85.30519699957222      -158.18490813695826     -244.43974890963472      -172.40503259934485
3ma4sa         -87.61121217627078      -163.66145043517463     -255.0737489820698       -176.94355409452692
3am5sa         -87.9741495596245       -172.31980178738013     -282.89670376609524      -185.92119916761294
4ma3sa         -88.24096093256958      -162.71621162747033     -249.79121480781313      -176.57448243233375
1am3dma3sa     -89.96076788753271      -164.90172517346218     -251.35320236863532      -179.95676721376367
4am4sa         -91.3940821387805       -173.3719647442922      -274.9551655390493       -187.6703661014326
1am2dma4sa     -91.80792348179966      -167.22625661129132     -252.95432879377123      -180.36693266732618
4dma3sa        -93.00772762321867      -169.3802105281502      -256.15456282012804      -184.3105771143455
3dma4sa        -93.897520176135        -170.82405801909044     -258.01287218831555      -184.374379736837
5am4sa         -95.1900238613598       -188.98747479263693     -314.5981919553516       -205.98050247877836
3am1dma4sa     -96.14338664570823      -177.89345696591772     -274.19107939122864      -192.77767532970756
3put3sa        -97.4734171750024       -169.48223776114173     -241.5187676863289       -181.7847652162891
4am5sa         -99.31940507283434      -193.75097464490682     -316.7250362969915       -210.65201526647434
