Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-5
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/G...
1sa1msa2am-75_5        -55.1578669568 
1sa1msa2am-42_10       -55.18515736756
1sa1msa2am-47_7        -55.15649252579
1sa1msa2am-2_8         -55.19271939669
1sa1msa2am-83_1        -55.15198899395
1sa1msa2am-11_1        -55.19249380325
1sa1msa2am-67_11       -55.14888316588
1sa1msa2am-28_7        -55.16538166908
1sa1msa2am-23_3        -55.14503508055
1sa1msa2am-53_8        -55.13942028736
1sa1msa2am-27_11       -55.16020792908
1sa1msa2am-30_6        -55.15463556294
1sa1msa2am-5_2         -55.19714385527
1sa1msa2am-90_4        -55.12559472514
1sa1msa2am-24_9        -55.16834810735
1sa1msa2am-54_2        -55.15232330469
1sa1msa2am-30_1        -55.17548895192
1sa1msa2am-5_5         -55.19459797428
1sa1msa2am-19_10       -55.16638515672
1sa1msa2am-72_8        -55.15409366276
1sa1msa2am-90_3        -55.13159158311
1sa1msa2am-54_5        -55.14539071276
1sa1msa2am-82_10       -55.13087349856
1sa1msa2am-66_7        -55.14893349941
1sa1msa2am-88_2        -55.14145626592
1sa1msa2am-75_2        -55.15122775478
1sa1msa2am-83_6        -55.14252344576
1sa1msa2am-11_6        -55.16925538157
1sa1msa2am-23_4        -55.16065934842
1sa1msa2am-59_10       -55.16213106573
1sa1msa2am-84_2        -55.13306723471
1sa1msa2am-79_2        -55.15220605138
1sa1msa2am-40_4        -55.15003816922
1sa1msa2am-72_6        -55.15368646235
1sa1msa2am-66_9        -55.14046060723
1sa1msa2am-16_2        -55.1613488271 
1sa1msa2am-9_5         -55.17928549834
1sa1msa2am-2_1         -55.2068593437 
1sa1msa2am-37_5        -55.16527856088
1sa1msa2am-83_8        -55.12516643165
1sa1msa2am-61_3        -55.15665686363
1sa1msa2am-11_8        -55.17290304285
1sa1msa2am-58_5        -55.14545669229
1sa1msa2am-53_1        -55.16911241446
1sa1msa2am-9_2         -55.188796807  
1sa1msa2am-47_9        -55.15581075184
1sa1msa2am-2_6         -55.1962370756 
1sa1msa2am-37_2        -55.1587446464 
1sa1msa2am-54_10       -55.15575647649
1sa1msa2am-61_4        -55.13496327881
1sa1msa2am-28_9        -55.16912346836
1sa1msa2am-58_2        -55.16259642945
1sa1msa2am-53_6        -55.15221257365
1sa1msa2am-71_11       -55.15466002832
1sa1msa2am-6_11        -55.18409099334
1sa1msa2am-84_5        -55.13317611322
1sa1msa2am-79_5        -55.15119718917
1sa1msa2am-40_3        -55.14804564852
1sa1msa2am-30_8        -55.15818889539
1sa1msa2am-31_11       -55.1691316683 
1sa1msa2am-72_1        -55.16586823772
1sa1msa2am-24_7        -55.16961991764
1sa1msa2am-14_10       -55.15969397545
1sa1msa2am-16_5        -55.17130276684
1sa1msa2am-14_3        -55.16801088542
1sa1msa2am-64_8        -55.14322364731
1sa1msa2am-26_1        -55.17732016007
1sa1msa2am-70_7        -55.13345820241
1sa1msa2am-23_10       -55.1538843654 
1sa1msa2am-49_1        -55.1708608462 
1sa1msa2am-42_5        -55.18338009195
1sa1msa2am-86_3        -55.13328269851
1sa1msa2am-68_6        -55.15174690804
1sa1msa2am-63_10       -55.15390472176
1sa1msa2am-13_9        -55.16148207964
1sa1msa2am-63_2        -55.15031990869
1sa1msa2am-46_11       -55.16352116027
1sa1msa2am-81_9        -55.14491112875
1sa1msa2am-35_4        -55.1649464067 
1sa1msa2am-68_1        -55.16494338381
1sa1msa2am-51_7        -55.15276516285
1sa1msa2am-63_5        -55.14608630718
1sa1msa2am-35_3        -55.16686771575
1sa1msa2am-45_8        -55.17669834181
1sa1msa2am-78_10       -55.14461466359
1sa1msa2am-14_4        -55.15577553621
1sa1msa2am-26_6        -55.15631949809
1sa1msa2am-86_11       -55.14104965767
1sa1msa2am-38_10       -55.16691646737
1sa1msa2am-49_6        -55.15408978521
1sa1msa2am-32_9        -55.16771405562
1sa1msa2am-42_2        -55.16827509906
1sa1msa2am-86_4        -55.13947011541
1sa1msa2am-18_4        -55.15444604369
1sa1msa2am-51_9        -55.15309780269
1sa1msa2am-21_2        -55.17028931054
1sa1msa2am-45_6        -55.18116181659
1sa1msa2am-77_4        -55.1445184167 
1sa1msa2am-90_11       -55.12175220008
1sa1msa2am-64_1        -55.16233664389
1sa1msa2am-56_3        -55.15715169653
1sa1msa2am-26_8        -55.16295276384
1sa1msa2am-39_3        -55.16155022811
1sa1msa2am-49_8        -55.15664689743
1sa1msa2am-7_3         -55.18177717471
1sa1msa2am-32_7        -55.1691884266 
1sa1msa2am-64_6        -55.14367319689
1sa1msa2am-56_4        -55.15289497423
1sa1msa2am-10_11       -55.17701782204
1sa1msa2am-70_9        -55.14774198953
1sa1msa2am-39_4        -55.17157331741
1sa1msa2am-2_10        -55.19082642897
1sa1msa2am-7_4         -55.18741486163
1sa1msa2am-35_10       -55.16349102157
1sa1msa2am-18_3        -55.14495945608
1sa1msa2am-68_8        -55.15342877969
1sa1msa2am-21_5        -55.17380585086
1sa1msa2am-75_10       -55.14661013761
1sa1msa2am-13_7        -55.16491250039
1sa1msa2am-81_7        -55.14243700856
1sa1msa2am-45_1        -55.17676621145
1sa1msa2am-50_11       -55.16100733836
1sa1msa2am-77_3        -55.13413855859
1sa1msa2am-4_2         -55.18789531089
1sa1msa2am-31_6        -55.16059419461
1sa1msa2am-55_2        -55.16037580969
1sa1msa2am-25_9        -55.15962141011
1sa1msa2am-82_1        -55.15271910636
1sa1msa2am-80_10       -55.14299834287
1sa1msa2am-3_8         -55.19361294166
1sa1msa2am-46_7        -55.16340706054
1sa1msa2am-9_11        -55.18590862458
1sa1msa2am-74_5        -55.14630444716
1sa1msa2am-89_5        -55.12458735555
1sa1msa2am-52_8        -55.15472091987
1sa1msa2am-22_3        -55.15503939965
1sa1msa2am-29_7        -55.15737865903
1sa1msa2am-10_1        -55.18301500655
1sa1msa2am-82_6        -55.1375795534 
1sa1msa2am-74_2        -55.15207864825
1sa1msa2am-89_2        -55.13703130504
1sa1msa2am-22_4        -55.1582006566 
1sa1msa2am-25_11       -55.16415620022
1sa1msa2am-10_6        -55.17518570456
1sa1msa2am-73_8        -55.15237511505
1sa1msa2am-4_5         -55.17609399858
1sa1msa2am-31_1        -55.17679764414
1sa1msa2am-65_11       -55.15038693559
1sa1msa2am-67_7        -55.14974363833
1sa1msa2am-55_5        -55.16492135327
1sa1msa2am-40_10       -55.1598936842 
1sa1msa2am-16_10       -55.16108954553
1sa1msa2am-82_8        -55.13398329655
1sa1msa2am-36_5        -55.16276349281
1sa1msa2am-3_1         -55.20052518616
1sa1msa2am-8_5         -55.17218005364
1sa1msa2am-33_11       -55.16364837095
1sa1msa2am-52_1        -55.17035101766
1sa1msa2am-59_5        -55.14990334065
1sa1msa2am-4_11        -55.18598906285
1sa1msa2am-10_8        -55.17735278177
1sa1msa2am-60_3        -55.16572624244
1sa1msa2am-73_6        -55.14777678501
1sa1msa2am-73_11       -55.14666172893
1sa1msa2am-41_4        -55.16198815558
1sa1msa2am-78_2        -55.14970740011
1sa1msa2am-85_2        -55.15122286022
1sa1msa2am-17_2        -55.16385530455
1sa1msa2am-67_9        -55.14958122414
1sa1msa2am-56_10       -55.15450869758
1sa1msa2am-73_1        -55.16492638037
1sa1msa2am-31_8        -55.16853571247
1sa1msa2am-41_3        -55.16868525042
1sa1msa2am-78_5        -55.14177286777
1sa1msa2am-85_5        -55.14420150978
1sa1msa2am-17_5        -55.16680494639
1sa1msa2am-25_7        -55.16893615603
1sa1msa2am-68_11       -55.15463107797
1sa1msa2am-36_2        -55.16473924003
1sa1msa2am-3_6         -55.18670020958
1sa1msa2am-46_9        -55.15641540687
1sa1msa2am-8_2         -55.17520671152
1sa1msa2am-28_11       -55.16180327447
1sa1msa2am-52_6        -55.15235352633
1sa1msa2am-59_2        -55.1552513597 
1sa1msa2am-29_9        -55.15377427987
1sa1msa2am-60_4        -55.14686387354
1sa1msa2am-62_2        -55.15083533742
1sa1msa2am-12_9        -55.16430644273
1sa1msa2am-69_6        -55.14623597612
1sa1msa2am-84_11       -55.12379282755
1sa1msa2am-34_4        -55.15731446093
1sa1msa2am-80_9        -55.14840689908
1sa1msa2am-27_1        -55.17716947299
1sa1msa2am-65_8        -55.14830473844
1sa1msa2am-15_3        -55.15786323958
1sa1msa2am-87_3        -55.13284083146
1sa1msa2am-43_5        -55.17094376126
1sa1msa2am-48_1        -55.17575211793
1sa1msa2am-71_7        -55.13285497599
1sa1msa2am-27_6        -55.16627269195
1sa1msa2am-44_11       -55.15657897146
1sa1msa2am-15_4        -55.16373723607
1sa1msa2am-87_4        -55.1366010901 
1sa1msa2am-43_2        -55.16137601576
1sa1msa2am-33_9        -55.15488174908
1sa1msa2am-61_10       -55.13999422693
1sa1msa2am-48_6        -55.16279941541
1sa1msa2am-62_5        -55.14604002907
1sa1msa2am-50_7        -55.15878584391
1sa1msa2am-21_10       -55.18160725846
1sa1msa2am-69_1        -55.16468043855
1sa1msa2am-44_8        -55.1643969546 
1sa1msa2am-1_7         -55.18620399783
1sa1msa2am-34_3        -55.17124021395
1sa1msa2am-52_11       -55.15312840333
1sa1msa2am-27_8        -55.15698035527
1sa1msa2am-57_3        -55.14581929408
1sa1msa2am-65_1        -55.16622654251
1sa1msa2am-77_10       -55.14639302017
1sa1msa2am-33_7        -55.16350702439
1sa1msa2am-6_3         -55.19209463742
1sa1msa2am-48_8        -55.15836329229
1sa1msa2am-38_3        -55.16481024199
1sa1msa2am-89_11       -55.13024210293
1sa1msa2am-37_10       -55.16830348475
1sa1msa2am-20_2        -55.15564763595
1sa1msa2am-50_9        -55.1595879569 
1sa1msa2am-19_4        -55.16422424671
1sa1msa2am-76_4        -55.15298620576
1sa1msa2am-12_11       -55.16305972745
1sa1msa2am-44_6        -55.15144117351
1sa1msa2am-1_9         -55.17772127601
1sa1msa2am-12_7        -55.1619430068 
1sa1msa2am-20_5        -55.16843553489
1sa1msa2am-69_8        -55.15075304856
1sa1msa2am-19_3        -55.16910433685
1sa1msa2am-76_3        -55.13426722456
1sa1msa2am-44_1        -55.17589889568
1sa1msa2am-80_7        -55.15197606579
1sa1msa2am-57_4        -55.15278852649
1sa1msa2am-65_6        -55.1482256451 
1sa1msa2am-6_4         -55.1838140566 
1sa1msa2am-38_4        -55.16996817922
1sa1msa2am-49_11       -55.16202459267
1sa1msa2am-71_9        -55.13817866313
1sa1msa2am-64_7        -55.14050640248
1sa1msa2am-56_5        -55.1610519759 
1sa1msa2am-10_10       -55.17213891842
1sa1msa2am-70_8        -55.1441571962 
1sa1msa2am-2_11        -55.19701237826
1sa1msa2am-39_5        -55.15271837461
1sa1msa2am-32_1        -55.17541041365
1sa1msa2am-7_5         -55.18065023836
1sa1msa2am-35_11       -55.15658058581
1sa1msa2am-68_9        -55.15664479245
1sa1msa2am-18_2        -55.15701640846
1sa1msa2am-21_4        -55.16503394053
1sa1msa2am-75_11       -55.15251701987
1sa1msa2am-13_6        -55.16784412885
1sa1msa2am-81_6        -55.13842449802
1sa1msa2am-50_10       -55.15393283107
1sa1msa2am-77_2        -55.15281727616
1sa1msa2am-18_5        -55.15904142218
1sa1msa2am-21_3        -55.170280896  
1sa1msa2am-51_8        -55.15148575423
1sa1msa2am-13_1        -55.17945241581
1sa1msa2am-81_1        -55.16376769699
1sa1msa2am-45_7        -55.17707119022
1sa1msa2am-77_5        -55.14370998591
1sa1msa2am-90_10       -55.13980664093
1sa1msa2am-26_9        -55.16150833636
1sa1msa2am-56_2        -55.15010938549
1sa1msa2am-49_9        -55.15403174898
1sa1msa2am-39_2        -55.17336521765
1sa1msa2am-32_6        -55.17213685556
1sa1msa2am-7_2         -55.19278775239
1sa1msa2am-51_6        -55.15135923189
1sa1msa2am-63_4        -55.14709520464
1sa1msa2am-45_9        -55.17955341896
1sa1msa2am-35_2        -55.16807137939
1sa1msa2am-78_11       -55.14556310384
1sa1msa2am-14_5        -55.15750923198
1sa1msa2am-38_11       -55.19787039186
1sa1msa2am-26_7        -55.16018362473
1sa1msa2am-86_10       -55.15903694015
1sa1msa2am-70_1        -55.15477111845
1sa1msa2am-49_7        -55.15051902661
1sa1msa2am-42_3        -55.17434914616
1sa1msa2am-32_8        -55.17804744476
1sa1msa2am-86_5        -55.12774604948
1sa1msa2am-64_9        -55.13970166646
1sa1msa2am-14_2        -55.17235093601
1sa1msa2am-70_6        -55.1459932335 
1sa1msa2am-23_11       -55.15291447947
1sa1msa2am-42_4        -55.17720045989
1sa1msa2am-86_2        -55.14182933311
1sa1msa2am-63_11       -55.1538453464 
1sa1msa2am-68_7        -55.15528868872
1sa1msa2am-51_1        -55.16893826093
1sa1msa2am-63_3        -55.15366411137
1sa1msa2am-13_8        -55.1534814972 
1sa1msa2am-46_10       -55.14982237932
1sa1msa2am-81_8        -55.14958019365
1sa1msa2am-35_5        -55.16209097327
1sa1msa2am-9_3         -55.18581140618
1sa1msa2am-37_3        -55.16390846786
1sa1msa2am-47_8        -55.16322177802
1sa1msa2am-2_7         -55.19648593171
1sa1msa2am-54_11       -55.1536769784 
1sa1msa2am-61_5        -55.15719958638
1sa1msa2am-58_3        -55.151368585  
1sa1msa2am-28_8        -55.16372403097
1sa1msa2am-53_7        -55.16063687994
1sa1msa2am-71_10       -55.15323519797
1sa1msa2am-79_4        -55.14415479586
1sa1msa2am-84_4        -55.14023780969
1sa1msa2am-6_10        -55.1761120029 
1sa1msa2am-30_9        -55.16490478578
1sa1msa2am-40_2        -55.15393246721
1sa1msa2am-31_10       -55.16246425293
1sa1msa2am-24_6        -55.16303845053
1sa1msa2am-14_11       -55.14436732309
1sa1msa2am-16_4        -55.16501303031
1sa1msa2am-79_3        -55.14923432473
1sa1msa2am-84_3        -55.13814351493
1sa1msa2am-40_5        -55.15311687954
1sa1msa2am-72_7        -55.15913929144
1sa1msa2am-24_1        -55.17884437794
1sa1msa2am-16_3        -55.1638662533 
1sa1msa2am-66_8        -55.14184986799
1sa1msa2am-9_4         -55.18288504616
1sa1msa2am-37_4        -55.16262316326
1sa1msa2am-83_9        -55.12496743294
1sa1msa2am-11_9        -55.1712146766 
1sa1msa2am-61_2        -55.1399533702 
1sa1msa2am-58_4        -55.15007080616
1sa1msa2am-5_4         -55.18776144366
1sa1msa2am-72_9        -55.14788402958
1sa1msa2am-19_11       -55.17032462725
1sa1msa2am-90_2        -55.13348102012
1sa1msa2am-54_4        -55.14201788468
1sa1msa2am-82_11       -55.13514564494
1sa1msa2am-66_6        -55.14482118944
1sa1msa2am-75_3        -55.1540384743 
1sa1msa2am-88_3        -55.12624374773
1sa1msa2am-47_1        -55.17205885528
1sa1msa2am-83_7        -55.13597883364
1sa1msa2am-11_7        -55.15849783504
1sa1msa2am-28_1        -55.17535013569
1sa1msa2am-59_11       -55.17177437478
1sa1msa2am-23_5        -55.16017608903
1sa1msa2am-75_4        -55.15353157935
1sa1msa2am-88_4        -55.14027229025
1sa1msa2am-42_11       -55.18757381643
1sa1msa2am-47_6        -55.1520818573 
1sa1msa2am-2_9         -55.19402343124
1sa1msa2am-28_6        -55.17286346662
1sa1msa2am-67_10       -55.15184193965
1sa1msa2am-53_9        -55.15357278141
1sa1msa2am-23_2        -55.15877163918
1sa1msa2am-27_10       -55.15527918885
1sa1msa2am-5_3         -55.18920118464
1sa1msa2am-30_7        -55.16976048986
1sa1msa2am-90_5        -55.13063019424
1sa1msa2am-54_3        -55.1474037241 
1sa1msa2am-24_8        -55.16894604372
1sa1msa2am-66_1        -55.16589703854
1sa1msa2am-12_6        -55.16904939347
1sa1msa2am-20_4        -55.16536829284
1sa1msa2am-19_2        -55.16427765392
1sa1msa2am-69_9        -55.15556538492
1sa1msa2am-76_2        -55.15025475195
1sa1msa2am-80_6        -55.1486653892 
1sa1msa2am-57_5        -55.163764165  
1sa1msa2am-65_7        -55.14816933586
1sa1msa2am-6_5         -55.1791434129 
1sa1msa2am-33_1        -55.17386142752
1sa1msa2am-38_5        -55.15475533467
1sa1msa2am-49_10       -55.15582265369
1sa1msa2am-71_8        -55.15414995908
1sa1msa2am-52_10       -55.16190748791
1sa1msa2am-57_2        -55.15447459143
1sa1msa2am-27_9        -55.16559003549
1sa1msa2am-77_11       -55.15659293433
1sa1msa2am-6_2         -55.18814716186
1sa1msa2am-33_6        -55.16389236033
1sa1msa2am-38_2        -55.15797656576
1sa1msa2am-48_9        -55.15829075165
1sa1msa2am-12_1        -55.17874886182
1sa1msa2am-37_11       -55.16710145578
1sa1msa2am-89_10       -55.13567937949
1sa1msa2am-50_8        -55.15888791403
1sa1msa2am-20_3        -55.16131834832
1sa1msa2am-19_5        -55.15521744657
1sa1msa2am-76_5        -55.15454260753
1sa1msa2am-12_10       -55.16008119677
1sa1msa2am-44_7        -55.14858882516
1sa1msa2am-1_8         -55.18691298163
1sa1msa2am-80_1        -55.15722774402
1sa1msa2am-27_7        -55.15894328409
1sa1msa2am-44_10       -55.15768702801
1sa1msa2am-15_5        -55.16750200429
1sa1msa2am-87_5        -55.14450528855
1sa1msa2am-33_8        -55.16175708823
1sa1msa2am-43_3        -55.16100523754
1sa1msa2am-48_7        -55.15233996252
1sa1msa2am-61_11       -55.14859225377
1sa1msa2am-71_1        -55.16257578743
1sa1msa2am-62_4        -55.15026057843
1sa1msa2am-50_6        -55.1553211461 
1sa1msa2am-21_11       -55.1817105166 
1sa1msa2am-34_2        -55.16459755656
1sa1msa2am-44_9        -55.16088276664
1sa1msa2am-1_6         -55.19140763913
1sa1msa2am-12_8        -55.17365037679
1sa1msa2am-62_3        -55.15661240278
1sa1msa2am-50_1        -55.1695924523 
1sa1msa2am-69_7        -55.15386586773
1sa1msa2am-84_10       -55.12262302858
1sa1msa2am-34_5        -55.1653512956 
1sa1msa2am-1_1         -55.20303825332
1sa1msa2am-80_8        -55.15100799074
1sa1msa2am-15_2        -55.16450573486
1sa1msa2am-65_9        -55.14836307846
1sa1msa2am-87_2        -55.13277198723
1sa1msa2am-43_4        -55.16727935118
1sa1msa2am-71_6        -55.14341433247
1sa1msa2am-41_2        -55.16893107794
1sa1msa2am-31_9        -55.17716699678
1sa1msa2am-85_4        -55.15325661575
1sa1msa2am-78_4        -55.14754942989
1sa1msa2am-17_4        -55.160072384  
1sa1msa2am-68_10       -55.14948756206
1sa1msa2am-25_6        -55.17188138724
1sa1msa2am-3_7         -55.18729338717
1sa1msa2am-46_8        -55.1632447996 
1sa1msa2am-36_3        -55.166449651  
1sa1msa2am-8_3         -55.15421368025
1sa1msa2am-28_10       -55.16096249997
1sa1msa2am-52_7        -55.15591366651
1sa1msa2am-29_8        -55.16024437596
1sa1msa2am-59_3        -55.15121593651
1sa1msa2am-60_5        -55.17037087293
1sa1msa2am-82_9        -55.13452082425
1sa1msa2am-16_11       -55.16214256849
1sa1msa2am-36_4        -55.15571331394
1sa1msa2am-8_4         -55.16344923563
1sa1msa2am-33_10       -55.15930310638
1sa1msa2am-4_10        -55.18396685006
1sa1msa2am-59_4        -55.16508821864
1sa1msa2am-60_2        -55.15420065555
1sa1msa2am-10_9        -55.17374266057
1sa1msa2am-73_7        -55.14834097129
1sa1msa2am-73_10       -55.15067186726
1sa1msa2am-41_5        -55.15858334901
1sa1msa2am-85_3        -55.14309251118
1sa1msa2am-78_3        -55.14687196375
1sa1msa2am-67_8        -55.15230200912
1sa1msa2am-17_3        -55.1698203884 
1sa1msa2am-56_11       -55.15287909609
1sa1msa2am-25_1        -55.17698072427
1sa1msa2am-82_7        -55.13042947236
1sa1msa2am-46_1        -55.17355334435
1sa1msa2am-89_3        -55.13736722347
1sa1msa2am-74_3        -55.13513650706
1sa1msa2am-22_5        -55.15502664955
1sa1msa2am-29_1        -55.17624925852
1sa1msa2am-25_10       -55.16920821135
1sa1msa2am-10_7        -55.17353139547
1sa1msa2am-73_9        -55.14234347645
1sa1msa2am-4_4         -55.18810252832
1sa1msa2am-65_10       -55.14640041694
1sa1msa2am-67_6        -55.14908659863
1sa1msa2am-55_4        -55.16552744599
1sa1msa2am-40_11       -55.16020208769
1sa1msa2am-31_7        -55.16353152815
1sa1msa2am-4_3         -55.1845645717 
1sa1msa2am-67_1        -55.16711899254
1sa1msa2am-25_8        -55.15959546026
1sa1msa2am-55_3        -55.16103518041
1sa1msa2am-80_11       -55.14747768886
1sa1msa2am-3_9         -55.19108004055
1sa1msa2am-46_6        -55.15680615477
1sa1msa2am-89_4        -55.13997380829
1sa1msa2am-74_4        -55.14407774249
1sa1msa2am-9_10        -55.18365623649
1sa1msa2am-22_2        -55.1619017529 
1sa1msa2am-52_9        -55.16155489463
1sa1msa2am-29_6        -55.1580051628 
1sa1msa2dma-229_8      -67.84674954841
1sa1msa2dma-176_7      -67.8487872136 
1sa1msa2dma-180_3      -67.83702636985
1sa1msa2dma-34_7       -67.89370251765
1sa1msa2dma-144_5      -67.86848003587
1sa1msa2dma-9_4        -67.91162334028
1sa1msa2dma-112_3      -67.88051983982
1sa1msa2dma-62_1       -67.90623182109
1sa1msa2dma-204_1      -67.88179890799
1sa1msa2dma-162_8      -67.86834085021
1sa1msa2dma-184_10     -67.85664542251
1sa1msa2dma-69_5       -67.89140417445
1sa1msa2dma-7_11       -67.91119072754
1sa1msa2dma-119_7      -67.87179433455
1sa1msa2dma-94_5       -67.86945783049
1sa1msa2dma-120_1      -67.89861916441
1sa1msa2dma-81_11      -67.8858967999 
1sa1msa2dma-20_8       -67.90980316185
1sa1msa2dma-50_3       -67.87922917801
1sa1msa2dma-133_4      -67.88508012812
1sa1msa2dma-211_10     -67.84579554369
1sa1msa2dma-43_6       -67.89059108648
1sa1msa2dma-225_6      -67.84778093054
1sa1msa2dma-187_9      -67.86497440932
1sa1msa2dma-101_6      -67.88154364797
1sa1msa2dma-217_4      -67.85403135634
1sa1msa2dma-71_4       -67.87776373279
1sa1msa2dma-48_2       -67.87097759076
1sa1msa2dma-38_9       -67.89981834626
1sa1msa2dma-27_2       -67.89438528854
1sa1msa2dma-234_11     -67.8511351937 
1sa1msa2dma-231_9      -67.84267166431
1sa1msa2dma-57_9       -67.87619161218
1sa1msa2dma-193_6      -67.85900002942
1sa1msa2dma-115_9      -67.88232038381
1sa1msa2dma-198_2      -67.85091718892
1sa1msa2dma-165_2      -67.85573191647
1sa1msa2dma-133_3      -67.87715149077
1sa1msa2dma-225_1      -67.88355887461
1sa1msa2dma-43_1       -67.91108470105
1sa1msa2dma-143_8      -67.8799588936 
1sa1msa2dma-87_7       -67.88023911701
1sa1msa2dma-41_11      -67.89838889355
1sa1msa2dma-101_1      -67.9052906924 
1sa1msa2dma-71_3       -67.86623165447
1sa1msa2dma-217_3      -67.84027483186
1sa1msa2dma-144_10     -67.88609964136
1sa1msa2dma-48_5       -67.88179502947
1sa1msa2dma-138_7      -67.87487513175
1sa1msa2dma-27_5       -67.90767747575
1sa1msa2dma-157_7      -67.87256587496
1sa1msa2dma-208_8      -67.85215150622
1sa1msa2dma-93_8       -67.87772521543
1sa1msa2dma-64_10      -67.88718893978
1sa1msa2dma-193_1      -67.88343486559
1sa1msa2dma-198_5      -67.85215450939
1sa1msa2dma-15_7       -67.90599277108
1sa1msa2dma-165_5      -67.8619495316 
1sa1msa2dma-161_11     -67.85776167831
1sa1msa2dma-24_10      -67.91323042418
1sa1msa2dma-76_9       -67.87752643952
1sa1msa2dma-210_9      -67.85477985546
1sa1msa2dma-121_11     -67.86039335722
1sa1msa2dma-180_4      -67.85129436142
1sa1msa2dma-134_9      -67.86639325288
1sa1msa2dma-144_2      -67.85050965663
1sa1msa2dma-112_4      -67.87319543443
1sa1msa2dma-9_3        -67.90852745626
1sa1msa2dma-204_6      -67.83901331729
1sa1msa2dma-62_6       -67.86630190814
1sa1msa2dma-69_2       -67.88954344639
1sa1msa2dma-2_7        -67.90825071692
1sa1msa2dma-19_9       -67.90997596389
1sa1msa2dma-104_10     -67.89303119651
1sa1msa2dma-94_2       -67.87419851678
1sa1msa2dma-120_6      -67.87780685816
1sa1msa2dma-50_4       -67.88129817545
1sa1msa2dma-143_6      -67.87142640401
1sa1msa2dma-33_4       -67.88646358921
1sa1msa2dma-152_10     -67.8830353269 
1sa1msa2dma-87_9       -67.89134224546
1sa1msa2dma-171_4      -67.85426644824
1sa1msa2dma-138_9      -67.87875803235
1sa1msa2dma-57_11      -67.9040854843 
1sa1msa2dma-148_2      -67.87335284689
1sa1msa2dma-157_9      -67.86388746716
1sa1msa2dma-127_2      -67.85888308627
1sa1msa2dma-5_3        -67.90129888598
1sa1msa2dma-177_11     -67.84657267958
1sa1msa2dma-93_6       -67.88103906312
1sa1msa2dma-208_6      -67.84979361194
1sa1msa2dma-203_2      -67.84934397774
1sa1msa2dma-65_2       -67.8921043214 
1sa1msa2dma-98_2       -67.87627862085
1sa1msa2dma-15_9       -67.9058657969 
1sa1msa2dma-72_10      -67.88406436663
1sa1msa2dma-189_10     -67.85518468613
1sa1msa2dma-137_11     -67.88884055422
1sa1msa2dma-229_1      -67.88184923115
1sa1msa2dma-76_7       -67.88503775593
1sa1msa2dma-210_7      -67.84871124945
1sa1msa2dma-106_5      -67.88997316593
1sa1msa2dma-32_10      -67.88797763317
1sa1msa2dma-80_3       -67.87155132584
1sa1msa2dma-222_5      -67.8525327613 
1sa1msa2dma-44_5       -67.87760513466
1sa1msa2dma-134_7      -67.85920493976
1sa1msa2dma-112_10     -67.88197012001
1sa1msa2dma-204_8      -67.84633163036
1sa1msa2dma-62_8       -67.88104971446
1sa1msa2dma-162_1      -67.898362214  
1sa1msa2dma-12_3       -67.90851752717
1sa1msa2dma-19_7       -67.90527509518
1sa1msa2dma-17_11      -67.91667690646
1sa1msa2dma-2_9        -67.91430502324
1sa1msa2dma-194_5      -67.8441346298 
1sa1msa2dma-169_5      -67.86801459569
1sa1msa2dma-150_3      -67.85181790351
1sa1msa2dma-120_8      -67.8767839182 
1sa1msa2dma-20_1       -67.93225939848
1sa1msa2dma-229_6      -67.84069260079
1sa1msa2dma-176_9      -67.86302765885
1sa1msa2dma-106_2      -67.872428549  
1sa1msa2dma-80_4       -67.87562841697
1sa1msa2dma-109_10     -67.88005179242
1sa1msa2dma-44_2       -67.87984886577
1sa1msa2dma-222_2      -67.8540682108 
1sa1msa2dma-34_9       -67.89405410591
1sa1msa2dma-97_11      -67.90699945531
1sa1msa2dma-162_6      -67.86266487868
1sa1msa2dma-29_10      -67.88978092618
1sa1msa2dma-12_4       -67.90939480334
1sa1msa2dma-194_2      -67.84685888365
1sa1msa2dma-119_9      -67.86904650317
1sa1msa2dma-169_2      -67.85963527719
1sa1msa2dma-150_4      -67.84537084157
1sa1msa2dma-20_6       -67.9074622697 
1sa1msa2dma-192_10     -67.85839633563
1sa1msa2dma-43_8       -67.87812692954
1sa1msa2dma-225_8      -67.84431858555
1sa1msa2dma-69_10      -67.88424357174
1sa1msa2dma-143_1      -67.90058692604
1sa1msa2dma-33_3       -67.89079251765
1sa1msa2dma-187_7      -67.8497452312 
1sa1msa2dma-171_3      -67.85499072265
1sa1msa2dma-207_10     -67.84609643709
1sa1msa2dma-101_8      -67.87387844796
1sa1msa2dma-38_7       -67.89620360065
1sa1msa2dma-148_5      -67.87791983965
1sa1msa2dma-231_7      -67.84307222318
1sa1msa2dma-57_7       -67.89296447152
1sa1msa2dma-127_5      -67.8657120269 
1sa1msa2dma-93_1       -67.90213624286
1sa1msa2dma-193_8      -67.8578208954 
1sa1msa2dma-5_4        -67.89554006887
1sa1msa2dma-208_1      -67.88492741962
1sa1msa2dma-65_5       -67.88434747225
1sa1msa2dma-203_5      -67.85443773362
1sa1msa2dma-222_11     -67.85366377391
