Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
2fa1dma1eda-38_6       -51.32810010437
2fa1dma1eda-80_11      -51.33505847773
2fa1dma1eda-3_4        -51.35342233178
2fa1dma1eda-57_6       -51.33486703047
2fa1dma1eda-65_4       -51.34306911566
2fa1dma1eda-98_4       -51.33525825034
2fa1dma1eda-33_5       -51.36511014091
2fa1dma1eda-87_8       -51.34791676843
2fa1dma1eda-102_4      -51.34164127081
2fa1dma1eda-38_1       -51.37312333767
2fa1dma1eda-57_1       -51.37166501022
2fa1dma1eda-25_10      -51.33870953874
2fa1dma1eda-3_3        -51.3461602213 
2fa1dma1eda-93_7       -51.33388265848
2fa1dma1eda-65_3       -51.34391289474
2fa1dma1eda-112_10     -51.32574446023
2fa1dma1eda-98_3       -51.32548736176
2fa1dma1eda-15_8       -51.34353302591
2fa1dma1eda-8_7        -51.34988058178
2fa1dma1eda-76_6       -51.34366989479
2fa1dma1eda-65_10      -51.33530490616
2fa1dma1eda-80_2       -51.33981426868
2fa1dma1eda-44_4       -51.34815278972
2fa1dma1eda-123_3      -51.32923437781
2fa1dma1eda-62_9       -51.3339991343 
2fa1dma1eda-40_11      -51.35274633652
2fa1dma1eda-12_2       -51.33311276369
2fa1dma1eda-111_1      -51.36081535998
2fa1dma1eda-19_6       -51.33307339241
2fa1dma1eda-4_9        -51.35579606199
2fa1dma1eda-128_7      -51.3392806495 
2fa1dma1eda-87_6       -51.33390309809
2fa1dma1eda-16_11      -51.34914920612
2fa1dma1eda-71_2       -51.35044811613
2fa1dma1eda-48_4       -51.3426640299 
2fa1dma1eda-27_4       -51.35036804645
2fa1dma1eda-104_10     -51.33552162211
2fa1dma1eda-93_9       -51.34312479452
2fa1dma1eda-116_5      -51.33069261212
2fa1dma1eda-15_6       -51.34474055957
2fa1dma1eda-33_10      -51.36290688333
2fa1dma1eda-8_9        -51.34879361522
2fa1dma1eda-76_8       -51.34219306794
2fa1dma1eda-34_1       -51.37580297017
2fa1dma1eda-73_10      -51.33707794156
2fa1dma1eda-62_7       -51.3366540765 
2fa1dma1eda-69_3       -51.32627063895
2fa1dma1eda-19_8       -51.34384672063
2fa1dma1eda-94_3       -51.33628749589
2fa1dma1eda-128_9      -51.33927095839
2fa1dma1eda-56_11      -51.34699436891
2fa1dma1eda-50_5       -51.34631654535
2fa1dma1eda-4_7        -51.34735635827
2fa1dma1eda-34_6       -51.34684661293
2fa1dma1eda-68_10      -51.3332522911 
2fa1dma1eda-69_4       -51.34563647209
2fa1dma1eda-7_10       -51.36939065358
2fa1dma1eda-94_4       -51.34867934483
2fa1dma1eda-111_8      -51.32545870779
2fa1dma1eda-20_9       -51.35393222803
2fa1dma1eda-50_2       -51.33168810862
2fa1dma1eda-43_7       -51.34761385963
2fa1dma1eda-96_11      -51.3282468194 
2fa1dma1eda-87_1       -51.36857806559
2fa1dma1eda-28_10      -51.33732487587
2fa1dma1eda-71_5       -51.3353173894 
2fa1dma1eda-48_3       -51.34756796835
2fa1dma1eda-38_8       -51.33734077784
2fa1dma1eda-27_3       -51.33422759814
2fa1dma1eda-57_8       -51.33961108784
2fa1dma1eda-116_2      -51.32894844975
2fa1dma1eda-15_1       -51.37404044914
2fa1dma1eda-128_10     -51.33388931075
2fa1dma1eda-17_7       -51.35361188632
2fa1dma1eda-91_8       -51.33901676676
2fa1dma1eda-25_5       -51.34806190163
2fa1dma1eda-73_3       -51.32893269524
2fa1dma1eda-85_7       -51.3344236086 
2fa1dma1eda-78_7       -51.34404005836
2fa1dma1eda-84_10      -51.35130283072
2fa1dma1eda-41_1       -51.37578723957
2fa1dma1eda-6_6        -51.3588196633 
2fa1dma1eda-52_4       -51.33465642535
2fa1dma1eda-96_2       -51.3358491885 
2fa1dma1eda-60_6       -51.32678262522
2fa1dma1eda-74_9       -51.34630155071
2fa1dma1eda-89_9       -51.34258113577
2fa1dma1eda-44_10      -51.33649641663
2fa1dma1eda-52_3       -51.33150917882
2fa1dma1eda-6_1        -51.38006273889
2fa1dma1eda-22_8       -51.35773807717
2fa1dma1eda-113_9      -51.33140700195
2fa1dma1eda-96_5       -51.33736152343
2fa1dma1eda-60_1       -51.37232817197
2fa1dma1eda-59_7       -51.34346169206
2fa1dma1eda-61_11      -51.35108555156
2fa1dma1eda-36_7       -51.33919574393
2fa1dma1eda-21_11      -51.3451901074 
2fa1dma1eda-55_9       -51.33935227314
2fa1dma1eda-25_2       -51.34424139988
2fa1dma1eda-116_11     -51.31656185278
2fa1dma1eda-73_4       -51.34307339262
2fa1dma1eda-41_6       -51.34206407644
2fa1dma1eda-22_6       -51.34618474458
2fa1dma1eda-113_7      -51.32019385292
2fa1dma1eda-10_4       -51.351083106  
2fa1dma1eda-52_10      -51.33220186533
2fa1dma1eda-59_9       -51.33170827918
2fa1dma1eda-29_2       -51.33695227772
2fa1dma1eda-36_9       -51.35080758526
2fa1dma1eda-46_2       -51.33720820656
2fa1dma1eda-82_4       -51.35195908274
2fa1dma1eda-77_11      -51.36060180429
2fa1dma1eda-67_5       -51.35148878609
2fa1dma1eda-100_11     -51.34453546779
2fa1dma1eda-91_1       -51.36918588496
2fa1dma1eda-89_10      -51.35277431435
2fa1dma1eda-55_7       -51.34068781182
2fa1dma1eda-37_11      -51.35850788788
2fa1dma1eda-1_5        -51.34353608368
2fa1dma1eda-125_10     -51.32434973678
2fa1dma1eda-100_2      -51.33441376607
2fa1dma1eda-31_3       -51.34515392085
2fa1dma1eda-12_10      -51.34597776452
2fa1dma1eda-41_8       -51.34140854073
2fa1dma1eda-17_9       -51.34283371464
2fa1dma1eda-67_2       -51.34866093922
2fa1dma1eda-91_6       -51.34404167274
2fa1dma1eda-1_2        -51.34545563427
2fa1dma1eda-92_10      -51.35077182926
2fa1dma1eda-78_9       -51.35062385731
2fa1dma1eda-100_5      -51.33496914193
2fa1dma1eda-85_9       -51.34643467941
2fa1dma1eda-31_4       -51.35037343315
2fa1dma1eda-22_1       -51.37360861208
2fa1dma1eda-6_8        -51.35989882251
2fa1dma1eda-10_3       -51.3513168495 
2fa1dma1eda-60_8       -51.33381529456
2fa1dma1eda-3_11       -51.34874753815
2fa1dma1eda-29_5       -51.35743202653
2fa1dma1eda-46_5       -51.34241662879
2fa1dma1eda-49_10      -51.34391245744
2fa1dma1eda-82_3       -51.32868506907
2fa1dma1eda-89_7       -51.33724061716
2fa1dma1eda-74_7       -51.3466620702 
2fa1dma1ma-19_5        -44.4071799185 
2fa1dma1ma-20_3        -44.41417501917
2fa1dma1ma-12_1        -44.43466588467
2fa1dma1ma-29_10       -44.40971427277
2fa1dma1ma-7_1         -44.43405386014
2fa1dma1ma-27_9        -44.40598695672
2fa1dma1ma-38_2        -44.39121718756
2fa1dma1ma-33_6        -44.40407001892
2fa1dma1ma-38_5        -44.38681433398
2fa1dma1ma-33_1        -44.42507979739
2fa1dma1ma-19_2        -44.41345576302
2fa1dma1ma-20_4        -44.41345469967
2fa1dma1ma-32_10       -44.40604692426
2fa1dma1ma-12_6        -44.40846596721
2fa1dma1ma-7_6         -44.40657510075
2fa1dma1ma-17_11       -44.40957482813
2fa1dma1ma-15_2        -44.38276804088
2fa1dma1ma-24_10       -44.40203819733
2fa1dma1ma-12_8        -44.41389706527
2fa1dma1ma-34_5        -44.39707530819
2fa1dma1ma-7_8         -44.40485057041
2fa1dma1ma-34_2        -44.41283696814
2fa1dma1ma-15_5        -44.40907117347
2fa1dma1ma-27_7        -44.4057891373 
2fa1dma1ma-33_8        -44.40872456237
2fa1dma1ma-9_7         -44.41261630025
2fa1dma1ma-2_3         -44.42242415541
2fa1dma1ma-25_1        -44.42514453977
2fa1dma1ma-17_3        -44.41822540025
2fa1dma1ma-5_9         -44.42097457375
2fa1dma1ma-36_4        -44.39604748731
2fa1dma1ma-10_9        -44.40287418263
2fa1dma1ma-4_10        -44.42553670092
2fa1dma1ma-36_3        -44.39723793964
2fa1dma1ma-13_10       -44.41232906147
2fa1dma1ma-29_8        -44.40615221504
2fa1dma1ma-36_11       -44.400884453  
2fa1dma1ma-31_9        -44.41075076984
2fa1dma1ma-2_4         -44.42171603594
2fa1dma1ma-25_6        -44.41017304045
2fa1dma1ma-17_4        -44.42271172116
2fa1dma1ma-9_10        -44.41781231404
2fa1dma1ma-20_11       -44.40733742189
2fa1dma1ma-29_6        -44.40895694643
2fa1dma1ma-22_2        -44.40093266479
2fa1dma1ma-31_7        -44.40747895265
2fa1dma1ma-25_8        -44.39760660109
2fa1dma1ma-9_9         -44.41628662466
2fa1dma1ma-5_7         -44.42355316918
2fa1dma1ma-10_7        -44.39948559843
2fa1dma1ma-29_1        -44.4256281506 
2fa1dma1ma-22_5        -44.4024130381 
2fa1dma1ma-15_11       -44.40116231733
2fa1dma1ma-26_9        -44.42055372647
2fa1dma1ma-30_10       -44.40711369493
2fa1dma1ma-32_6        -44.40702011812
2fa1dma1ma-13_1        -44.43644414633
2fa1dma1ma-21_3        -44.41408874234
2fa1dma1ma-18_5        -44.40959459753
2fa1dma1ma-6_1         -44.43417958214
2fa1dma1ma-13_6        -44.41185108885
2fa1dma1ma-21_4        -44.41037654105
2fa1dma1ma-18_2        -44.39270731852
2fa1dma1ma-6_6         -44.40588813646
2fa1dma1ma-32_1        -44.42606283342
2fa1dma1ma-2_11        -44.41877926852
2fa1dma1ma-13_8        -44.40607831748
2fa1dma1ma-6_8         -44.39237542406
2fa1dma1ma-35_5        -44.38818941154
2fa1dma1ma-14_2        -44.40001790046
2fa1dma1ma-18_11       -44.39603342361
2fa1dma1ma-1_2         -44.41958670379
2fa1dma1ma-26_7        -44.40746350978
2fa1dma1ma-14_5        -44.40497954373
2fa1dma1ma-32_8        -44.40958843208
2fa1dma1ma-26_10       -44.41374109778
2fa1dma1ma-1_5         -44.41916981488
2fa1dma1ma-35_2        -44.41073182406
2fa1dma1ma-37_4        -44.40230043061
2fa1dma1ma-4_9         -44.4131269879 
2fa1dma1ma-11_9        -44.41740502589
2fa1dma1ma-3_3         -44.40794005095
2fa1dma1ma-34_11       -44.39965421613
2fa1dma1ma-8_7         -44.41139665919
2fa1dma1ma-16_3        -44.39718191342
2fa1dma1ma-11_10       -44.41822391861
2fa1dma1ma-24_1        -44.43040342941
2fa1dma1ma-3_4         -44.41155099913
2fa1dma1ma-30_9        -44.40728107521
2fa1dma1ma-6_10        -44.3999971407 
2fa1dma1ma-16_4        -44.39822953764
2fa1dma1ma-24_6        -44.40283510694
2fa1dma1ma-37_3        -44.40516856995
2fa1dma1ma-28_8        -44.40063951976
2fa1dma1ma-30_7        -44.40492886535
2fa1dma1ma-24_8        -44.40762379081
2fa1dma1ma-23_2        -44.39770611215
2fa1dma1ma-28_6        -44.39734401539
2fa1dma1ma-4_7         -44.41839263081
2fa1dma1ma-23_5        -44.40102284262
2fa1dma1ma-28_1        -44.42460732279
2fa1dma1ma-11_7        -44.41405991178
2fa1dma1ma-8_9         -44.41031182284
2fa1dma1ma-22_11       -44.41237923522
2fa1dma1ma-9_8         -44.41581621791
2fa1dma1ma-31_1        -44.42599444206
2fa1dma1ma-5_6         -44.41131848782
2fa1dma1ma-10_6        -44.40495726394
2fa1dma1ma-22_4        -44.4076570354 
2fa1dma1ma-9_11        -44.39751150425
2fa1dma1ma-5_1         -44.4375257223 
2fa1dma1ma-10_1        -44.43287542622
2fa1dma1ma-29_7        -44.40399263089
2fa1dma1ma-20_10       -44.4051791244 
2fa1dma1ma-22_3        -44.4068267402 
2fa1dma1ma-31_6        -44.40686315847
2fa1dma1ma-25_9        -44.39837892554
2fa1dma1ma-36_2        -44.39951174267
2fa1dma1ma-13_11       -44.41813238507
2fa1dma1ma-29_9        -44.40645842856
2fa1dma1ma-36_10       -44.40674909313
2fa1dma1ma-31_8        -44.40684914403
2fa1dma1ma-9_1         -44.43686971675
2fa1dma1ma-2_5         -44.4241648828 
2fa1dma1ma-25_7        -44.40366774895
2fa1dma1ma-17_5        -44.4157748299 
2fa1dma1ma-9_6         -44.41082719505
2fa1dma1ma-2_2         -44.42968997479
2fa1dma1ma-17_2        -44.42038451156
2fa1dma1ma-5_8         -44.42633919847
2fa1dma1ma-36_5        -44.39630698908
2fa1dma1ma-10_8        -44.39861456805
2fa1dma1ma-4_11        -44.42366837414
2fa1dma1ma-34_3        -44.41296857579
2fa1dma1ma-15_4        -44.41484746532
2fa1dma1ma-27_6        -44.40288846344
2fa1dma1ma-33_9        -44.39677610028
2fa1dma1ma-15_3        -44.39645441867
2fa1dma1ma-27_1        -44.42813862876
2fa1dma1ma-24_11       -44.40790194237
2fa1dma1ma-12_9        -44.39643637284
2fa1dma1ma-34_4        -44.40298401104
2fa1dma1ma-7_9         -44.40305985648
2fa1dma1ma-38_4        -44.38867346686
2fa1dma1ma-19_3        -44.41159902378
2fa1dma1ma-20_5        -44.40429175337
2fa1dma1ma-32_11       -44.40086279556
2fa1dma1ma-12_7        -44.40336349683
2fa1dma1ma-7_7         -44.40905314134
2fa1dma1ma-17_10       -44.40719177635
2fa1dma1ma-19_4        -44.41334570621
2fa1dma1ma-20_2        -44.39755911689
2fa1dma1ma-29_11       -44.40845217923
2fa1dma1ma-27_8        -44.40908425929
2fa1dma1ma-38_3        -44.38878297592
2fa1dma1ma-33_7        -44.39834422586
2fa1dma1ma-4_6         -44.42661588847
2fa1dma1ma-23_4        -44.40623079484
2fa1dma1ma-11_6        -44.41472757098
2fa1dma1ma-30_1        -44.42571984599
2fa1dma1ma-8_8         -44.4116683789 
2fa1dma1ma-22_10       -44.41048377949
2fa1dma1ma-30_6        -44.40518183024
2fa1dma1ma-24_9        -44.40857389725
2fa1dma1ma-4_1         -44.43739137038
2fa1dma1ma-23_3        -44.40251686558
2fa1dma1ma-28_7        -44.39932837916
2fa1dma1ma-11_1        -44.43690176959
2fa1dma1ma-3_5         -44.41977554376
2fa1dma1ma-8_1         -44.43552789417
2fa1dma1ma-30_8        -44.41301884949
2fa1dma1ma-6_11        -44.40011711851
2fa1dma1ma-16_5        -44.40547120877
2fa1dma1ma-24_7        -44.40278282971
2fa1dma1ma-37_2        -44.39528819575
2fa1dma1ma-28_9        -44.40616661997
2fa1dma1ma-37_5        -44.39844466864
2fa1dma1ma-4_8         -44.42390357237
2fa1dma1ma-11_8        -44.41382709012
2fa1dma1ma-34_10       -44.40473824524
2fa1dma1ma-3_2         -44.40656401845
2fa1dma1ma-8_6         -44.4071980344 
2fa1dma1ma-16_2        -44.39115789913
2fa1dma1ma-11_11       -44.41286053171
2fa1dma1ma-26_6        -44.40340421017
2fa1dma1ma-14_4        -44.4054532096 
2fa1dma1ma-32_9        -44.40934199746
2fa1dma1ma-1_4         -44.42540918649
2fa1dma1ma-26_11       -44.40667174379
2fa1dma1ma-35_3        -44.40439058309
2fa1dma1ma-13_9        -44.40718795933
2fa1dma1ma-6_9         -44.40750246307
2fa1dma1ma-35_4        -44.40919797278
2fa1dma1ma-26_1        -44.42593812298
2fa1dma1ma-14_3        -44.39928415452
2fa1dma1ma-18_10       -44.40149217312
2fa1dma1ma-1_3         -44.41529894692
2fa1dma1ma-13_7        -44.40967075716
2fa1dma1ma-21_5        -44.40878339132
2fa1dma1ma-18_3        -44.41036398197
2fa1dma1ma-6_7         -44.40466288481
2fa1dma1ma-2_10        -44.41516650354
2fa1dma1ma-15_10       -44.40731899115
2fa1dma1ma-26_8        -44.41519752969
2fa1dma1ma-30_11       -44.4042613765 
2fa1dma1ma-32_7        -44.4074025312 
2fa1dma1ma-21_2        -44.40696440209
2fa1dma1ma-18_4        -44.40986158155
2fa1dma1ma-33_11       -44.40434222813
2fa1dma1ma-3_8         -44.40887339816
2fa1dma1ma-30_5        -44.4039429474 
2fa1dma1ma-16_10       -44.39102437908
2fa1dma1ma-16_8        -44.40406403888
2fa1dma1ma-4_2         -44.42486466424
2fa1dma1ma-11_2        -44.39762469795
2fa1dma1ma-28_4        -44.39683397413
2fa1dma1ma-37_8        -44.41168058469
2fa1dma1ma-4_5         -44.42332242611
2fa1dma1ma-23_7        -44.41132980922
2fa1dma1ma-11_5        -44.41351419189
2fa1dma1ma-28_3        -44.40488199965
2fa1dma1ma-1_10        -44.42525530413
2fa1dma1ma-30_2        -44.40085060837
2fa1dma1ma-28_11       -44.40855512267
2fa1dma1ma-37_6        -44.40099325681
2fa1dma1ma-23_9        -44.41643988334
2fa1dma1ma-3_1         -44.43463945155
2fa1dma1ma-8_5         -44.40849644504
2fa1dma1ma-16_1        -44.432661169  
2fa1dma1ma-24_3        -44.41038573004
2fa1dma1ma-3_6         -44.40800018533
2fa1dma1ma-25_11       -44.39765538526
2fa1dma1ma-8_2         -44.41504975613
2fa1dma1ma-16_6        -44.40139287458
2fa1dma1ma-24_4        -44.41297060627
2fa1dma1ma-37_1        -44.42386989227
2fa1dma1ma-21_8        -44.4026490031 
2fa1dma1ma-35_7        -44.38809260544
2fa1dma1ma-26_2        -44.41434967751
2fa1dma1ma-12_11       -44.40625725482
2fa1dma1ma-37_10       -44.38956947804
2fa1dma1ma-26_5        -44.39971701025
2fa1dma1ma-14_7        -44.39194529767
2fa1dma1ma-5_11        -44.41828620866
2fa1dma1ma-1_7         -44.4262710254 
2fa1dma1ma-18_9        -44.41296763816
2fa1dma1ma-14_9        -44.40058030191
2fa1dma1ma-32_4        -44.40450969454
2fa1dma1ma-1_9         -44.42582381187
2fa1dma1ma-13_3        -44.41666126036
2fa1dma1ma-18_7        -44.40122636242
2fa1dma1ma-21_1        -44.42985810786
2fa1dma1ma-6_3         -44.41345881208
2fa1dma1ma-13_4        -44.41171265884
2fa1dma1ma-21_6        -44.40936689178
2fa1dma1ma-6_4         -44.40178854379
2fa1dma1ma-35_9        -44.40408061625
2fa1dma1ma-8_11        -44.41935323944
2fa1dma1ma-32_3        -44.40839007041
2fa1dma1ma-21_10       -44.40090098159
2fa1dma1ma-5_2         -44.42293760461
2fa1dma1ma-3_10        -44.4124029781 
2fa1dma1ma-29_4        -44.40946588613
2fa1dma1ma-10_2        -44.40197499783
2fa1dma1ma-31_5        -44.41255432187
2fa1dma1ma-2_8         -44.42786345375
2fa1dma1ma-17_8        -44.40703133102
2fa1dma1ma-31_2        -44.39018247721
2fa1dma1ma-5_5         -44.42189503154
2fa1dma1ma-14_10       -44.40375225111
2fa1dma1ma-36_8        -44.41366847564
2fa1dma1ma-29_3        -44.41618981542
2fa1dma1ma-10_5        -44.40680613733
2fa1dma1ma-31_11       -44.40016243165
2fa1dma1ma-22_7        -44.41326848195
2fa1dma1ma-9_5         -44.41499725549
2fa1dma1ma-2_1         -44.43895801885
2fa1dma1ma-25_3        -44.40064477176
2fa1dma1ma-17_1        -44.43296945352
2fa1dma1ma-36_6        -44.40519804274
2fa1dma1ma-27_11       -44.40700058304
2fa1dma1ma-22_9        -44.40669915619
2fa1dma1ma-36_1        -44.4254042183 
2fa1dma1ma-19_10       -44.41384851394
2fa1dma1ma-9_2         -44.4170249296 
2fa1dma1ma-2_6         -44.41688202709
2fa1dma1ma-25_4        -44.3956372241 
2fa1dma1ma-17_6        -44.41416979582
2fa1dma1ma-27_2        -44.41182529237
2fa1dma1ma-38_9        -44.39616158327
2fa1dma1ma-20_8        -44.41002142396
2fa1dma1ma-7_11        -44.40405448654
2fa1dma1ma-34_7        -44.39524109014
2fa1dma1ma-19_9        -44.4032297775 
2fa1dma1ma-35_10       -44.39574631809
2fa1dma1ma-10_11       -44.40780544872
2fa1dma1ma-15_7        -44.4000497419 
2fa1dma1ma-27_5        -44.40656257359
2fa1dma1ma-20_1        -44.43442140099
2fa1dma1ma-19_7        -44.40661074982
2fa1dma1ma-23_10       -44.40751773249
2fa1dma1ma-12_3        -44.40445868325
2fa1dma1ma-7_3         -44.40250846207
2fa1dma1ma-15_9        -44.40202056566
2fa1dma1ma-33_4        -44.40564947792
2fa1dma1ma-38_7        -44.39045385984
2fa1dma1ma-33_3        -44.4105167245 
2fa1dma1ma-20_6        -44.41032465065
2fa1dma1ma-12_4        -44.41580584381
2fa1dma1ma-34_9        -44.40460079459
2fa1dma1ma-38_10       -44.40165335297
2fa1dma1ma-7_4         -44.40549604311
2fa1dma1ma-13_5        -44.40729950879
2fa1dma1ma-18_1        -44.43202384085
2fa1dma1ma-21_7        -44.40315436184
2fa1dma1ma-6_5         -44.40385999064
2fa1dma1ma-35_8        -44.40738266093
2fa1dma1ma-8_10        -44.41273817958
2fa1dma1ma-32_2        -44.41383982176
2fa1dma1ma-21_11       -44.40959817932
2fa1dma1ma-14_8        -44.39738205663
2fa1dma1ma-32_5        -44.40869737814
2fa1dma1ma-1_8         -44.42341782347
2fa1dma1ma-13_2        -44.41019226451
2fa1dma1ma-18_6        -44.40883057133
2fa1dma1ma-6_2         -44.38506744367
2fa1dma1ma-26_4        -44.40869490805
2fa1dma1ma-14_6        -44.40509591436
2fa1dma1ma-1_6         -44.4228544219 
2fa1dma1ma-5_10        -44.41913255566
2fa1dma1ma-18_8        -44.40933110373
2fa1dma1ma-35_1        -44.42388544693
2fa1dma1ma-21_9        -44.41032813035
2fa1dma1ma-35_6        -44.40076265176
2fa1dma1ma-26_3        -44.41204309968
2fa1dma1ma-12_10       -44.3916650955 
2fa1dma1ma-14_1        -44.43156316074
2fa1dma1ma-37_11       -44.40288202486
2fa1dma1ma-1_1         -44.4388082885 
2fa1dma1ma-3_7         -44.41403852017
2fa1dma1ma-25_10       -44.40465998231
2fa1dma1ma-8_3         -44.41029325992
2fa1dma1ma-16_7        -44.40182988078
2fa1dma1ma-24_5        -44.39835204352
2fa1dma1ma-37_7        -44.40535641564
2fa1dma1ma-23_8        -44.41029870102
2fa1dma1ma-8_4         -44.41454339645
2fa1dma1ma-24_2        -44.41406770456
2fa1dma1ma-37_9        -44.39749771535
2fa1dma1ma-4_4         -44.42223896905
2fa1dma1ma-23_6        -44.40640763286
2fa1dma1ma-11_4        -44.42080440238
2fa1dma1ma-28_2        -44.39576332463
2fa1dma1ma-1_11        -44.41810784449
2fa1dma1ma-30_3        -44.40760362885
2fa1dma1ma-28_10       -44.40690235129
2fa1dma1ma-33_10       -44.39853525531
2fa1dma1ma-3_9         -44.41133737021
2fa1dma1ma-30_4        -44.40373845224
2fa1dma1ma-16_11       -44.40202351077
2fa1dma1ma-16_9        -44.38625782189
2fa1dma1ma-4_3         -44.42318362447
2fa1dma1ma-23_1        -44.42906908577
2fa1dma1ma-11_3        -44.4196403764 
2fa1dma1ma-28_5        -44.40633304962
2fa1dma1ma-38_6        -44.39451723832
2fa1dma1ma-33_2        -44.41504469465
2fa1dma1ma-20_7        -44.41226727408
2fa1dma1ma-19_1        -44.43289700528
2fa1dma1ma-12_5        -44.41296733673
2fa1dma1ma-34_8        -44.39573920389
2fa1dma1ma-38_11       -44.39759881215
2fa1dma1ma-7_5         -44.41072866737
2fa1dma1ma-23_11       -44.40375101915
2fa1dma1ma-19_6        -44.39879685188
2fa1dma1ma-12_2        -44.39107861807
2fa1dma1ma-7_2         -44.40453852254
2fa1dma1ma-15_8        -44.3878928304 
2fa1dma1ma-38_1        -44.41815191558
2fa1dma1ma-33_5        -44.40407149457
2fa1dma1ma-19_8        -44.40169649747
2fa1dma1ma-35_11       -44.41378178964
2fa1dma1ma-34_1        -44.42461423068
2fa1dma1ma-10_10       -44.38833814545
2fa1dma1ma-15_6        -44.40018390069
2fa1dma1ma-27_4        -44.41569504098
2fa1dma1ma-15_1        -44.43284755119
2fa1dma1ma-27_3        -44.41294971951
2fa1dma1ma-38_8        -44.39679694828
2fa1dma1ma-20_9        -44.40414238051
2fa1dma1ma-7_10        -44.39709541214
2fa1dma1ma-34_6        -44.39925474693
2fa1dma1ma-19_11       -44.40823632439
2fa1dma1ma-9_3         -44.40975003683
2fa1dma1ma-2_7         -44.42261527979
2fa1dma1ma-25_5        -44.39925581859
2fa1dma1ma-17_7        -44.41023997528
2fa1dma1ma-9_4         -44.42332760202
2fa1dma1ma-25_2        -44.41012075107
2fa1dma1ma-36_7        -44.402513292  
2fa1dma1ma-27_10       -44.4102583278 
2fa1dma1ma-22_8        -44.41748417577
2fa1dma1ma-31_3        -44.4106253919 
2fa1dma1ma-5_4         -44.42224587918
2fa1dma1ma-14_11       -44.40237150584
2fa1dma1ma-36_9        -44.40882844429
2fa1dma1ma-29_2        -44.41251511701
2fa1dma1ma-10_4        -44.40456848746
2fa1dma1ma-31_10       -44.39769252373
2fa1dma1ma-22_6        -44.40259419857
2fa1dma1ma-5_3         -44.41279360261
2fa1dma1ma-29_5        -44.39856663781
2fa1dma1ma-3_11        -44.41055812912
2fa1dma1ma-10_3        -44.40434814385
2fa1dma1ma-22_1        -44.42848650767
2fa1dma1ma-31_4        -44.40828334518
2fa1dma1ma-2_9         -44.41960780778
2fa1dma1ma-17_9        -44.40397112365
2fa1dma-2_4            -36.38977874814
2fa1dma-12_8           -36.38666451639
2fa1dma-5_9            -36.39341628588
2fa1dma-2_3            -36.39200160542
2fa1dma-9_7            -36.37904577846
2fa1dma-12_1           -36.39893720213
2fa1dma-5_7            -36.38187991927
2fa1dma-9_9            -36.3873804068 
2fa1dma-12_6           -36.38323930558
2fa1dma-7_6            -36.38887144781
2fa1dma-9_10           -36.37759034481
2fa1dma-7_1            -36.40482106646
2fa1dma-10_7           -36.3819514584 
2fa1dma-12_11          -36.38331092272
2fa1dma-4_10           -36.40057621289
2fa1dma-10_9           -36.38790487872
2fa1dma-7_8            -36.3942254171 
2fa1dma-13_8           -36.37781225923
2fa1dma-14_2           -36.38796528749
2fa1dma-3_4            -36.38901380195
2fa1dma-14_5           -36.38077519629
2fa1dma-8_7            -36.39304204916
2fa1dma-3_3            -36.38956973421
2fa1dma-4_9            -36.39144446063
2fa1dma-8_9            -36.38746637746
2fa1dma-13_1           -36.39768976806
2fa1dma-4_7            -36.3946636394 
2fa1dma-13_6           -36.38445568035
2fa1dma-14_10          -36.38085152914
2fa1dma-2_11           -36.39353981378
2fa1dma-6_6            -36.39596675823
2fa1dma-6_1            -36.40486493422
2fa1dma-11_7           -36.37969895888
2fa1dma-11_9           -36.38338874225
2fa1dma-1_5            -36.39656109444
2fa1dma-1_2            -36.37777636933
2fa1dma-6_10           -36.38552714458
2fa1dma-10_11          -36.38933936032
2fa1dma-6_8            -36.38034925302
2fa1dma-7_9            -36.3870589782 
2fa1dma-12_10          -36.3891923009 
2fa1dma-4_11           -36.39089552381
2fa1dma-10_8           -36.38154743941
2fa1dma-10_6           -36.38909470838
2fa1dma-7_7            -36.3872667167 
2fa1dma-9_11           -36.38474126853
2fa1dma-10_1           -36.40015768254
2fa1dma-12_7           -36.38636996543
2fa1dma-5_1            -36.40339237928
2fa1dma-5_6            -36.38879049467
2fa1dma-9_8            -36.38455210613
2fa1dma-5_8            -36.39306173637
2fa1dma-2_2            -36.37512149895
2fa1dma-9_6            -36.38335410461
2fa1dma-2_5            -36.39250135704
2fa1dma-9_1            -36.39998710049
2fa1dma-12_9           -36.3870184294 
2fa1dma-1_3            -36.39507970794
2fa1dma-6_11           -36.38614137923
2fa1dma-10_10          -36.38717073314
2fa1dma-6_9            -36.37840121645
2fa1dma-11_8           -36.38068401914
2fa1dma-1_4            -36.38154146501
2fa1dma-11_6           -36.38178640767
2fa1dma-6_7            -36.384779894  
2fa1dma-11_1           -36.39829608642
2fa1dma-13_7           -36.37939627956
2fa1dma-4_1            -36.40826816369
2fa1dma-14_11          -36.37859637171
2fa1dma-2_10           -36.38171918704
2fa1dma-8_8            -36.38815659096
2fa1dma-4_6            -36.3870673797 
2fa1dma-14_4           -36.37521887661
2fa1dma-8_6            -36.38462083745
2fa1dma-3_2            -36.3933319889 
2fa1dma-4_8            -36.39023471016
2fa1dma-13_9           -36.38022026184
