#CLUSTER             ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
3sa3tma              -67.00510520406533      -130.10537108994322     -211.63932881519207      -143.62434768181993
2dma4sa              -67.36976415640675      -131.80112246028148     -216.10383466144583      -141.52042024652474
1dma1ma3sa1tma       -70.95287643205666      -132.90004356316058     -207.7718166396454       -145.73926102282712
2ma3sa2tma           -72.35592989824363      -147.08459480421152     -250.64117023702124      -162.50421070854645
3dma1msa2sa          -72.60068583139218      -136.19026023254264     -213.28047761781403      -148.8062358822208
1ma3sa3tma           -73.13614845147822      -147.53103933675447     -249.52168668759535      -163.0760472600232
4ma3sa               -73.61837207223289      -147.94839667575434     -249.30412411054095      -161.66150184255093
3dma3sa              -76.27815849636681      -139.39902219036594     -211.70841420206153      -151.45323887793347
3dma3msa1sa          -77.26321537519107      -154.9441778860637      -260.5432249240998       -168.64686836098554
3ma4sa               -77.6426419748459       -153.26835326268338     -253.64987854538938      -166.59053579741158
3dma2msa2sa          -82.12818430073094      -159.98039476014674     -261.1175933557889       -174.04069449484814
2ma4sa1tma           -83.25899448846758      -158.40147964697098     -252.0291301638036       -172.33904660126427
4dma3sa              -84.81597636756487      -160.33031943556853     -253.27634770359597      -174.74664604431018
1ma4sa2tma           -84.95454238462844      -161.50852525176015     -256.76331667649947      -175.4069524529623
3dma1msa3sa          -86.16711544361897      -163.6865131140221      -260.0013337948088       -177.21932101529092
3dma4sa              -86.20329894428141      -162.88694880483672     -257.19822190537514      -176.33860235614702
4dma3msa1sa          -89.30835761857452      -179.30533794668736     -301.8513510913433       -196.74032381089637
4ma4sa               -94.74446682538837      -181.95737285143696     -292.51352012771633      -197.90843664412387
4dma2msa2sa          -98.04641148878727      -187.78517554397695     -300.98528946863144      -205.0148546533892
1ma4sa3tma           -99.71240042650606      -189.1999877738417      -300.14283866133485      -207.41504039702704
2ma4sa2tma           -100.46031986168236     -188.56072679150384     -295.4902127435772       -206.1665855172323
4dma4sa              -102.84120178106241     -191.50689828465693     -297.3862032662708       -208.6264752408024
4dma1msa3sa          -103.54426825256087     -192.94183036568575     -299.8408925499117       -210.22401136578992
