Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
1sa1fa2ma-2_9          -1081.639548340441
1sa1fa2ma-5_3          -1081.612804801524
1sa1fa2ma-44_10        -1081.62359903273 
1sa1fa2ma-31_1         -1081.666399418461
1sa1fa2ma-37_11        -1081.624090740532
1sa1fa2ma-9_3          -1081.643756718403
1sa1fa2ma-10_8         -1081.635117243589
1sa1fa2ma-4_11         -1081.633318849247
1sa1fa2ma-52_1         -1081.648611385407
1sa1fa2ma-2_7          -1081.620354953773
1sa1fa2ma-12_10        -1081.629831635017
1sa1fa2ma-36_5         -1081.628578780464
1sa1fa2ma-52_10        -1081.612171155504
1sa1fa2ma-17_2         -1081.618501478356
1sa1fa2ma-41_4         -1081.630012947739
1sa1fa2ma-25_7         -1081.612669746176
1sa1fa2ma-17_5         -1081.631757548009
1sa1fa2ma-41_3         -1081.625472978895
1sa1fa2ma-31_8         -1081.637994825694
1sa1fa2ma-49_10        -1081.608321270071
1sa1fa2ma-9_4          -1081.640561060949
1sa1fa2ma-29_9         -1081.629874715865
1sa1fa2ma-52_6         -1081.618331533652
1sa1fa2ma-46_9         -1081.60732851092 
1sa1fa2ma-36_2         -1081.613105810186
1sa1fa2ma-34_4         -1081.627033622353
1sa1fa2ma-12_9         -1081.629805661364
1sa1fa2ma-48_1         -1081.646772978902
1sa1fa2ma-43_5         -1081.605360133184
1sa1fa2ma-15_3         -1081.632631146408
1sa1fa2ma-27_1         -1081.665632425293
1sa1fa2ma-48_6         -1081.620815178307
1sa1fa2ma-33_9         -1081.635767953512
1sa1fa2ma-43_2         -1081.610255700544
1sa1fa2ma-15_4         -1081.63293970936 
1sa1fa2ma-27_6         -1081.625563067578
1sa1fa2ma-40_11        -1081.623564583446
1sa1fa2ma-34_3         -1081.616433359774
1sa1fa2ma-44_8         -1081.637904483565
1sa1fa2ma-50_7         -1081.606412091041
1sa1fa2ma-25_10        -1081.619821587185
1sa1fa2ma-38_3         -1081.62081682926 
1sa1fa2ma-48_8         -1081.631407965718
1sa1fa2ma-33_7         -1081.618916791636
1sa1fa2ma-56_11        -1081.619658987519
1sa1fa2ma-27_8         -1081.629734798471
1sa1fa2ma-7_5          -1081.620485696384
1sa1fa2ma-44_6         -1081.606405352102
1sa1fa2ma-16_11        -1081.613008832723
1sa1fa2ma-19_4         -1081.626349070652
1sa1fa2ma-50_9         -1081.618146784542
1sa1fa2ma-33_10        -1081.631124941596
1sa1fa2ma-20_2         -1081.638102974355
1sa1fa2ma-44_1         -1081.64674647602 
1sa1fa2ma-28_10        -1081.615139569856
1sa1fa2ma-19_3         -1081.629918206009
1sa1fa2ma-20_5         -1081.630961922185
1sa1fa2ma-12_7         -1081.628597999321
1sa1fa2ma-38_4         -1081.60908816066 
1sa1fa2ma-7_2          -1081.627596098614
1sa1fa2ma-53_8         -1081.603233781397
1sa1fa2ma-23_3         -1081.630231349319
1sa1fa2ma-28_7         -1081.603368655469
1sa1fa2ma-11_1         -1081.668958987833
1sa1fa2ma-47_7         -1081.619465465746
1sa1fa2ma-46_10        -1081.60857234787 
1sa1fa2ma-54_2         -1081.601087735723
1sa1fa2ma-24_9         -1081.630444139227
1sa1fa2ma-4_4          -1081.606363967019
1sa1fa2ma-23_11        -1081.615671440248
1sa1fa2ma-30_6         -1081.62292565063 
1sa1fa2ma-54_5         -1081.61701776187 
1sa1fa2ma-38_11        -1081.616904617578
1sa1fa2ma-4_3          -1081.61581704039 
1sa1fa2ma-30_1         -1081.665806075767
1sa1fa2ma-3_9          -1081.617158584157
1sa1fa2ma-23_4         -1081.635165363873
1sa1fa2ma-11_6         -1081.627867154151
1sa1fa2ma-16_2         -1081.617894118798
1sa1fa2ma-40_4         -1081.621243846317
1sa1fa2ma-3_7          -1081.625737565701
1sa1fa2ma-53_1         -1081.648592207991
1sa1fa2ma-11_8         -1081.638411419179
1sa1fa2ma-8_3          -1081.638669595271
1sa1fa2ma-37_5         -1081.628890754561
1sa1fa2ma-53_6         -1081.609290429481
1sa1fa2ma-28_9         -1081.617172872709
1sa1fa2ma-8_4          -1081.63773995516 
1sa1fa2ma-37_2         -1081.635309617872
1sa1fa2ma-47_9         -1081.615133573682
1sa1fa2ma-50_10        -1081.619420892215
1sa1fa2ma-16_5         -1081.606079577428
1sa1fa2ma-24_7         -1081.622434934378
1sa1fa2ma-10_10        -1081.624903671415
1sa1fa2ma-30_8         -1081.630253948286
1sa1fa2ma-35_11        -1081.633272236528
1sa1fa2ma-40_3         -1081.612216901019
1sa1fa2ma-6_11         -1081.620489359823
1sa1fa2ma-27_10        -1081.622929758782
1sa1fa2ma-42_5         -1081.63112548913 
1sa1fa2ma-49_1         -1081.64793017785 
1sa1fa2ma-26_1         -1081.66567611472 
1sa1fa2ma-14_3         -1081.62418114009 
1sa1fa2ma-42_11        -1081.628575275002
1sa1fa2ma-35_4         -1081.631446407339
1sa1fa2ma-13_9         -1081.633561725896
1sa1fa2ma-1_6          -1081.6116434793  
1sa1fa2ma-45_8         -1081.623295559004
1sa1fa2ma-35_3         -1081.626119654359
1sa1fa2ma-51_7         -1081.610619047968
1sa1fa2ma-1_1          -1081.668852861352
1sa1fa2ma-42_2         -1081.624309040695
1sa1fa2ma-32_9         -1081.626307580206
1sa1fa2ma-19_11        -1081.617419179474
1sa1fa2ma-49_6         -1081.603170979638
1sa1fa2ma-26_6         -1081.621137008732
1sa1fa2ma-14_4         -1081.639098365292
1sa1fa2ma-45_6         -1081.629427493161
1sa1fa2ma-21_2         -1081.634383424413
1sa1fa2ma-51_9         -1081.611729530832
1sa1fa2ma-18_4         -1081.621171849295
1sa1fa2ma-32_7         -1081.609168834511
1sa1fa2ma-49_8         -1081.609338027902
1sa1fa2ma-39_3         -1081.606175810647
1sa1fa2ma-6_5          -1081.625194861206
1sa1fa2ma-26_8         -1081.638894710707
1sa1fa2ma-56_3         -1081.595520943072
1sa1fa2ma-2_10         -1081.61377772491 
1sa1fa2ma-39_4         -1081.626940769949
1sa1fa2ma-31_10        -1081.62341277765 
1sa1fa2ma-6_2          -1081.625368221815
1sa1fa2ma-56_4         -1081.59906985971 
1sa1fa2ma-14_11        -1081.603234558823
1sa1fa2ma-45_1         -1081.647297429749
1sa1fa2ma-54_11        -1081.620761428777
1sa1fa2ma-13_7         -1081.62869639816 
1sa1fa2ma-21_5         -1081.61634850943 
1sa1fa2ma-1_8          -1081.632259345595
1sa1fa2ma-18_3         -1081.635364130827
1sa1fa2ma-28_11        -1081.623162304393
1sa1fa2ma-19_2         -1081.640551251415
1sa1fa2ma-20_4         -1081.6319706633  
1sa1fa2ma-12_6         -1081.63543954424 
1sa1fa2ma-38_5         -1081.610670364112
1sa1fa2ma-33_1         -1081.664377282655
1sa1fa2ma-7_3          -1081.61955819564 
1sa1fa2ma-48_9         -1081.630882729217
1sa1fa2ma-38_2         -1081.622592846727
1sa1fa2ma-33_6         -1081.61949702222 
1sa1fa2ma-56_10        -1081.600076794999
1sa1fa2ma-27_9         -1081.623154204537
1sa1fa2ma-7_4          -1081.618019238325
1sa1fa2ma-16_10        -1081.62042949712 
1sa1fa2ma-44_7         -1081.623453573705
1sa1fa2ma-19_5         -1081.623999000956
1sa1fa2ma-20_3         -1081.632518284394
1sa1fa2ma-33_11        -1081.618699753132
1sa1fa2ma-50_8         -1081.613614746552
1sa1fa2ma-12_1         -1081.66943963131 
1sa1fa2ma-48_7         -1081.636664904512
1sa1fa2ma-43_3         -1081.617502868362
1sa1fa2ma-33_8         -1081.624691892532
1sa1fa2ma-15_5         -1081.620101870493
1sa1fa2ma-40_10        -1081.625411364276
1sa1fa2ma-27_7         -1081.614623793263
1sa1fa2ma-44_9         -1081.627322349419
1sa1fa2ma-34_2         -1081.609200523357
1sa1fa2ma-50_6         -1081.615759126297
1sa1fa2ma-25_11        -1081.611093349362
1sa1fa2ma-34_5         -1081.621328685103
1sa1fa2ma-50_1         -1081.648879745316
1sa1fa2ma-12_8         -1081.641380243483
1sa1fa2ma-43_4         -1081.600288881883
1sa1fa2ma-15_2         -1081.631998618972
1sa1fa2ma-25_6         -1081.619602021478
1sa1fa2ma-17_4         -1081.618237811624
1sa1fa2ma-31_9         -1081.624798397197
1sa1fa2ma-41_2         -1081.628913786707
1sa1fa2ma-49_11        -1081.621783208642
1sa1fa2ma-9_5          -1081.631759123392
1sa1fa2ma-29_8         -1081.617913773071
1sa1fa2ma-52_7         -1081.599840797265
1sa1fa2ma-2_1          -1081.669100735274
1sa1fa2ma-36_3         -1081.628482168908
1sa1fa2ma-46_8         -1081.620416876711
1sa1fa2ma-10_9         -1081.618659201195
1sa1fa2ma-37_10        -1081.616582906946
1sa1fa2ma-9_2          -1081.627368253847
1sa1fa2ma-4_10         -1081.622924461519
1sa1fa2ma-2_6          -1081.633024212089
1sa1fa2ma-12_11        -1081.639883962734
1sa1fa2ma-36_4         -1081.606037092163
1sa1fa2ma-52_11        -1081.611181861109
1sa1fa2ma-25_1         -1081.666616159978
1sa1fa2ma-17_3         -1081.63325881663 
1sa1fa2ma-41_5         -1081.614212150052
1sa1fa2ma-10_7         -1081.631377566592
1sa1fa2ma-29_1         -1081.667438557379
1sa1fa2ma-22_5         -1081.622416274507
1sa1fa2ma-21_10        -1081.637012125153
1sa1fa2ma-2_8          -1081.631540245906
1sa1fa2ma-46_1         -1081.644915717391
1sa1fa2ma-5_2          -1081.627869302884
1sa1fa2ma-44_11        -1081.630056863106
1sa1fa2ma-5_5          -1081.617569543894
1sa1fa2ma-25_8         -1081.630641141853
1sa1fa2ma-31_7         -1081.636005480568
1sa1fa2ma-29_6         -1081.615698471932
1sa1fa2ma-52_9         -1081.607198686423
1sa1fa2ma-22_2         -1081.631430139696
1sa1fa2ma-9_10         -1081.625074879945
1sa1fa2ma-46_6         -1081.609521134345
1sa1fa2ma-32_1         -1081.665525671813
1sa1fa2ma-39_5         -1081.6371586343  
1sa1fa2ma-2_11         -1081.625960874308
1sa1fa2ma-31_11        -1081.613787261129
1sa1fa2ma-6_3          -1081.627844436645
1sa1fa2ma-56_5         -1081.617427245359
1sa1fa2ma-14_10        -1081.63253920297 
1sa1fa2ma-54_10        -1081.61914663362 
1sa1fa2ma-13_6         -1081.614645015664
1sa1fa2ma-21_4         -1081.633560928494
1sa1fa2ma-18_2         -1081.635871459447
1sa1fa2ma-1_9          -1081.637438799008
1sa1fa2ma-45_7         -1081.605412789462
1sa1fa2ma-13_1         -1081.666338295618
1sa1fa2ma-51_8         -1081.607381833189
1sa1fa2ma-21_3         -1081.638965711578
1sa1fa2ma-18_5         -1081.625264474038
1sa1fa2ma-32_6         -1081.631253314395
1sa1fa2ma-39_2         -1081.605326925461
1sa1fa2ma-49_9         -1081.609964207722
1sa1fa2ma-6_4          -1081.628361894535
1sa1fa2ma-56_2         -1081.60844710424 
1sa1fa2ma-26_9         -1081.625053485335
1sa1fa2ma-35_2         -1081.628076963415
1sa1fa2ma-45_9         -1081.626075732178
1sa1fa2ma-51_6         -1081.613759289629
1sa1fa2ma-32_8         -1081.622575728777
1sa1fa2ma-42_3         -1081.62445298707 
1sa1fa2ma-49_7         -1081.609870722612
1sa1fa2ma-19_10        -1081.63458917025 
1sa1fa2ma-26_7         -1081.613519333812
1sa1fa2ma-14_5         -1081.628203268761
1sa1fa2ma-27_11        -1081.622833058159
1sa1fa2ma-42_4         -1081.634036639953
1sa1fa2ma-14_2         -1081.623563457876
1sa1fa2ma-42_10        -1081.616221015256
1sa1fa2ma-35_5         -1081.624169353976
1sa1fa2ma-13_8         -1081.621497290692
1sa1fa2ma-51_1         -1081.649097109889
1sa1fa2ma-1_7          -1081.62541717232 
1sa1fa2ma-3_1          -1081.669393784898
1sa1fa2ma-53_7         -1081.606191364634
1sa1fa2ma-28_8         -1081.628693156745
1sa1fa2ma-8_5          -1081.63719046597 
1sa1fa2ma-47_8         -1081.625945452969
1sa1fa2ma-37_3         -1081.618234877956
1sa1fa2ma-50_11        -1081.620850307724
1sa1fa2ma-16_4         -1081.631184648675
1sa1fa2ma-10_11        -1081.637589140477
1sa1fa2ma-24_6         -1081.603350663458
1sa1fa2ma-40_2         -1081.622450550381
1sa1fa2ma-35_10        -1081.628021231046
1sa1fa2ma-30_9         -1081.632033072076
1sa1fa2ma-6_10         -1081.63142908621 
1sa1fa2ma-16_3         -1081.618391706374
1sa1fa2ma-24_1         -1081.665042675519
1sa1fa2ma-40_5         -1081.618721447118
1sa1fa2ma-3_6          -1081.628359957133
1sa1fa2ma-8_2          -1081.638195971958
1sa1fa2ma-11_9         -1081.626356564934
1sa1fa2ma-37_4         -1081.610322690457
1sa1fa2ma-54_4         -1081.599271893863
1sa1fa2ma-4_2          -1081.616287803342
1sa1fa2ma-38_10        -1081.611306452318
1sa1fa2ma-3_8          -1081.632813050684
1sa1fa2ma-23_5         -1081.628443381578
1sa1fa2ma-28_1         -1081.665898403194
1sa1fa2ma-11_7         -1081.628533503665
1sa1fa2ma-47_1         -1081.649892313609
1sa1fa2ma-23_2         -1081.638918669729
1sa1fa2ma-53_9         -1081.61548026627 
1sa1fa2ma-28_6         -1081.606973002043
1sa1fa2ma-46_11        -1081.604039259744
1sa1fa2ma-47_6         -1081.607679380977
1sa1fa2ma-24_8         -1081.636604523465
1sa1fa2ma-54_3         -1081.602894206865
1sa1fa2ma-4_5          -1081.629164590075
1sa1fa2ma-23_10        -1081.635449454547
1sa1fa2ma-30_7         -1081.627615049903
1sa1fa2tma-9_8         -1238.77208107465 
1sa1fa2tma-17_7        -1238.765588530862
1sa1fa2tma-25_5        -1238.757075396097
1sa1fa2tma-5_6         -1238.773930948333
1sa1fa2tma-25_2        -1238.749008224736
1sa1fa2tma-5_1         -1238.833106950761
1sa1fa2tma-13_10       -1238.760088824975
1sa1fa2tma-22_8        -1238.772166481754
1sa1fa2tma-22_6        -1238.755140076598
1sa1fa2tma-10_4        -1238.796802369498
1sa1fa2tma-2_5         -1238.773716329079
1sa1fa2tma-20_11       -1238.773445026764
1sa1fa2tma-9_1         -1238.834918117528
1sa1fa2tma-22_1        -1238.819938027674
1sa1fa2tma-3_11        -1238.784593039845
1sa1fa2tma-10_3        -1238.774247718557
1sa1fa2tma-2_2         -1238.760730275595
1sa1fa2tma-9_6         -1238.775025641171
1sa1fa2tma-17_9        -1238.761273289895
1sa1fa2tma-5_8         -1238.781160544333
1sa1fa2tma-12_5        -1238.771544961312
1sa1fa2tma-20_7        -1238.773577264615
1sa1fa2tma-19_1        -1238.823330128253
1sa1fa2tma-17_11       -1238.769394695878
1sa1fa2tma-12_2        -1238.756092157625
1sa1fa2tma-19_6        -1238.764119548582
1sa1fa2tma-7_9         -1238.769725516472
1sa1fa2tma-15_8        -1238.785644104868
1sa1fa2tma-24_10       -1238.768910557213
1sa1fa2tma-19_8        -1238.747477087257
1sa1fa2tma-7_7         -1238.780040351042
1sa1fa2tma-27_4        -1238.750989695421
1sa1fa2tma-15_6        -1238.778269694186
1sa1fa2tma-27_3        -1238.741578723705
1sa1fa2tma-15_1        -1238.825656331692
1sa1fa2tma-20_9        -1238.771887486964
1sa1fa2tma-7_10        -1238.77652148119 
1sa1fa2tma-24_5        -1238.754617671253
1sa1fa2tma-16_7        -1238.762720946796
1sa1fa2tma-4_6         -1238.779135191928
1sa1fa2tma-11_10       -1238.785744108337
1sa1fa2tma-8_8         -1238.786820708989
1sa1fa2tma-23_8        -1238.736604356293
1sa1fa2tma-24_2        -1238.754765229737
1sa1fa2tma-4_1         -1238.83566623112 
1sa1fa2tma-11_4        -1238.788227258366
1sa1fa2tma-28_2        -1238.766643135272
1sa1fa2tma-23_6        -1238.757760559637
1sa1fa2tma-8_1         -1238.832767120049
1sa1fa2tma-3_5         -1238.779479099413
1sa1fa2tma-1_11        -1238.752789634878
1sa1fa2tma-22_11       -1238.762924843529
1sa1fa2tma-16_9        -1238.761217925279
1sa1fa2tma-4_8         -1238.783848689416
1sa1fa2tma-11_3        -1238.791777443598
1sa1fa2tma-28_5        -1238.755597059712
1sa1fa2tma-23_1        -1238.820446988454
1sa1fa2tma-8_6         -1238.790093194465
1sa1fa2tma-3_2         -1238.760309390917
1sa1fa2tma-1_4         -1238.799172829158
1sa1fa2tma-18_1        -1238.822915348861
1sa1fa2tma-21_7        -1238.761064076446
1sa1fa2tma-13_5        -1238.761258120014
1sa1fa2tma-15_11       -1238.762161899209
1sa1fa2tma-8_10        -1238.798378221124
1sa1fa2tma-6_9         -1238.788505659637
1sa1fa2tma-14_8        -1238.751995135253
1sa1fa2tma-1_3         -1238.779230577219
1sa1fa2tma-18_6        -1238.759358395688
1sa1fa2tma-13_2        -1238.766190439779
1sa1fa2tma-5_10        -1238.785038348643
1sa1fa2tma-6_7         -1238.772212824604
1sa1fa2tma-14_6        -1238.78883578986 
1sa1fa2tma-26_4        -1238.78036244615 
1sa1fa2tma-18_11       -1238.755549907144
1sa1fa2tma-18_8        -1238.767759454831
1sa1fa2tma-21_9        -1238.774057443521
1sa1fa2tma-26_10       -1238.773626302483
1sa1fa2tma-14_1        -1238.825314638292
1sa1fa2tma-26_3        -1238.754629502664
1sa1fa2tma-7_1         -1238.834726228974
1sa1fa2tma-27_2        -1238.755502099515
1sa1fa2tma-20_8        -1238.776730866117
1sa1fa2tma-7_11        -1238.774897255813
1sa1fa2tma-24_11       -1238.74510788651 
1sa1fa2tma-19_9        -1238.749651881775
1sa1fa2tma-7_6         -1238.786784711369
1sa1fa2tma-27_5        -1238.766978227082
1sa1fa2tma-15_7        -1238.775477408714
1sa1fa2tma-17_10       -1238.768473380675
1sa1fa2tma-12_3        -1238.763721686846
1sa1fa2tma-20_1        -1238.824106130733
1sa1fa2tma-19_7        -1238.764304184131
1sa1fa2tma-7_8         -1238.783374093606
1sa1fa2tma-15_9        -1238.764590361377
1sa1fa2tma-12_4        -1238.782388652902
1sa1fa2tma-20_6        -1238.777732013219
1sa1fa2tma-3_10        -1238.761710970327
1sa1fa2tma-10_2        -1238.78621699726 
1sa1fa2tma-2_3         -1238.802418373917
1sa1fa2tma-9_7         -1238.766512157813
1sa1fa2tma-17_8        -1238.758739761765
1sa1fa2tma-5_9         -1238.785921224842
1sa1fa2tma-22_7        -1238.750739426659
1sa1fa2tma-10_5        -1238.793137567396
1sa1fa2tma-2_4         -1238.786192113507
1sa1fa2tma-20_10       -1238.781457241449
1sa1fa2tma-17_1        -1238.824649798027
1sa1fa2tma-25_3        -1238.766067374328
1sa1fa2tma-22_9        -1238.759666191029
1sa1fa2tma-13_11       -1238.773831595036
1sa1fa2tma-9_9         -1238.785418334527
1sa1fa2tma-17_6        -1238.759445751502
1sa1fa2tma-25_4        -1238.771140650628
1sa1fa2tma-5_7         -1238.780008040173
1sa1fa2tma-21_8        -1238.767008419693
1sa1fa2tma-6_1         -1238.834382997921
1sa1fa2tma-26_11       -1238.746544117875
1sa1fa2tma-26_2        -1238.76587370945 
1sa1fa2tma-5_11        -1238.775172147082
1sa1fa2tma-6_6         -1238.784822677454
1sa1fa2tma-14_7        -1238.764075403034
1sa1fa2tma-26_5        -1238.768769097403
1sa1fa2tma-18_10       -1238.768318679115
1sa1fa2tma-18_9        -1238.759421324736
1sa1fa2tma-6_8         -1238.762906384935
1sa1fa2tma-14_9        -1238.76617759241 
1sa1fa2tma-1_2         -1238.770882225525
1sa1fa2tma-18_7        -1238.762568951683
1sa1fa2tma-21_1        -1238.819336759521
1sa1fa2tma-13_3        -1238.754648285108
1sa1fa2tma-1_5         -1238.786793181239
1sa1fa2tma-21_6        -1238.768133588511
1sa1fa2tma-13_4        -1238.781544210923
1sa1fa2tma-15_10       -1238.764677320095
1sa1fa2tma-8_11        -1238.761618160598
1sa1fa2tma-22_10       -1238.774151353631
1sa1fa2tma-16_8        -1238.769070293348
1sa1fa2tma-4_9         -1238.787211450865
1sa1fa2tma-11_2        -1238.763868478369
1sa1fa2tma-28_4        -1238.769748134367
1sa1fa2tma-8_7         -1238.790408962882
1sa1fa2tma-3_3         -1238.754738223619
1sa1fa2tma-11_5        -1238.783177356566
1sa1fa2tma-28_3        -1238.772014467089
1sa1fa2tma-23_7        -1238.722805901643
1sa1fa2tma-3_4         -1238.789692899184
1sa1fa2tma-1_10        -1238.770943713873
1sa1fa2tma-23_9        -1238.751192352165
1sa1fa2tma-24_3        -1238.752076561895
1sa1fa2tma-16_1        -1238.823971118434
1sa1fa2tma-24_4        -1238.760507914669
1sa1fa2tma-16_6        -1238.768930333744
1sa1fa2tma-4_7         -1238.769936317459
1sa1fa2tma-11_11       -1238.770214355258
1sa1fa2tma-8_9         -1238.788611640689
1sa1fa2tma-6_5         -1238.779986499741
1sa1fa2tma-12_11       -1238.776677234061
1sa1fa2tma-14_4        -1238.778184074005
1sa1fa2tma-26_6        -1238.751128184554
1sa1fa2tma-1_8         -1238.77971928385 
1sa1fa2tma-13_9        -1238.765200769109
1sa1fa2tma-6_2         -1238.762011702957
1sa1fa2tma-14_3        -1238.775041513905
1sa1fa2tma-26_1        -1238.818518185619
1sa1fa2tma-1_6         -1238.774301154278
1sa1fa2tma-21_5        -1238.763023960245
1sa1fa2tma-18_3        -1238.754647417015
1sa1fa2tma-13_7        -1238.759036125135
1sa1fa2tma-2_10        -1238.78762220964 
1sa1fa2tma-21_10       -1238.767670783844
1sa1fa2tma-26_8        -1238.73480923313 
1sa1fa2tma-1_1         -1238.834912290734
1sa1fa2tma-21_2        -1238.758192899774
1sa1fa2tma-18_4        -1238.759385420857
1sa1fa2tma-11_6        -1238.782545556237
1sa1fa2tma-23_4        -1238.763886511089
1sa1fa2tma-8_3         -1238.783516357927
1sa1fa2tma-3_7         -1238.780638634973
1sa1fa2tma-16_10       -1238.784073430894
1sa1fa2tma-24_9        -1238.755316914579
1sa1fa2tma-28_11       -1238.763206203942
1sa1fa2tma-28_7        -1238.753855073803
1sa1fa2tma-11_1        -1238.832383936782
1sa1fa2tma-23_3        -1238.756260720279
1sa1fa2tma-8_4         -1238.785253508795
1sa1fa2tma-24_7        -1238.772184692855
1sa1fa2tma-16_5        -1238.773411109788
1sa1fa2tma-4_4         -1238.787855457095
1sa1fa2tma-6_11        -1238.786302684892
1sa1fa2tma-28_9        -1238.759385787149
1sa1fa2tma-11_8        -1238.760348220073
1sa1fa2tma-3_9         -1238.790944752388
1sa1fa2tma-25_11       -1238.742539446642
1sa1fa2tma-16_2        -1238.757933852318
1sa1fa2tma-4_3         -1238.763675321811
1sa1fa2tma-7_5         -1238.776376281315
1sa1fa2tma-27_6        -1238.764130362636
1sa1fa2tma-15_4        -1238.785197234045
1sa1fa2tma-7_2         -1238.770156295484
1sa1fa2tma-27_1        -1238.816705885768
1sa1fa2tma-15_3        -1238.77781990318 
1sa1fa2tma-12_9        -1238.779869588262
1sa1fa2tma-10_11       -1238.781253923229
1sa1fa2tma-23_10       -1238.748471149499
1sa1fa2tma-12_7        -1238.781204662868
1sa1fa2tma-19_3        -1238.760330902392
1sa1fa2tma-20_5        -1238.776422796894
1sa1fa2tma-19_4        -1238.77359754783 
1sa1fa2tma-20_2        -1238.75985894124 
1sa1fa2tma-27_8        -1238.770969558338
1sa1fa2tma-22_4        -1238.773409869161
1sa1fa2tma-10_6        -1238.781571369712
1sa1fa2tma-2_7         -1238.785931327344
1sa1fa2tma-9_3         -1238.772376149596
1sa1fa2tma-22_3        -1238.773198898944
1sa1fa2tma-14_10       -1238.755421300736
1sa1fa2tma-10_1        -1238.832963409411
1sa1fa2tma-9_4         -1238.786245881721
1sa1fa2tma-9_11        -1238.784110899168
1sa1fa2tma-25_9        -1238.752074084292
1sa1fa2tma-27_11       -1238.759390641186
1sa1fa2tma-17_5        -1238.74898079693 
1sa1fa2tma-25_7        -1238.760471543673
1sa1fa2tma-5_4         -1238.775722578713
1sa1fa2tma-17_2        -1238.75786926317 
1sa1fa2tma-5_3         -1238.756746130249
1sa1fa2tma-10_8        -1238.772314654057
1sa1fa2tma-4_11        -1238.773051039204
1sa1fa2tma-19_10       -1238.745029056799
1sa1fa2tma-2_9         -1238.779004767506
1sa1fa2tma-11_9        -1238.771869217925
1sa1fa2tma-3_8         -1238.783224043713
1sa1fa2tma-25_10       -1238.752270176943
1sa1fa2tma-24_1        -1238.821164315465
1sa1fa2tma-16_3        -1238.760280932457
1sa1fa2tma-4_2         -1238.76580760152 
1sa1fa2tma-24_6        -1238.764509736673
1sa1fa2tma-16_4        -1238.772014987697
1sa1fa2tma-6_10        -1238.782419004066
1sa1fa2tma-4_5         -1238.773234070674
1sa1fa2tma-28_8        -1238.758359848198
1sa1fa2tma-24_8        -1238.755407195568
1sa1fa2tma-28_10       -1238.764090984877
1sa1fa2tma-28_6        -1238.75921376842 
1sa1fa2tma-23_2        -1238.75278799544 
1sa1fa2tma-8_5         -1238.796976480796
1sa1fa2tma-3_1         -1238.833625221052
1sa1fa2tma-28_1        -1238.820965848015
1sa1fa2tma-11_7        -1238.77164419011 
1sa1fa2tma-23_5        -1238.772709202618
1sa1fa2tma-8_2         -1238.773375383179
1sa1fa2tma-3_6         -1238.775118898138
1sa1fa2tma-16_11       -1238.781845854801
1sa1fa2tma-21_11       -1238.774179477385
1sa1fa2tma-26_9        -1238.74455522109 
1sa1fa2tma-21_3        -1238.758828295161
1sa1fa2tma-18_5        -1238.774862238468
1sa1fa2tma-13_1        -1238.822295106662
1sa1fa2tma-1_7         -1238.772931349277
1sa1fa2tma-21_4        -1238.764220544947
1sa1fa2tma-18_2        -1238.74647655949 
1sa1fa2tma-13_6        -1238.752750554708
1sa1fa2tma-2_11        -1238.7951383908  
1sa1fa2tma-1_9         -1238.770518327051
1sa1fa2tma-13_8        -1238.752015564082
1sa1fa2tma-6_3         -1238.789877422272
1sa1fa2tma-14_2        -1238.776041320917
1sa1fa2tma-6_4         -1238.789894748995
1sa1fa2tma-12_10       -1238.77399990119 
1sa1fa2tma-14_5        -1238.763167276333
1sa1fa2tma-26_7        -1238.748115271842
1sa1fa2tma-17_3        -1238.775781436735
1sa1fa2tma-25_1        -1238.816460534386
1sa1fa2tma-5_2         -1238.777807360421
1sa1fa2tma-10_9        -1238.784267878511
1sa1fa2tma-4_10        -1238.767461628487
1sa1fa2tma-2_8         -1238.789053121405
1sa1fa2tma-19_11       -1238.751947737896
1sa1fa2tma-27_10       -1238.774868796789
1sa1fa2tma-17_4        -1238.754234291358
1sa1fa2tma-25_6        -1238.76204283993 
1sa1fa2tma-5_5         -1238.797057040221
1sa1fa2tma-22_2        -1238.762432816377
1sa1fa2tma-14_11       -1238.765879315112
1sa1fa2tma-2_1         -1238.835433673917
1sa1fa2tma-9_10        -1238.790679500186
1sa1fa2tma-9_5         -1238.784563299453
1sa1fa2tma-25_8        -1238.760582733068
1sa1fa2tma-22_5        -1238.757875138023
1sa1fa2tma-10_7        -1238.776471108934
1sa1fa2tma-2_6         -1238.787515332792
1sa1fa2tma-9_2         -1238.771069581059
1sa1fa2tma-12_1        -1238.82735485002 
1sa1fa2tma-19_5        -1238.761744695183
1sa1fa2tma-20_3        -1238.762105984532
1sa1fa2tma-27_9        -1238.772413208418
1sa1fa2tma-23_11       -1238.762339942159
1sa1fa2tma-12_6        -1238.779918366641
1sa1fa2tma-19_2        -1238.756373226747
1sa1fa2tma-20_4        -1238.770187775941
1sa1fa2tma-7_3         -1238.784815692494
1sa1fa2tma-15_2        -1238.767932924527
1sa1fa2tma-10_10       -1238.794627140079
1sa1fa2tma-12_8        -1238.769851336448
1sa1fa2tma-7_4         -1238.781327866136
1sa1fa2tma-27_7        -1238.778428785667
1sa1fa2tma-15_5        -1238.784138505008
2fa1am-9_3             -436.033768285377 
2fa1am-2_7             -436.031674045907 
2fa1am-9_4             -436.038515444335 
2fa1am-2_10            -436.027797566519 
