Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
2sa2eda-106_1      -1781.439526315779
2sa2eda-260_8      -1781.35868058157 
2sa2eda-210_3      -1781.354814576601
2sa2eda-216_10     -1781.364170628509
2sa2eda-229_5      -1781.363088087685
2sa2eda-23_11      -1781.376926776537
2sa2eda-246_5      -1781.334598099052
2sa2eda-150_7      -1781.369022730693
2sa2eda-169_1      -1781.427613323664
2sa2eda-282_3      -1781.345140601752
2sa2eda-21_6       -1781.387316763495
2sa2eda-194_1      -1781.419745305887
2sa2eda-274_7      -1781.332189277632
2sa2eda-289_7      -1781.326156997594
2sa2eda-162_5      -1781.338692389037
2sa2eda-13_4       -1781.370227730831
2sa2eda-233_11     -1781.358325801501
2sa2eda-158_10     -1781.378868624291
2sa2eda-148_6      -1781.342547499081
2sa2eda-267_2      -1781.333032612472
2sa2eda-39_7       -1781.382002204565
2sa2eda-217_9      -1781.344993162372
2sa2eda-291_6      -1781.33935300231 
2sa2eda-46_10      -1781.392055374564
2sa2eda-32_3       -1781.354331453502
2sa2eda-118_10     -1781.356813300623
2sa2eda-273_11     -1781.341868738785
2sa2eda-187_4      -1781.366024838728
2sa2eda-42_8       -1781.373601440326
2sa2eda-133_9      -1781.366563647463
2sa2eda-143_2      -1781.38053769277 
2sa2eda-99_5       -1781.375563790753
2sa2eda-8_4        -1781.367211838684
2sa2eda-64_5       -1781.375791639602
2sa2eda-8_11       -1781.374429360189
2sa2eda-115_4      -1781.391074908283
2sa2eda-203_6      -1781.364192376634
2sa2eda-63_11      -1781.383941223551
2sa2eda-208_2      -1781.348485767714
2sa2eda-285_9      -1781.336186054916
2sa2eda-256_10     -1781.360414847322
2sa2eda-56_7       -1781.35231816115 
2sa2eda-278_9      -1781.351401840001
2sa2eda-183_10     -1781.368790552158
2sa2eda-127_6      -1781.355658213187
2sa2eda-231_4      -1781.355424493795
2sa2eda-92_1       -1781.439130609252
2sa2eda-148_1      -1781.431928813068
2sa2eda-198_10     -1781.368234271109
2sa2eda-267_5      -1781.357054115111
2sa2eda-171_7      -1781.373246923453
2sa2eda-78_11      -1781.363770901785
2sa2eda-126_11     -1781.365511521611
2sa2eda-32_4       -1781.382626548725
2sa2eda-291_1      -1781.391949703834
2sa2eda-187_3      -1781.364449579817
2sa2eda-255_7      -1781.349781070479
2sa2eda-143_5      -1781.375951055911
2sa2eda-86_9       -1781.368787980063
2sa2eda-14_9       -1781.397764305426
2sa2eda-99_2       -1781.375479830141
2sa2eda-64_2       -1781.376045391316
2sa2eda-8_3        -1781.392673540984
2sa2eda-268_11     -1781.337625239991
2sa2eda-198_8      -1781.367865404193
2sa2eda-115_3      -1781.379287731897
2sa2eda-203_1      -1781.418471922627
2sa2eda-165_8      -1781.379481186626
2sa2eda-103_10     -1781.360261048485
2sa2eda-208_5      -1781.347101566144
2sa2eda-127_1      -1781.436844261709
2sa2eda-3_7        -1781.36994438454 
2sa2eda-241_8      -1781.364275092189
2sa2eda-92_6       -1781.36940993384 
2sa2eda-231_3      -1781.345844964701
2sa2eda-134_4      -1781.357958145287
2sa2eda-143_10     -1781.380906057244
2sa2eda-296_10     -1781.355855525762
2sa2eda-81_3       -1781.378557089909
2sa2eda-228_11     -1781.353070496161
2sa2eda-222_6      -1781.36555801125 
2sa2eda-45_5       -1781.367970275979
2sa2eda-180_9      -1781.357167776531
2sa2eda-106_6      -1781.368978406337
2sa2eda-210_4      -1781.344377328531
2sa2eda-229_2      -1781.352066643233
2sa2eda-77_7       -1781.364334069934
2sa2eda-259_9      -1781.361155369323
2sa2eda-246_2      -1781.331714461046
2sa2eda-38_11      -1781.373209191584
2sa2eda-166_11     -1781.373274173327
2sa2eda-18_7       -1781.375637575085
2sa2eda-236_9      -1781.36517730604 
2sa2eda-86_10      -1781.369657816549
2sa2eda-21_1       -1781.441916649733
2sa2eda-169_6      -1781.350079706009
2sa2eda-282_4      -1781.344520103879
2sa2eda-194_6      -1781.36734371105 
2sa2eda-112_9      -1781.377007099407
2sa2eda-162_2      -1781.383282300949
2sa2eda-13_3       -1781.374846997791
2sa2eda-63_8       -1781.367062854796
2sa2eda-70_3       -1781.368282984016
2sa2eda-138_4      -1781.382855971436
2sa2eda-171_9      -1781.370346930545
2sa2eda-5_11       -1781.365064693345
2sa2eda-49_5       -1781.36146442883 
2sa2eda-101_2      -1781.375779341034
2sa2eda-42_1       -1781.442604777044
2sa2eda-86_7       -1781.370829614079
2sa2eda-225_2      -1781.354106541134
2sa2eda-130_11     -1781.363091995318
2sa2eda-255_9      -1781.35946741494 
2sa2eda-14_7       -1781.377681598335
2sa2eda-165_6      -1781.348383687983
2sa2eda-198_6      -1781.368978885622
2sa2eda-273_4      -1781.345352102996
2sa2eda-193_2      -1781.34345451433 
2sa2eda-26_5       -1781.379472454584
2sa2eda-92_8       -1781.383030883975
2sa2eda-157_4      -1781.363756428814
2sa2eda-241_6      -1781.356760897804
2sa2eda-115_10     -1781.367499059978
2sa2eda-3_9        -1781.373359654972
2sa2eda-222_8      -1781.35809064039 
2sa2eda-144_1      -1781.434592853701
2sa2eda-252_3      -1781.342596478578
2sa2eda-180_7      -1781.340580558244
2sa2eda-296_5      -1781.334387456274
2sa2eda-176_3      -1781.359664219389
2sa2eda-155_10     -1781.373561009442
2sa2eda-280_10     -1781.326439227582
2sa2eda-106_8      -1781.371259924975
2sa2eda-260_1      -1781.410961581551
2sa2eda-259_7      -1781.352234499342
2sa2eda-77_9       -1781.37805556519 
2sa2eda-95_2       -1781.377807383188
2sa2eda-236_7      -1781.348622361826
2sa2eda-18_9       -1781.354513957954
2sa2eda-120_5      -1781.372478536844
2sa2eda-4_3        -1781.374051846817
2sa2eda-68_2       -1781.367472271503
2sa2eda-119_3      -1781.359564634544
2sa2eda-194_8      -1781.373491175   
2sa2eda-51_4       -1781.373475311476
2sa2eda-169_8      -1781.366322449626
2sa2eda-204_5      -1781.34630755439 
2sa2eda-170_11     -1781.384349377854
2sa2eda-90_10      -1781.383842138388
2sa2eda-112_7      -1781.370749720099
2sa2eda-63_6       -1781.368466836883
2sa2eda-144_6      -1781.360087721497
2sa2eda-252_4      -1781.349505484247
2sa2eda-200_10     -1781.331983203067
2sa2eda-35_11      -1781.369950435357
2sa2eda-296_2      -1781.321095535128
2sa2eda-35_7       -1781.381601101166
2sa2eda-176_4      -1781.370813404082
2sa2eda-260_6      -1781.358306782169
2sa2eda-150_9      -1781.39548442778 
2sa2eda-95_5       -1781.367579477736
2sa2eda-68_5       -1781.34654840244 
2sa2eda-4_4        -1781.381505484205
2sa2eda-120_2      -1781.368997546772
2sa2eda-225_11     -1781.351746820133
2sa2eda-51_3       -1781.348949877843
2sa2eda-119_4      -1781.347049094437
2sa2eda-10_10      -1781.363936704825
2sa2eda-21_8       -1781.362930750535
2sa2eda-289_9      -1781.335119368458
2sa2eda-204_2      -1781.361211912767
2sa2eda-274_9      -1781.357608009711
2sa2eda-63_1       -1781.441572152769
2sa2eda-138_3      -1781.376698119695
2sa2eda-50_10      -1781.377468471561
2sa2eda-70_4       -1781.357195961445
2sa2eda-265_11     -1781.360631238641
2sa2eda-148_8      -1781.375934560796
2sa2eda-217_7      -1781.350520705211
2sa2eda-39_9       -1781.362177518454
2sa2eda-101_5      -1781.378140479898
2sa2eda-49_2       -1781.378829246593
2sa2eda-42_6       -1781.382119008119
2sa2eda-291_8      -1781.33412883411 
2sa2eda-225_5      -1781.340392724943
2sa2eda-133_7      -1781.369451471556
2sa2eda-75_11      -1781.372505169069
2sa2eda-240_10     -1781.346919334904
2sa2eda-195_10     -1781.362512048257
2sa2eda-203_8      -1781.378148495116
2sa2eda-165_1      -1781.429357243726
2sa2eda-198_1      -1781.422020580505
2sa2eda-273_3      -1781.348968238675
2sa2eda-278_7      -1781.356301207234
2sa2eda-56_9       -1781.376649270527
2sa2eda-193_5      -1781.356904694596
2sa2eda-285_7      -1781.336930440917
2sa2eda-26_2       -1781.37221335407 
2sa2eda-157_3      -1781.376016691881
2sa2eda-127_8      -1781.359927472937
2sa2eda-241_1      -1781.414011173517
2sa2eda-1_8        -1781.378225142218
2sa2eda-243_7      -1781.344474859387
2sa2eda-155_5      -1781.37183152522 
2sa2eda-90_9       -1781.363356044497
2sa2eda-287_1      -1781.400531323895
2sa2eda-24_4       -1781.340388303282
2sa2eda-191_3      -1781.342677399542
2sa2eda-271_5      -1781.346295008659
2sa2eda-167_7      -1781.373711373751
2sa2eda-252_11     -1781.347833969057
2sa2eda-187_11     -1781.33710790834 
2sa2eda-238_8      -1781.333799990972
2sa2eda-16_6       -1781.377203406099
2sa2eda-67_10      -1781.372755019341
2sa2eda-248_3      -1781.350700596886
2sa2eda-139_10     -1781.367176931525
2sa2eda-257_8      -1781.345402644638
2sa2eda-79_6       -1781.352386203246
2sa2eda-131_1      -1781.436460153172
2sa2eda-227_3      -1781.329543123121
2sa2eda-84_6       -1781.36478123418 
2sa2eda-108_7      -1781.38002726798 
2sa2eda-103_3      -1781.360863155358
2sa2eda-173_8      -1781.345312984253
2sa2eda-215_1      -1781.418898323147
2sa2eda-277_10     -1781.349128120563
2sa2eda-42_11      -1781.361327868755
2sa2eda-72_2       -1781.378112733936
2sa2eda-61_7       -1781.359582111292
2sa2eda-110_6      -1781.379039611666
2sa2eda-58_1       -1781.440415291647
2sa2eda-206_4      -1781.358541731873
2sa2eda-289_11     -1781.363157551953
2sa2eda-53_5       -1781.37728169923 
2sa2eda-196_9      -1781.353040995018
2sa2eda-237_10     -1781.34872631608 
2sa2eda-122_4      -1781.390043822466
2sa2eda-6_2        -1781.36568040588 
2sa2eda-234_6      -1781.353460030956
2sa2eda-97_3       -1781.380186231729
2sa2eda-88_8       -1781.382530761098
2sa2eda-75_8       -1781.381155618162
2sa2eda-189_2      -1781.355775323799
2sa2eda-104_9      -1781.359254456173
2sa2eda-174_2      -1781.358500256418
2sa2eda-27_10      -1781.366659690931
2sa2eda-294_4      -1781.35615685245 
2sa2eda-179_10     -1781.355994578742
2sa2eda-37_1       -1781.439028687207
2sa2eda-212_11     -1781.35095691003 
2sa2eda-99_11      -1781.382402894581
2sa2eda-182_6      -1781.358088269081
2sa2eda-269_4      -1781.348132337141
2sa2eda-250_2      -1781.342584169594
2sa2eda-220_9      -1781.368350892554
2sa2eda-129_7      -1781.381047859677
2sa2eda-276_8      -1781.329212594878
2sa2eda-58_6       -1781.349708330588
2sa2eda-209_11     -1781.35403938692 
2sa2eda-82_11      -1781.368763726283
2sa2eda-110_1      -1781.439257061016
2sa2eda-206_3      -1781.377010391061
2sa2eda-162_10     -1781.369641801612
2sa2eda-23_9       -1781.3817298613  
2sa2eda-53_2       -1781.36429555991 
2sa2eda-6_5        -1781.357584399558
2sa2eda-122_3      -1781.375224103052
2sa2eda-97_4       -1781.389138535688
2sa2eda-152_8      -1781.378027460697
2sa2eda-234_1      -1781.414854471588
2sa2eda-262_7      -1781.355844598377
2sa2eda-189_5      -1781.350574679503
2sa2eda-19_11      -1781.379238983042
2sa2eda-174_5      -1781.347050278092
2sa2eda-147_11     -1781.359041066635
2sa2eda-292_11     -1781.346895333886
2sa2eda-219_8      -1781.357548567925
2sa2eda-37_6       -1781.371365011347
2sa2eda-294_3      -1781.339044430423
2sa2eda-182_1      -1781.423026559728
2sa2eda-269_3      -1781.352143441948
2sa2eda-250_5      -1781.354724783404
2sa2eda-146_7      -1781.381004266599
2sa2eda-59_11      -1781.387342802361
2sa2eda-107_11     -1781.369254503536
2sa2eda-125_9      -1781.384200829331
2sa2eda-155_2      -1781.369075663212
2sa2eda-24_3       -1781.366173554347
2sa2eda-287_6      -1781.341147031663
2sa2eda-191_4      -1781.375394881409
2sa2eda-54_8       -1781.375098418382
2sa2eda-271_2      -1781.340664129626
2sa2eda-201_9      -1781.374256397624
2sa2eda-16_1       -1781.44348319594 
2sa2eda-248_4      -1781.359830329312
2sa2eda-131_6      -1781.369712169549
2sa2eda-79_1       -1781.440603050729
2sa2eda-122_10     -1781.369515194164
2sa2eda-84_1       -1781.438565526471
2sa2eda-249_11     -1781.359314738694
2sa2eda-227_4      -1781.372884491076
2sa2eda-293_9      -1781.335532965503
2sa2eda-40_7       -1781.390957521264
2sa2eda-103_4      -1781.366397108636
2sa2eda-215_6      -1781.383618862943
2sa2eda-72_5       -1781.374333918775
2sa2eda-129_9      -1781.372841608679
2sa2eda-159_2      -1781.370426429292
2sa2eda-11_5       -1781.383420370401
2sa2eda-160_4      -1781.357377385889
2sa2eda-28_3       -1781.384080129349
2sa2eda-58_8       -1781.349112776729
2sa2eda-276_6      -1781.356101746409
2sa2eda-23_7       -1781.383985748731
2sa2eda-280_2      -1781.336294264999
2sa2eda-94_11      -1781.360220943262
2sa2eda-152_6      -1781.370908585563
2sa2eda-244_4      -1781.351979437995
2sa2eda-174_10     -1781.375484535645
2sa2eda-75_1       -1781.43962245034 
2sa2eda-88_1       -1781.439991316416
2sa2eda-212_2      -1781.357716724748
2sa2eda-262_9      -1781.351644401607
2sa2eda-47_3       -1781.380889225611
2sa2eda-37_8       -1781.367443277322
2sa2eda-219_6      -1781.372280760715
2sa2eda-146_9      -1781.380455358991
2sa2eda-83_5       -1781.355310710374
2sa2eda-136_2      -1781.385854076639
2sa2eda-151_11     -1781.358780269067
2sa2eda-284_11     -1781.344279017216
2sa2eda-233_5      -1781.342879354503
2sa2eda-1_1        -1781.445203650169
2sa2eda-125_7      -1781.377896292541
2sa2eda-54_6       -1781.366592879178
2sa2eda-287_8      -1781.331995610848
2sa2eda-201_7      -1781.366204068697
2sa2eda-111_11     -1781.381116790228
2sa2eda-117_5      -1781.36696533086 
2sa2eda-66_4       -1781.372142847292
2sa2eda-238_1      -1781.414857988052
2sa2eda-141_3      -1781.362801061828
2sa2eda-257_1      -1781.408002748025
2sa2eda-131_8      -1781.379810506386
2sa2eda-1_10       -1781.365962573262
2sa2eda-40_9       -1781.376529702046
2sa2eda-185_5      -1781.352253330414
2sa2eda-30_2       -1781.367916812714
2sa2eda-293_7      -1781.333644169942
2sa2eda-178_5      -1781.339842231016
2sa2eda-173_1      -1781.428353705744
2sa2eda-215_8      -1781.344936218468
2sa2eda-134_10     -1781.368082784557
2sa2eda-265_3      -1781.343375501544
2sa2eda-233_2      -1781.3373818091  
2sa2eda-90_7       -1781.354910976717
2sa2eda-243_9      -1781.345699969873
2sa2eda-1_6        -1781.395324494464
2sa2eda-54_1       -1781.437695332761
2sa2eda-244_11     -1781.360633931759
2sa2eda-191_11     -1781.35435535911 
2sa2eda-71_10      -1781.35975890947 
2sa2eda-167_9      -1781.370900554144
2sa2eda-117_2      -1781.349917283954
2sa2eda-66_3       -1781.3619806074  
2sa2eda-16_8       -1781.377483326321
2sa2eda-238_6      -1781.356407570514
2sa2eda-84_8       -1781.377075598378
2sa2eda-141_4      -1781.366577749657
2sa2eda-79_8       -1781.366657872286
2sa2eda-257_6      -1781.365609387946
2sa2eda-261_10     -1781.3501646574  
2sa2eda-108_9      -1781.379102001832
2sa2eda-185_2      -1781.34727771142 
2sa2eda-178_2      -1781.372802248902
2sa2eda-54_11      -1781.356171270765
2sa2eda-30_5       -1781.366823655488
2sa2eda-173_6      -1781.353881337245
2sa2eda-265_4      -1781.354763279882
2sa2eda-14_11      -1781.370509689927
2sa2eda-61_9       -1781.366528019952
2sa2eda-221_10     -1781.367317975208
2sa2eda-11_2       -1781.37644938402 
2sa2eda-159_5      -1781.350660419021
2sa2eda-28_4       -1781.375937293877
2sa2eda-160_3      -1781.377240627815
2sa2eda-276_1      -1781.404379937842
2sa2eda-110_8      -1781.367015297345
2sa2eda-196_7      -1781.363883359493
2sa2eda-280_5      -1781.330268204197
2sa2eda-152_1      -1781.432869490017
2sa2eda-234_8      -1781.356587358728
2sa2eda-244_3      -1781.351446514624
2sa2eda-31_10      -1781.357976463023
2sa2eda-75_6       -1781.373897983513
2sa2eda-88_6       -1781.379353964098
2sa2eda-204_11     -1781.32655442148 
2sa2eda-212_5      -1781.355706295925
2sa2eda-104_7      -1781.374357905829
2sa2eda-182_8      -1781.361772155131
2sa2eda-47_4       -1781.374042163856
2sa2eda-219_1      -1781.417322806478
2sa2eda-220_7      -1781.367984831336
2sa2eda-83_2       -1781.352969416741
2sa2eda-136_5      -1781.378490322348
2sa2eda-142_2      -1781.370716118889
2sa2eda-132_9      -1781.378696126033
2sa2eda-43_8       -1781.37362815447 
2sa2eda-186_4      -1781.353123937819
2sa2eda-290_6      -1781.342981102993
2sa2eda-33_3       -1781.374447345633
2sa2eda-216_9      -1781.357649833638
2sa2eda-38_7       -1781.37981944694 
2sa2eda-84_10      -1781.368646863194
2sa2eda-266_2      -1781.350259609165
2sa2eda-164_11     -1781.366105393635
2sa2eda-149_6      -1781.366315595765
2sa2eda-230_4      -1781.369020962126
2sa2eda-93_1       -1781.437922947133
2sa2eda-126_6      -1781.370021741277
2sa2eda-279_9      -1781.356217932366
2sa2eda-57_7       -1781.38346503993 
2sa2eda-209_2      -1781.348278779634
2sa2eda-284_9      -1781.346463263892
2sa2eda-202_6      -1781.363710581883
2sa2eda-114_4      -1781.403678861255
2sa2eda-141_10     -1781.373215472326
2sa2eda-294_10     -1781.332723185039
2sa2eda-9_4        -1781.361754824035
2sa2eda-65_5       -1781.363949284628
2sa2eda-98_5       -1781.377629405778
2sa2eda-228_5      -1781.346199364476
2sa2eda-211_3      -1781.36971969656 
2sa2eda-107_1      -1781.439379926969
2sa2eda-261_8      -1781.3463211712  
2sa2eda-44_2       -1781.378587302494
2sa2eda-34_9       -1781.375872929868
2sa2eda-223_1      -1781.417961447117
2sa2eda-145_8      -1781.376391544699
2sa2eda-80_4       -1781.351554944138
2sa2eda-101_10     -1781.37605556963 
2sa2eda-135_3      -1781.356215946475
2sa2eda-12_4       -1781.393855767076
2sa2eda-163_5      -1781.356610475118
2sa2eda-288_7      -1781.328994381495
2sa2eda-275_7      -1781.323955089417
2sa2eda-195_1      -1781.42037387341 
2sa2eda-283_3      -1781.348675600206
2sa2eda-168_1      -1781.428540057197
2sa2eda-20_6       -1781.363946328097
2sa2eda-151_7      -1781.368645379302
2sa2eda-124_11     -1781.361777617146
2sa2eda-247_5      -1781.354936451177
2sa2eda-254_10     -1781.348366802927
2sa2eda-258_9      -1781.350806115234
2sa2eda-181_10     -1781.361770071871
2sa2eda-76_7       -1781.389257003303
2sa2eda-228_2      -1781.347949132265
2sa2eda-61_11      -1781.381906219915
2sa2eda-211_4      -1781.346960261698
2sa2eda-107_6      -1781.365335022391
2sa2eda-181_9      -1781.366127099379
2sa2eda-44_5       -1781.393216914856
2sa2eda-80_3       -1781.356468212435
2sa2eda-223_6      -1781.355270728251
2sa2eda-135_4      -1781.36004763355 
2sa2eda-271_11     -1781.362359750137
2sa2eda-62_8       -1781.374313920971
2sa2eda-44_10      -1781.362853037053
2sa2eda-12_3       -1781.385570790963
2sa2eda-163_2      -1781.351394165614
2sa2eda-113_9      -1781.362607343512
2sa2eda-195_6      -1781.3864067177  
2sa2eda-20_1       -1781.440600621236
2sa2eda-283_4      -1781.331476559947
2sa2eda-168_6      -1781.362981986152
2sa2eda-237_9      -1781.356460292818
2sa2eda-19_7       -1781.379825028303
2sa2eda-247_2      -1781.345800258066
2sa2eda-87_9       -1781.378378202993
2sa2eda-142_5      -1781.365260183735
2sa2eda-254_7      -1781.332784193625
2sa2eda-186_3      -1781.358337014079
2sa2eda-33_4       -1781.367547769042
2sa2eda-231_11     -1781.331283199572
2sa2eda-290_1      -1781.396907157076
2sa2eda-170_7      -1781.392658850123
2sa2eda-266_5      -1781.329848837255
2sa2eda-149_1      -1781.435310313541
2sa2eda-93_6       -1781.352997833637
2sa2eda-230_3      -1781.362423392437
2sa2eda-2_7        -1781.369780973156
2sa2eda-126_1      -1781.43493617174 
2sa2eda-240_8      -1781.347627544311
2sa2eda-21_11      -1781.370570404135
2sa2eda-214_10     -1781.377315501714
2sa2eda-209_5      -1781.350347339337
2sa2eda-202_1      -1781.418761085318
2sa2eda-164_8      -1781.362188399161
2sa2eda-199_8      -1781.37472450761 
2sa2eda-114_3      -1781.385787182811
2sa2eda-65_2       -1781.353997096485
2sa2eda-9_3        -1781.358231958091
2sa2eda-15_9       -1781.379300703804
2sa2eda-98_2       -1781.387201474491
2sa2eda-76_9       -1781.377582792128
2sa2eda-258_7      -1781.373658761769
2sa2eda-107_8      -1781.383722587124
2sa2eda-261_1      -1781.411260067027
2sa2eda-177_3      -1781.371104462343
2sa2eda-242_10     -1781.382233740078
2sa2eda-197_10     -1781.373038418364
2sa2eda-297_5      -1781.352403249989
2sa2eda-181_7      -1781.360357146088
2sa2eda-77_11      -1781.374280203518
2sa2eda-129_11     -1781.353414813166
2sa2eda-253_3      -1781.350083587836
2sa2eda-223_8      -1781.35149757978 
2sa2eda-145_1      -1781.430684719068
2sa2eda-62_6       -1781.369278783753
2sa2eda-113_7      -1781.389021963274
2sa2eda-205_5      -1781.348618010154
2sa2eda-267_11     -1781.338963511366
2sa2eda-168_8      -1781.373612568154
2sa2eda-52_10      -1781.363812888824
2sa2eda-118_3      -1781.372400342891
2sa2eda-50_4       -1781.347897325765
2sa2eda-195_8      -1781.354429057591
2sa2eda-5_3        -1781.377913425721
2sa2eda-121_5      -1781.374537478006
2sa2eda-69_2       -1781.38198547393 
2sa2eda-94_2       -1781.346078578799
2sa2eda-19_9       -1781.354859933802
2sa2eda-237_7      -1781.362506088252
2sa2eda-254_9      -1781.335946853604
2sa2eda-87_7       -1781.378081830496
2sa2eda-224_2      -1781.357375803152
2sa2eda-43_1       -1781.440839565134
2sa2eda-48_5       -1781.370735390939
2sa2eda-100_2      -1781.364720707117
2sa2eda-170_9      -1781.384092970466
2sa2eda-12_10      -1781.358873226403
2sa2eda-71_3       -1781.371530537306
2sa2eda-227_11     -1781.344739253394
2sa2eda-139_4      -1781.375657854783
2sa2eda-240_6      -1781.353812863952
2sa2eda-2_9        -1781.368657534174
2sa2eda-156_4      -1781.388953271311
2sa2eda-93_8       -1781.372892064807
2sa2eda-27_5       -1781.351975714486
2sa2eda-192_2      -1781.347820969526
2sa2eda-272_4      -1781.369254801712
2sa2eda-199_6      -1781.373573663389
2sa2eda-164_6      -1781.38267461267 
2sa2eda-37_11      -1781.380598060357
2sa2eda-15_7       -1781.379197000086
2sa2eda-169_11     -1781.350359382468
2sa2eda-202_10     -1781.363828118827
2sa2eda-89_10      -1781.375181895938
2sa2eda-219_10     -1781.34366535389 
2sa2eda-92_10      -1781.36569635792 
2sa2eda-132_7      -1781.355378620603
2sa2eda-224_5      -1781.359233077573
2sa2eda-172_11     -1781.362587552962
2sa2eda-290_8      -1781.348329743442
2sa2eda-43_6       -1781.39182491463 
2sa2eda-100_5      -1781.34276388561 
2sa2eda-48_2       -1781.362343561665
2sa2eda-38_9       -1781.394129029136
2sa2eda-216_7      -1781.377372367343
2sa2eda-149_8      -1781.369109378966
2sa2eda-139_3      -1781.373678186324
2sa2eda-71_4       -1781.377857084305
2sa2eda-126_8      -1781.376316677096
2sa2eda-240_1      -1781.414111680865
2sa2eda-156_3      -1781.370043928955
2sa2eda-157_10     -1781.367602087361
2sa2eda-282_10     -1781.343545662559
2sa2eda-284_7      -1781.346412747833
2sa2eda-27_2       -1781.378850485413
2sa2eda-192_5      -1781.365715945057
2sa2eda-57_9       -1781.381354461108
2sa2eda-279_7      -1781.339219969592
2sa2eda-272_3      -1781.364264944622
2sa2eda-199_1      -1781.422149502305
2sa2eda-202_8      -1781.375257473057
2sa2eda-164_1      -1781.429353131805
2sa2eda-261_6      -1781.329793126864
2sa2eda-49_10      -1781.367185446076
2sa2eda-117_10     -1781.355811972057
2sa2eda-177_4      -1781.370926071565
2sa2eda-297_2      -1781.3053733277  
2sa2eda-34_7       -1781.377257183192
2sa2eda-253_4      -1781.344921835187
2sa2eda-145_6      -1781.382551512699
2sa2eda-62_1       -1781.438238230838
2sa2eda-132_11     -1781.385261738956
2sa2eda-275_9      -1781.342847623074
2sa2eda-259_10     -1781.346363302614
2sa2eda-288_9      -1781.338539679092
2sa2eda-205_2      -1781.358596103567
2sa2eda-20_8       -1781.375559592468
2sa2eda-50_3       -1781.380128777123
2sa2eda-118_4      -1781.371474799065
2sa2eda-69_5       -1781.369173775513
2sa2eda-121_2      -1781.379876674489
2sa2eda-5_4        -1781.366982961826
2sa2eda-94_5       -1781.357158872982
2sa2eda-151_9      -1781.389335635071
2sa2eda-7_11       -1781.342003644884
2sa2eda-235_6      -1781.358642243387
2sa2eda-96_3       -1781.378382220009
2sa2eda-7_2        -1781.389199014354
2sa2eda-123_4      -1781.35463477546 
2sa2eda-197_9      -1781.376060177354
2sa2eda-52_5       -1781.374767990593
2sa2eda-207_4      -1781.343697790683
2sa2eda-111_6      -1781.352731067687
2sa2eda-59_1       -1781.43632166872 
2sa2eda-120_10     -1781.360246767317
2sa2eda-60_7       -1781.377113755339
2sa2eda-221_9      -1781.348869906845
2sa2eda-251_2      -1781.358761690477
2sa2eda-268_4      -1781.343844305821
2sa2eda-183_6      -1781.360470538351
2sa2eda-295_4      -1781.340402911521
2sa2eda-36_1       -1781.439034782586
2sa2eda-175_2      -1781.370792688333
2sa2eda-188_2      -1781.355543924832
2sa2eda-105_11     -1781.36505789928 
2sa2eda-105_9      -1781.372923680743
2sa2eda-74_8       -1781.361911832648
2sa2eda-89_8       -1781.383898447029
2sa2eda-249_3      -1781.33565944189 
2sa2eda-17_6       -1781.375668773095
2sa2eda-239_8      -1781.363331164831
2sa2eda-166_7      -1781.363126949168
2sa2eda-270_5      -1781.347424159404
2sa2eda-190_3      -1781.345651122147
2sa2eda-286_1      -1781.400731052825
2sa2eda-25_4       -1781.390464384054
2sa2eda-91_9       -1781.366440650661
2sa2eda-154_5      -1781.367942005713
2sa2eda-145_11     -1781.377092574672
2sa2eda-290_11     -1781.354413971583
2sa2eda-242_7      -1781.386995872055
2sa2eda-73_2       -1781.373618560538
2sa2eda-172_8      -1781.375690492308
2sa2eda-214_1      -1781.418481502228
2sa2eda-102_3      -1781.36878704941 
2sa2eda-109_7      -1781.384428190966
2sa2eda-226_3      -1781.359740450957
2sa2eda-160_10     -1781.373209136628
2sa2eda-85_6       -1781.355768776483
2sa2eda-78_6       -1781.363876802625
2sa2eda-256_8      -1781.36156907164 
2sa2eda-130_1      -1781.437654223058
2sa2eda-80_11      -1781.369082760183
2sa2eda-210_11     -1781.361680890857
2sa2eda-249_4      -1781.350321976175
2sa2eda-25_10      -1781.373994948897
2sa2eda-17_1       -1781.439086150293
2sa2eda-200_9      -1781.363037605131
2sa2eda-270_2      -1781.332037459229
2sa2eda-55_8       -1781.39338954809 
2sa2eda-190_4      -1781.364943301842
2sa2eda-25_3       -1781.376721968486
2sa2eda-286_6      -1781.34926687458 
2sa2eda-154_2      -1781.368137720671
2sa2eda-124_9      -1781.353432811555
2sa2eda-73_5       -1781.370285300321
2sa2eda-235_10     -1781.353836109459
2sa2eda-214_6      -1781.3567492142  
2sa2eda-102_4      -1781.369924414992
2sa2eda-41_7       -1781.374916680827
2sa2eda-292_9      -1781.350946939327
2sa2eda-85_1       -1781.439607136868
2sa2eda-226_4      -1781.352678959959
2sa2eda-130_6      -1781.363180372342
2sa2eda-78_1       -1781.435068216658
2sa2eda-153_8      -1781.364634789622
2sa2eda-96_4       -1781.366343444354
2sa2eda-235_1      -1781.413841464076
2sa2eda-123_3      -1781.340900334269
2sa2eda-7_5        -1781.370919869957
2sa2eda-40_11      -1781.367346880166
2sa2eda-52_2       -1781.375514825611
2sa2eda-275_10     -1781.344703417222
2sa2eda-22_9       -1781.364535546545
2sa2eda-207_3      -1781.337590123962
2sa2eda-59_6       -1781.374371344292
