Cluster		    H-corr:		G-corr:		    Enthalpi:		Free-Energy:	    Entropy:
1sa1msa4a_032	    0.285043		0.210044	    -1590.417262	-1590.492261	    157.848
1sa1msa4a_033	    0.284923		0.207687	    -1590.410900	-1590.488135	    162.556
1sa1msa4a_034	    0.284303		0.211152	    -1590.414303	-1590.487454	    153.959
1sa1msa4a_035	    0.281726		0.204578	    -1590.407598	-1590.484746	    162.372
1sa1msa4a_036	    0.283745		0.208291	    -1590.408945	-1590.484400	    158.807
1sa1msa4a_037	    0.282644		0.204927	    -1590.405961	-1590.483678	    163.570
1sa1msa4a_038	    0.285404		0.210327	    -1590.408502	-1590.483579	    158.013
1sa1msa4a_039	    0.281376		0.201657	    -1590.403698	-1590.483416	    167.782
1sa1msa4a_040	    0.281655		0.202525	    -1590.403641	-1590.482771	    166.543
1sa1msa4a_041	    0.282490		0.206739	    -1590.405787	-1590.481537	    159.430
1sa1msa4a_042	    0.283443		0.206560	    -1590.404414	-1590.481297	    161.814
1sa1msa4a_043	    0.281977		0.202682	    -1590.401656	-1590.480951	    166.890
1sa1msa4a_044	    0.282908		0.206043	    -1590.403960	-1590.480825	    161.776
1sa1msa4a_045	    0.282359		0.203699	    -1590.401892	-1590.480552	    165.554
1sa1msa4a_046	    0.282275		0.205965	    -1590.404090	-1590.480400	    160.607
1sa1msa4a_047	    0.282131		0.202342	    -1590.400363	-1590.480152	    167.928
1sa1msa4a_048	    0.281846		0.205373	    -1590.403390	-1590.479863	    160.952
1sa1msa4a_049	    0.282075		0.205282	    -1590.403045	-1590.479838	    161.624
1sa1msa4a_050	    0.282189		0.204446	    -1590.402078	-1590.479821	    163.624
1sa1msa4a_051	    0.282130		0.202417	    -1590.399955	-1590.479668	    167.771
1sa1msa4a_052	    0.282018		0.202697	    -1590.400017	-1590.479338	    166.944
1sa1msa4a_053	    0.282171		0.203148	    -1590.399395	-1590.478419	    166.319
1sa1msa4a_054	    0.280598		0.202370	    -1590.399355	-1590.477583	    164.644
1sa1msa4a_055	    0.282219		0.205450	    -1590.400338	-1590.477107	    161.574
1sa1msa4a_056	    0.281752		0.200341	    -1590.395677	-1590.477088	    171.344
1sa1msa4a_057	    0.282480		0.205314	    -1590.399717	-1590.476883	    162.410
1sa1msa4a_058	    0.282440		0.203818	    -1590.398161	-1590.476782	    165.472
1sa1msa4a_059	    0.282277		0.202978	    -1590.396622	-1590.475922	    166.900
1sa1msa4a_060	    0.282142		0.205101	    -1590.398528	-1590.475570	    162.148
1sa1msa4a_061	    0.281591		0.203353	    -1590.396645	-1590.474884	    164.667
1sa1msa4a_062	    0.283662		0.209950	    -1590.401104	-1590.474816	    155.140
1sa1msa4a_063	    0.282380		0.204261	    -1590.396550	-1590.474669	    164.415
1sa1msa4a_064	    0.281338		0.203385	    -1590.390041	-1590.467994	    164.066
1sa1msa4a_065	    0.282197		0.203651	    -1590.387238	-1590.465785	    165.316
1sa1msa4a_066	    0.282276		0.204605	    -1590.387009	-1590.464679	    163.471
1sa1msa4a_067	    0.281604		0.202814	    -1590.385534	-1590.464324	    165.827
1sa1msa4a_068	    0.281939		0.203197	    -1590.384154	-1590.462896	    165.725
1sa2msa1a_001	    0.231323		0.159556	    -2085.021730	-2085.093497	    151.046
1sa2msa1a_002	    0.230948		0.158774	    -2085.018773	-2085.090946	    151.902
1sa2msa1a_003	    0.231553		0.158177	    -2085.016930	-2085.090306	    154.433
1sa2msa1a_004	    0.231760		0.158273	    -2085.016598	-2085.090084	    154.665
1sa2msa1a_005	    0.231040		0.157852	    -2085.016672	-2085.089859	    154.037
1sa2msa1a_006	    0.230918		0.155152	    -2085.013988	-2085.089754	    159.463
1sa2msa1a_007	    0.230995		0.155175	    -2085.013759	-2085.089580	    159.577
1sa2msa1a_008	    0.230867		0.158110	    -2085.016525	-2085.089283	    153.131
1sa2msa1a_009	    0.230888		0.156606	    -2085.014991	-2085.089273	    156.341
1sa2msa1a_0100	    0.228858		0.149456	    -2084.994438	-2085.073840	    167.115
1sa2msa1a_0101	    0.231060		0.155529	    -2084.998224	-2085.073755	    158.969
1sa2msa1a_0102	    0.228715		0.153951	    -2084.998920	-2085.073684	    157.354
1sa2msa1a_0103	    0.231310		0.155928	    -2084.998251	-2085.073633	    158.656
1sa2msa1a_0104	    0.229151		0.152162	    -2084.996589	-2085.073578	    162.037
1sa2msa1a_0105	    0.231405		0.153733	    -2084.995747	-2085.073419	    163.475
1sa2msa1a_0106	    0.231304		0.155694	    -2084.997640	-2085.073251	    159.136
1sa2msa1a_0107	    0.231323		0.155894	    -2084.997765	-2085.073194	    158.755
1sa2msa1a_0108	    0.230511		0.153056	    -2084.995716	-2085.073171	    163.018
1sa2msa1a_0109	    0.229256		0.152524	    -2084.996002	-2085.072734	    161.497
1sa2msa1a_010	    0.231145		0.158462	    -2085.016414	-2085.089096	    152.973
1sa2msa1a_0110	    0.228767		0.150073	    -2084.994027	-2085.072720	    165.625
1sa2msa1a_0111	    0.230429		0.153936	    -2084.996213	-2085.072707	    160.994
1sa2msa1a_0112	    0.230402		0.152348	    -2084.994353	-2085.072406	    164.277
1sa2msa1a_0113	    0.230693		0.153764	    -2084.995353	-2085.072281	    161.909
1sa2msa1a_0114	    0.228444		0.150719	    -2084.994329	-2085.072054	    163.586
1sa2msa1a_0115	    0.230781		0.155844	    -2084.997035	-2085.071971	    157.717
1sa2msa1a_0116	    0.229462		0.154863	    -2084.997114	-2085.071713	    157.006
1sa2msa1a_0117	    0.230864		0.154242	    -2084.995058	-2085.071680	    161.266
1sa2msa1a_0118	    0.228733		0.150979	    -2084.993869	-2085.071623	    163.647
1sa2msa1a_0119	    0.228773		0.153537	    -2084.996035	-2085.071271	    158.347
1sa2msa1a_011	    0.230411		0.157173	    -2085.015775	-2085.089013	    154.144
1sa2msa1a_0120	    0.230076		0.154718	    -2084.995883	-2085.071241	    158.604
1sa2msa1a_0121	    0.228735		0.149423	    -2084.991782	-2085.071094	    166.927
1sa2msa1a_0122	    0.228273		0.151994	    -2084.994567	-2085.070846	    160.543
1sa2msa1a_0123	    0.228825		0.151473	    -2084.993321	-2085.070673	    162.800
1sa2msa1a_0124	    0.228826		0.150725	    -2084.992398	-2085.070498	    164.376
1sa2msa1a_0125	    0.229246		0.152556	    -2084.993798	-2085.070488	    161.408
1sa2msa1a_0126	    0.229112		0.150708	    -2084.992070	-2085.070474	    165.015
1sa2msa1a_0127	    0.230876		0.156086	    -2084.995668	-2085.070458	    157.409
1sa2msa1a_0128	    0.231137		0.157012	    -2084.996287	-2085.070412	    156.009
1sa2msa1a_0129	    0.231597		0.156154	    -2084.994399	-2085.069842	    158.783
1sa2msa1a_012	    0.230993		0.157582	    -2085.015511	-2085.088922	    154.506
1sa2msa1a_0130	    0.230276		0.153066	    -2084.992309	-2085.069519	    162.503
1sa2msa1a_0131	    0.228143		0.153840	    -2084.993460	-2085.067762	    156.383
1sa2msa1a_0132	    0.228946		0.153648	    -2084.991715	-2085.067013	    158.478
1sa2msa1a_0133	    0.229348		0.152387	    -2084.989919	-2085.066880	    161.978
1sa2msa1a_0134	    0.228820		0.152572	    -2084.990578	-2085.066826	    160.478
1sa2msa1a_0135	    0.228584		0.152763	    -2084.990895	-2085.066716	    159.577
1sa2msa1a_0136	    0.230840		0.154305	    -2084.989742	-2085.066276	    161.080
1sa2msa1a_0137	    0.229126		0.154037	    -2084.991068	-2085.066158	    158.039
1sa2msa1a_0138	    0.229470		0.154042	    -2084.989620	-2085.065048	    158.752
1sa2msa1a_0139	    0.229551		0.148142	    -2084.983592	-2085.065001	    171.338
1sa2msa1a_013	    0.231024		0.156720	    -2085.014567	-2085.088871	    156.385
1sa2msa1a_0140	    0.229254		0.149718	    -2084.984449	-2085.063985	    167.397
1sa2msa1a_0141	    0.229504		0.151130	    -2084.985227	-2085.063600	    164.951
1sa2msa1a_0142	    0.229449		0.150722	    -2084.984315	-2085.063042	    165.695
1sa2msa1a_0143	    0.229072		0.153013	    -2084.986015	-2085.062074	    160.079
1sa2msa1a_0144	    0.229176		0.151753	    -2084.983257	-2085.060680	    162.951
